,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/29packets-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/29bytes-received,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/29bytes-sent,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/31output-drops,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/30output-drops,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/29packets-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,vrf__path-count,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
38,1498754247,-1.533496804551601,-1.5905747825706602,-1.5685907382370592,-1.541026576403975,-1.5291000872894538,-1.5738031009893954,-1.5536488835554212,-1.5310512320009477,-1.5392518144858922,-1.5576786859000575,-1.423202809510263,-1.573832433342237,-1.5336768872493847,-1.5451048718144633,-1.5289690891668375,-1.5546343813353403,-1.4454082161003303,-1.5198428169039666,-1.4884825915068078,-1.546566110707933,-1.5366363949576298,-1.535683235690875,-1.5641339406688801,-1.5633703786149127,-1.536113868173775,-1.5116532957832431,-1.444678992345643,-1.422545498790936,-1.4549645480344953,-1.5567663946369759,-1.4191578262263915,-1.5521436198120304,-1.5125694977273583,-1.5529582971306848,-1.5482112251215048,-1.5451079296550714,-1.56146899410428,0.20995605686790028,-1.5356213470442124,-1.4380747493193617,-1.5664713392126448,-1.57514229311709,-1.5617911340259096,-1.4556536140667624,-1.0806103390239667,-1.5683574320012321,-1.5355600268926344,-1.5280670042629905,-1.5739310230929495,-1.5349155286795584,-1.417093783783433,-1.5762767305551402,-1.5691906205876331,-1.4470474531987836,-1.3923132304352692,-1.4286787105953838,-1.5517315585148712,-1.5693127757759726,-1.5540492379724988,-1.563849146123593,-1.5190515087078018,-1.5247995191531984,-1.531949635439577,-1.5646467026403619,-1.3971995573778133,-1.5503576034206388,-1.535101367468683,-1.5583823205036684,-1.5566387840164366,-1.5645818444183546,-1.4206756537280878,-1.5330099878140082,-1.5285065267049633,-1.0767802686038372,-1.4566787604129499,-1.5302818792748631,-1.4962635981635837,-1.5918745904975335,-1.5353838910684612,-1.590974951431351,-1.4054020402421412,-1.566874014399106,-1.546668144535428,-1.5563699221582232,-1.5243885646665987,-1.550855990202949,-1.5686456769163304,0.26999972418504886,-1.5502107854134322,-1.3990421645771094,-1.5659493939938693,-1.4547857997375027
39,1498754251,-1.5289277905766423,-1.5858076502889422,-1.5637213219224506,-1.5179388829900142,-1.523987284956459,-1.568707274163573,-1.5485909742645427,-1.5258572040245455,-1.518722830497138,-1.5527430380147345,-1.418897130998129,-1.5673303468923527,-1.5336768872493847,-1.540050731902784,-1.5238622634965215,-1.5495937011033818,-1.4399137601344139,-1.5149184329775223,-1.4860178385525649,-1.5414037366018334,-1.531895487163179,-1.5308067320181409,-1.5583827181603773,-1.558654193823763,-1.5311544118928566,-1.506212589420018,-1.440043333061307,-1.4185266484317967,-1.450369528909008,-1.5512093151737283,-1.4152668835548112,-1.5289783215748445,-1.5071575708659968,-1.5472311085139279,-1.5434927263735099,-1.540087255051925,-1.556068335608139,0.20995605686790028,-1.5308002933109133,-1.431570037611769,-1.5613888728913068,-1.5699662893458073,-1.5564049151438857,-1.4507388022608385,-1.0806103390239667,-1.5634313934457025,-1.5301468281250479,-1.52297909489111,-1.5688461556729072,-1.5304790880630241,-1.4131839447246395,-1.5710853429703149,-1.5633495621673397,-1.4423814836678388,-1.3881842498476191,-1.4243059101951239,-1.5299151736171182,-1.563430278916036,-1.5483450661591898,-1.5581315804896956,-1.514124078472052,-1.519810993559131,-1.531949635439577,-1.5589100287048603,-1.3930356157856294,-1.5503576034206388,-1.5301818020653568,-1.5536611023732783,-1.5517200304872545,-1.5588672765021534,-1.4167306786412475,-1.5330099878140082,-1.5234137956128861,-1.0767802686038372,-1.4517259340128728,-1.5250811377749731,-1.493311214635436,-1.5854811014184584,-1.5299891892030542,-1.5861968680526124,-1.4010766881451557,-1.5622983269700084,-1.5415130328103512,-1.550795345574291,-1.519415141206918,-1.5456857234926256,-1.5639777798154695,0.26999972418504886,-1.5450303338128273,-1.3947733427757318,-1.5608907022116585,-1.4502092968630822
40,1498754256,-1.520365099689537,-1.5774319318178758,-1.554011566893426,-1.5179388829900142,-1.5145576347026963,-1.558749430001494,-1.53879452383412,-1.516386476925447,-1.518722830497138,-1.5434622177512638,-1.4111864679832802,-1.5608282604424684,-1.5336768872493847,-1.5308660522541873,-1.514431674354479,-1.5398323098276108,-1.4371665321514557,-1.5059169029197912,-1.4835530855983219,-1.5316042170874289,-1.527154579368728,-1.5215588161916194,-1.5483080797900257,-1.5504617810726549,-1.5222605055337162,-1.497515909763436,-1.4313973714773043,-1.4106380098864832,-1.4419516546425035,-1.5413006773214268,-1.4070881192151266,-1.5058130233376583,-1.4984423432398155,-1.5369385476106068,-1.538774227625515,-1.5309953515739156,-1.5466075361905354,0.20995605686790028,-1.5215542841529113,-1.4292423711673852,-1.5517109170954566,-1.56126481459853,-1.5469497493184117,-1.4423273134538457,-1.0806103390239667,-1.5536794282379047,-1.520391776948726,-1.5136209617215923,-1.5589193923532876,-1.5220575940940266,-1.4054374039961164,-1.56243203587583,-1.5536754491684648,-1.4336730281723853,-1.3807189410832539,-1.4164369616905947,-1.5060754949586863,-1.5537535764570578,-1.5380894436209875,-1.548145171742791,-1.5051319215369072,-1.5108521647908,-1.531949635439577,-1.5488576179666018,-1.3854758652568642,-1.5503576034206388,-1.5213473955357253,-1.5454411797547853,-1.5424407802666147,-1.5488748138964514,-1.4085229480272017,-1.5330099878140082,-1.5140477707036963,-1.0767802686038372,-1.4432632403214702,-1.515598153197957,-1.4903588311072882,-1.579087612339383,-1.5202663729136645,-1.5777322458359146,-1.39331016257835,-1.5521360174436658,-1.531689282010372,-1.5408688581888377,-1.510485743008135,-1.5366364521642462,-1.5538239479444556,0.26999972418504886,-1.5360310426677832,-1.3871127170692064,-1.5512583149009276,-1.441822186838487
41,1498754260,-1.5194909670233943,-1.5766302222199662,-1.5530525855786632,-1.5179388829900142,-1.5135876764433915,-1.5579608272273868,-1.5378617933853718,-1.5154512797596014,-1.518722830497138,-1.5423338953051438,-1.4103719069143306,-1.5608282604424684,-1.5336768872493847,-1.5299057474910696,-1.5134616542685826,-1.5389027248454998,-1.4371665321514557,-1.5049919790378408,-1.4835530855983219,-1.530758727393649,-1.527154579368728,-1.520635751341928,-1.5471465262903907,-1.5494677781499278,-1.5213122839987265,-1.49634908941675,-1.430435277123797,-1.409857717657203,-1.4410127398957144,-1.5402235174730479,-1.4062644582643025,-1.5058130233376583,-1.4972862126761473,-1.535890274766959,-1.538774227625515,-1.5300380593494483,-1.5456089391682344,0.20995605686790028,-1.5206376859092392,-1.4292423711673852,-1.5507467384385352,-1.560340621279154,-1.5459538357147093,-1.441367101680903,-1.0806103390239667,-1.552719489822648,-1.5194003640232718,-1.5126686592379994,-1.5581187485430252,-1.5212021848998214,-1.404681518480517,-1.5615017494455634,-1.552651016332795,-1.432708679617518,-1.3800041250570088,-1.4156099088451082,-1.5060754949586863,-1.552733703087141,-1.5370453496091356,-1.5471019219309001,-1.504208857763833,-1.5099091028515368,-1.5114145763197258,-1.5477066706568514,-1.3847518093583737,-1.5503576034206388,-1.5203881685929135,-1.544435096865331,-1.5413039854911195,-1.547830113640834,-1.4076991654160036,-1.5099147586705126,-1.5130965993734644,-1.0767802686038372,-1.4423046452250599,-1.5146608441405789,-1.4903588311072882,-1.579087612339383,-1.5192853695031963,-1.5769178303349407,-1.3925392769891645,-1.551105630996438,-1.5308442988437014,-1.539788548174149,-1.5095402107261733,-1.5356528560502734,-1.5527906947235106,0.26999972418504886,-1.5350516908413327,-1.386349761362739,-1.5502988965350686,-1.4408808343537447
42,1498754265,-1.5144614595194188,-1.5720849166371642,-1.5484270965903815,-1.5179388829900142,-1.5084758698602603,-1.5527469532295286,-1.5325144265405382,-1.5103098524887857,-1.518722830497138,-1.5367374900416033,-1.4063605051875627,-1.5510751307676418,-1.5336768872493847,-1.5246471532236365,-1.5083556378418106,-1.5335784112007846,-1.4344193041684976,-1.5000490694870732,-1.4810883326440791,-1.5257570757937107,-1.5177440556263593,-1.515430509276402,-1.541683472502544,-1.5448206951662404,-1.5160452740236081,-1.4913829218952181,-1.425544412122909,-1.4056626512413497,-1.4363800858362241,-1.5349230509956773,-1.4023031552621648,-1.5058130233376583,-1.492325453166749,-1.5305291209832939,-1.529337230129525,-1.5248230732090697,-1.540454924780784,0.20995605686790028,-1.515421743921858,-1.4269147047230015,-1.5454070285176735,-1.555554850302373,-1.5408037088685667,-1.436857738111038,-1.0806103390239667,-1.5480222815526343,-1.513955159301929,-1.5076984878470934,-1.5529222936246914,-1.5162352151002463,-1.4005921965109123,-1.556784129103658,-1.5467294554662243,-1.4278154775773702,-1.3760993114843538,-1.4114811806334842,-1.5060754949586863,-1.5467812241069947,-1.5316954039431991,-1.5419627490374326,-1.4992737687239714,-1.5049088030637667,-1.5114145763197258,-1.5422522937582166,-1.3807683693546704,-1.5503576034206388,-1.5150893777968932,-1.5397907276577576,-1.5357016626002569,-1.5426751623210992,-1.403678947151134,-1.5099147586705126,-1.508114861480777,-1.0767802686038372,-1.4377781046745304,-1.5095127675007132,-1.4874064475791404,-1.5694973787207704,-1.5138669403265952,-1.572365058134797,-1.3883256499558103,-1.545728071058479,-1.525854838610734,-1.5344980891189455,-1.504549732364069,-1.5305368807481032,-1.5473970112849944,0.26999972418504886,-1.5299413409598048,-1.3822095412042743,-1.5449595263887115,-1.4362524558515188
43,1498754269,-1.5098304198989274,-1.5674970665608217,-1.5427976963727792,-1.5179388829900142,-1.5033438423659264,-1.5472853091717498,-1.5271426857408195,-1.5049819500472894,-1.518722830497138,-1.5314680294824536,-1.4022344855261453,-1.5445730443177574,-1.5105126730028153,-1.5193626001324925,-1.5032284302252439,-1.5282186402463602,-1.4316720761855393,-1.4951338442537083,-1.4786235796898362,-1.5206092456317697,-1.5130031478319084,-1.5111030837097699,-1.5358492236862251,-1.539917905166129,-1.5108169645327447,-1.486081268276818,-1.4209781181816288,-1.401406019595301,-1.4314902651173758,-1.5295432807906286,-1.3982632605507086,-1.5058130233376583,-1.4870484588768984,-1.5254492325148186,-1.5242557699393766,-1.5195820863203588,-1.5354551830943328,0.20995605686790028,-1.5111206593041413,-1.4245870382786179,-1.5404027691182247,-1.5508731629889174,-1.535805983636723,-1.4322526370476982,-1.0806103390239667,-1.5423941992080286,-1.5083299907527403,-1.5024468497610952,-1.5474790607620725,-1.5117259229806324,-1.3964519602225374,-1.5521557813064766,-1.5405904948292735,-1.4231988910032893,-1.371964987782646,-1.4072714467029281,-1.5060754949586863,-1.5406015111113351,-1.5266158509210062,-1.5365698556913976,-1.4943731476587945,-1.4999679145553286,-1.5114145763197258,-1.5364421997306112,-1.3765755739938041,-1.5503576034206388,-1.5098270743292905,-1.5348543014215563,-1.5304322175569796,-1.5372664476185096,-1.3996042567147626,-1.5099147586705126,-1.5028698109439664,-1.0767802686038372,-1.433134796977798,-1.5041707558871484,-1.4844540640509927,-1.563103889641695,-1.5082813520585092,-1.5677517702718695,-1.3840270636836125,-1.5403595659802751,-1.5207086557573317,-1.5291123302141174,-1.4996196188643196,-1.5252298200422947,-1.5420077894399478,0.26999972418504886,-1.5246455119090738,-1.3779662743197287,-1.5399969759375194,-1.4313716666699534
44,1498754273,-1.5048880748711178,-1.5629834878443634,-1.5373399029311579,-1.5179388829900142,-1.4980528711676082,-1.5416698583290689,-1.5217612469319919,-1.4997785125514516,-1.518722830497138,-1.5259444016269412,-1.3979335204357912,-1.5348199146429309,-1.487348458756246,-1.5140485340065795,-1.4979410397993738,-1.5228380534747437,-1.4261776202196228,-1.4900714760403948,-1.4717357769135957,-1.5153276026415696,-1.5082622400374575,-1.506129693538368,-1.5301658973106622,-1.5352681660168694,-1.5056415375694756,-1.4808300819394653,-1.4159199924994839,-1.3968752043596289,-1.426653365492784,-1.524230259433457,-1.3938599552696151,-1.5058130233376583,-1.481795061787806,-1.5197022281214974,-1.5148187724433868,-1.5143000653085703,-1.5303871839831864,0.20995605686790028,-1.5061743241478205,-1.418082326571025,-1.5350038813848137,-1.546220266639535,-1.5307267177654604,-1.4270595003008908,-1.0806103390239667,-1.5369403143761333,-1.5024541932080497,-1.497215592126167,-1.541904397076987,-1.506869035459139,-1.391969042985731,-1.5475924316166392,-1.5349980833970427,-1.4181221884333588,-1.367732688522047,-1.4028675336583818,-1.5060754949586863,-1.5350011726658581,-1.5208867001070006,-1.5310614658719732,-1.4893242397952637,-1.494855384764571,-1.5114145763197258,-1.530761971334051,-1.37230866088035,-1.5503576034206388,-1.504666309153905,-1.5301864351612153,-1.5249151715764047,-1.5317632073966594,-1.3951781718592635,-1.5099147586705126,-1.4976433951022705,-1.0767802686038372,-1.427905846190427,-1.498963909711178,-1.478549296994697,-1.55671040056262,-1.5024381401822444,-1.5632021942641015,-1.3797110205222365,-1.5347794358940865,-1.5154229750067545,-1.5237925766297251,-1.4945158395917384,-1.5199897216729603,-1.536404219575312,0.26999972418504886,-1.5193921910575032,-1.3737425332135693,-1.5345982351241065,-1.426542448860312
45,1498754278,-1.499809429609946,-1.5582922241560757,-1.5322282977649904,-1.5179388829900142,-1.4929839323043979,-1.5365895335304687,-1.5161177238487116,-1.494450571010804,-1.518722830497138,-1.520879780615433,-1.3938814089496787,-1.5283178281930465,-1.487348458756246,-1.5091190558672716,-1.4928789962228584,-1.517248162706405,-1.4234303922366647,-1.4851281140448884,-1.4692710239593527,-1.5097320078726966,-1.4988517162950887,-1.5010719064451281,-1.524767508513488,-1.5305730613474418,-1.5007980170882163,-1.4760056240488948,-1.4113545154389662,-1.3925323932187699,-1.4218835197349675,-1.518973646620744,-1.3896717203381654,-1.5058130233376583,-1.4769715749234913,-1.5145780144090386,-1.5097373122532385,-1.5094157248072424,-1.5256550769286683,0.20995605686790028,-1.5011416913799749,-1.4157546601266413,-1.530073796406341,-1.5409843763139306,-1.525974631113131,-1.422122258560952,-1.0806103390239667,-1.531795629815081,-1.4974225451916203,-1.4922145288074782,-1.5368312609303565,-1.501861914334327,-1.3877299050007805,-1.542345811127956,-1.5294511670287576,-1.41351674517337,-1.3637546359475776,-1.3986789622559967,-1.5060754949586863,-1.5294609139234947,-1.5157689489658293,-1.5256670382601414,-1.4843919860567665,-1.489889500675793,-1.5114145763197258,-1.5253801436715542,-1.3682593967732277,-1.5503576034206388,-1.4998263257449946,-1.5254528127210387,-1.5198972392553005,-1.5263695287432106,-1.3909397782283028,-1.5099147586705126,-1.4926232962814914,-1.0767802686038372,-1.4229478152640198,-1.4936338250795305,-1.4755969134665492,-1.5471201669440071,-1.4974137414897177,-1.5584836990816089,-1.3754417571539868,-1.52950444649694,-1.509803395067489,-1.5185418513306352,-1.4895602093185307,-1.5146032247291707,-1.5310973682096984,0.26999972418504886,-1.513998843998885,-1.3695350096507841,-1.5297268995217004,-1.4217752307929348
46,1498754282,-1.4948684070518468,-1.553562786586041,-1.52674575359371,-1.4948511895760537,-1.4879252797973022,-1.5319467091743306,-1.5107614350669147,-1.4892584691820654,-1.498193846508384,-1.515647115595739,-1.3896795010453589,-1.5218157417431621,-1.487348458756246,-1.5039912573844694,-1.487829589129752,-1.5119122678762418,-1.4206831642537063,-1.4801812971889294,-1.46680627100511,-1.5043800891232808,-1.4941108085006378,-1.4965283746646907,-1.518889189726337,-1.5253733618394711,-1.4960015830570548,-1.4713377462183237,-1.4068225478701577,-1.388272226475454,-1.417407472015389,-1.5137876644799109,-1.3854311946439188,-1.4826477251004724,-1.472267112798868,-1.5091354059124913,-1.5050188135052434,-1.5042936955262924,-1.5205167089631562,0.20995605686790028,-1.496645144851589,-1.4134269936822577,-1.5251054530423123,-1.5359998498789575,-1.5208249103019797,-1.4174032203144373,-1.0806103390239667,-1.5263001693479175,-1.492043512972579,-1.4872393509645239,-1.5321495000328709,-1.4969699802100158,-1.3835529675226035,-1.5373909729631359,-1.5239967244645218,-1.408925501466444,-1.3596039394019637,-1.394389998744696,-1.4822358163002542,-1.5239933207807832,-1.5103339524226955,-1.5204136103116674,-1.479448405880006,-1.4849780390600968,-1.5114145763197258,-1.5195348574774108,-1.3640640806727238,-1.5503576034206388,-1.4950492462346738,-1.520214748349546,-1.5146837176904173,-1.5211140134416763,-1.386661111956413,-1.5099147586705126,-1.4876356146623917,-1.0767802686038372,-1.41820390624885,-1.4884399953288785,-1.4726445299384014,-1.540726677864932,-1.4920630106404302,-1.5536792124631762,-1.3714996523632093,-1.5242543660488155,-1.5044434659930663,-1.5133714286819266,-1.484673184023064,-1.5097522657951132,-1.5258192918686329,0.26999972418504886,-1.509176140202694,-1.3656864176004442,-1.5247935239605348,-1.4173261654945042
47,1498754287,-1.4870665176344855,-1.5468324509921363,-1.5186307851736482,-1.4717634961620931,-1.479908727083402,-1.5241385414035535,-1.502250577485521,-1.4806557473573192,-1.469966493523847,-1.5075469275889533,-1.3829559878175064,-1.5153136552932778,-1.487348458756246,-1.4963656171531003,-1.4798373425664293,-1.50343348065479,-1.4179359362707482,-1.4724207530058064,-1.464341518050867,-1.4968189085967782,-1.4893699007061867,-1.4885351001072331,-1.5103269226151432,-1.5179690991792505,-1.48779589054258,-1.4634575168269799,-1.399748082378798,-1.3818675632826818,-1.4100207889041438,-1.5059697214606667,-1.3791886481253157,-1.4826477251004724,-1.4643817904173573,-1.5006432863780887,-1.5003003147572485,-1.4967991201113784,-1.5124350662832022,0.20995605686790028,-1.4886841467334095,-1.4110993272378738,-1.5168984957831397,-1.5287505391962901,-1.5127345508370866,-1.4101160491844942,-1.0806103390239667,-1.5181404531141827,-1.484181262864299,-1.4794273559595068,-1.524336081938126,-1.4892399077876366,-1.377302081582432,-1.5302879530564781,-1.515018784205025,-1.401788175139398,-1.3529597039387171,-1.3874947755408116,-1.4822358163002542,-1.5149949414519774,-1.5018768354024847,-1.5111604787556998,-1.4717071014790977,-1.4773073647414485,-1.4831788700299302,-1.510969210997351,-1.3573333131772438,-1.5503576034206388,-1.486853157079878,-1.51278514476605,-1.5066531994740202,-1.5118964714497503,-1.3803330214817502,-1.4868195295270172,-1.4797948330841988,-1.0767802686038372,-1.4108673482176999,-1.4798063537519122,-1.4696921464102535,-1.5343331887858567,-1.484169108509233,-1.5468135690562452,-1.3649743009151944,-1.5163422215103364,-1.4969138811153315,-1.505594839798705,-1.4770342333266366,-1.501903042708449,-1.5178076445287372,0.26999972418504886,-1.5013570582600553,-1.3592735838250278,-1.516630474024525,-1.4099513376070394
48,1498754291,-1.4849702562027858,-1.5447267163664349,-1.5163158321726726,-1.4717634961620931,-1.4776818189348395,-1.5222316171381136,-1.5000082744675902,-1.4784052506263563,-1.469966493523847,-1.5053143992306088,-1.3812886740497063,-1.5088115688433934,-1.487348458756246,-1.494362058773233,-1.4776137428102931,-1.5012115186876733,-1.41518870828779,-1.4702985884083386,-1.461876765096624,-1.494393502146032,-1.4846289929117358,-1.4863433168493336,-1.5078581683660794,-1.5160731556494251,-1.4854367587539525,-1.4615137335074786,-1.3977471503312013,-1.3799709425312436,-1.4081215182559499,-1.503789289971646,-1.377254629097191,-1.4826477251004724,-1.462411355099504,-1.4983515324623973,-1.4955818160092536,-1.4948264794667172,-1.5101782756009992,0.20995605686790028,-1.4864815720804576,-1.4087716607934901,-1.5143951306163375,-1.5263940600562225,-1.5104723389486039,-1.407959698312214,-1.0806103390239667,-1.5158118297033938,-1.4820274842376202,-1.4772881420631214,-1.5224157411210326,-1.487159951819119,-1.3754270687458963,-1.5279130197031419,-1.5125562776465558,-1.3997742098036583,-1.351077462921762,-1.3857708765429622,-1.4822358163002542,-1.5125195412735994,-1.499585977522241,-1.5087679726835428,-1.4695867149097648,-1.475142654313819,-1.4626438109100788,-1.5085109620412331,-1.3554428169633153,-1.5503576034206388,-1.4844722279040776,-1.5108928650851312,-1.5044452677276334,-1.5095082271500262,-1.378378742556887,-1.4637243003835216,-1.4776515011199174,-1.0767802686038372,-1.4086933456098847,-1.477545498801239,-1.4667397628821057,-1.5279396997067816,-1.4820153462252803,-1.5446737916427955,-1.3631061381209506,-1.5140850147520741,-1.4944832385281566,-1.503419551920342,-1.4748656713160386,-1.4997565809470703,-1.5155229819394995,0.26999972418504886,-1.499201655345614,-1.357403112543776,-1.514126191377629,-1.4080520582984066
49,1498754296,-1.4798866628246083,-1.5403177709675384,-1.510625353541557,-1.4717634961620931,-1.4725635545085087,-1.516886063367411,-1.494630878837607,-1.4731650259737792,-1.469966493523847,-1.500301037387624,-1.377105060248185,-1.502309482393509,-1.4641842445096769,-1.4891514231872995,-1.4725079268086865,-1.4958824295793924,-1.4124414803048317,-1.465446447980303,-1.461876765096624,-1.4891850890239433,-1.4773572245653601,-1.4819323832451008,-1.501847014510645,-1.5116603675397435,-1.4804922593454182,-1.4562647567233922,-1.3929459075782382,-1.375845704142637,-1.403401399678503,-1.4984116164567856,-1.3730459827686348,-1.4826477251004724,-1.457155884429008,-1.49275201406322,-1.487959625724031,-1.4896567115910448,-1.5052477014382393,0.20995605686790028,-1.482130900632134,-1.4064439943491065,-1.5091588552718302,-1.5215419630623235,-1.5055278189892272,-1.4032319970329241,-1.0806103390239667,-1.510122744024379,-1.4764544014556618,-1.4721675387631232,-1.517096248232753,-1.4821187451272502,-1.371402669458613,-1.5231312978919422,-1.5068725593953238,-1.3949401651566895,-1.3469223750943125,-1.3814860525563175,-1.4822358163002542,-1.5068191808563558,-1.4940138074329472,-1.503394216279356,-1.4647540484467525,-1.4701164730650738,-1.4626438109100788,-1.5025135248691257,-1.351221044645513,-1.5503576034206388,-1.4795523302168498,-1.5064831774159373,-1.4994752999072343,-1.5041175631042156,-1.3741386997765748,-1.4637243003835216,-1.4725214220861607,-1.0767802686038372,-1.4039304174816147,-1.47229872392756,-1.4667397628821057,-1.5215462106277062,-1.4764827816851636,-1.5402089575391267,-1.3589737328074396,-1.5095977900689028,-1.4892739797444323,-1.4980549831758567,-1.4698470408038946,-1.4944287712135598,-1.5109462433052085,0.26999972418504886,-1.493867121747925,-1.3533738980535952,-1.5089268888012066,-1.4033399029391942
50,1498754300,-1.4719946209277788,-1.5330660257427253,-1.502203460620615,-1.4717634961620931,-1.4644039671448914,-1.5090218346688509,-1.4863769019627993,-1.4647801882853002,-1.469966493523847,-1.4927361525497298,-1.3707275961166174,-1.4925563527186825,-1.4641842445096769,-1.4812631938090248,-1.4643598787732772,-1.4876643950817312,-1.4069470243389153,-1.4576794275902714,-1.4525242093661408,-1.4806745599277722,-1.4704775613749161,-1.473294703396748,-1.4930728055394065,-1.504217283998084,-1.4725455307285777,-1.4480069648343283,-1.3853493683773552,-1.3689699859536026,-1.395555741548097,-1.4898283730984303,-1.3663396830434076,-1.4826477251004724,-1.4489285319921905,-1.4842805047627836,-1.4810633583231154,-1.4818743656824744,-1.4966211570066466,0.20995605686790028,-1.4734909456060263,-1.3999392826415136,-1.5006763729469619,-1.5139747938407226,-1.4969307834620298,-1.3958072825655665,-1.0806103390239667,-1.5016858760412395,-1.4681746335520216,-1.4641024749762763,-1.5092230817641152,-1.4742896236165652,-1.3646952168628954,-1.5156176992710995,-1.498212660521036,-1.3873092291948343,-1.3403466305524707,-1.374923204683508,-1.4822358163002542,-1.4981753609732658,-1.4855671724560089,-1.49492232522766,-1.4570041240316105,-1.4623097148799515,-1.4626438109100788,-1.4937409144721618,-1.3445467712831007,-1.5503576034206388,-1.4716265923563974,-1.4990049791708047,-1.4920051448742635,-1.4956447124243182,-1.367415002607293,-1.4637243003835216,-1.464446673376517,-1.0767802686038372,-1.3964789917053502,-1.4638867113829532,-1.4578826122976625,-1.5119559770090936,-1.4682403679463023,-1.5328789143105503,-1.3522726920226829,-1.5012383677973193,-1.480753757065906,-1.4894791494355348,-1.4620622289773477,-1.4868271840519642,-1.5025401392760185,0.26999972418504886,-1.486299039951129,-1.3467962758182324,-1.5004916460388882,-1.3954940565214913
