,Time,HundredGigE0/0/0/18input-packet-rate,HundredGigE0/0/0/4input-load,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/15input-load,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/1output-load,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/5input-load,HundredGigE0/0/0/7input-load,HundredGigE0/0/0/8input-data-rate,protocol-route-memory,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/16input-packet-rate,HundredGigE0/0/0/13input-load,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19input-load,HundredGigE0/0/0/16input-load,HundredGigE0/0/0/0output-load,HundredGigE0/0/0/19packets-sent,HundredGigE0/0/0/19input-data-rate,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/30input-load,HundredGigE0/0/0/30output-load,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/19input-packet-rate,HundredGigE0/0/0/6output-packet-rate,HundredGigE0/0/0/8input-packet-rate,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/18input-load,HundredGigE0/0/0/31input-load,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/12input-packet-rate,HundredGigE0/0/0/15input-packet-rate,HundredGigE0/0/0/31output-packet-rate,HundredGigE0/0/0/13input-packet-rate,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/12input-load,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/7output-load,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/11input-load,HundredGigE0/0/0/4input-packet-rate,HundredGigE0/0/0/8input-load,HundredGigE0/0/0/14input-load,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/5input-packet-rate,HundredGigE0/0/0/6output-load,HundredGigE0/0/0/11input-packet-rate,HundredGigE0/0/0/31output-load,HundredGigE0/0/0/9input-packet-rate
10,1504285800,-0.9293241838854063,-0.5289860067530936,-1.6254905524455532,0.38370459659829653,-1.6185957489525378,-1.6089185790540075,-1.6085939724174272,0.6730348956547013,-1.667661480816045,1.0095125675837309,1.1195840647268918,-0.890400296992426,-0.36403504753792226,-1.6216592049811738,-1.6332032509863588,0.6264275060704377,0.9014184350576694,-1.61952438871706,-0.6877586975397018,0.6463611771545583,0.8890370968689282,-1.617026670358735,-0.7662570823422369,-1.608552685420443,-1.0407815000813083,1.3961439393807893,-1.3485881990731083,-0.8442582261655136,-0.019981273273031487,-0.8115282073033109,-1.6195150675784575,-1.6124628055208243,-0.9926896040386474,0.9321819378223863,-1.624302852405844,-1.6171063218906248,1.0645572337458058,0.3156422653766235,0.6988114136984422,0.9460092251893145,-1.6486860198669622,1.0655005880290167,-1.6071722582216117,-0.198916243643017,-1.6214499985876367,-1.6150796052810263,-0.6478902792000217,-0.5000717158484556,-0.771731453146618,1.2008570448191902,-1.6147340877077059,-1.6272521651315617,1.0033304767091569,0.03163645375165967,-0.7951105001284826,0.6712037721525034,0.16852406035797352
11,1504285805,-0.9646513234858956,-0.27681185558860555,-1.621723498466596,0.38370459659829653,-1.615259675487472,-1.6051630819779823,-1.6047417847534462,0.6730348956547013,-1.6579266602521994,1.0095125675837309,1.1195840647268918,-0.908275628457562,-0.36403504753792226,-1.6179822979953826,-1.6296014577757394,0.6381871286512335,0.651662371841054,-1.6158075662365552,-0.6877586975397018,0.6463611771545583,0.8890370968689282,-1.6135764600905265,-0.7327197391620767,-1.6051622053698154,-1.0407815000813083,1.3961439393807893,-1.3485881990731083,-0.8185898598433401,0.020751626453834347,-0.8254694559979461,-1.6160803298037931,-1.6087186210123279,-0.9926896040386474,1.269746260779919,-1.6205664529830033,-1.6131271282293183,1.048663893678429,0.3316610675945845,0.6697446094969098,0.8560956570176816,-1.6448784849963618,1.0655005880290167,-1.603471924602681,-0.198916243643017,-1.6176648536881857,-1.611509932158437,-0.6478902792000217,-0.39872097130136414,-0.9784770618417858,1.2008570448191902,-1.6113268081516445,-1.623540294678853,1.0111770263748532,0.03163645375165967,-0.7906855215928374,0.5611288839766924,0.11874100741733584
12,1504285811,-0.9802058103249169,-0.024637704424117474,-1.6114674602383707,0.38370459659829653,-1.605710664871746,-1.595542457003596,-1.5949687980141045,0.6730348956547013,-1.6433244294064309,0.8317239170173654,1.4803389300277787,-0.8653310856570058,-0.36403504753792226,-1.6075733267431533,-1.6190945639832284,0.6903144242616219,0.651662371841054,-1.6058570957265244,-0.6877586975397018,0.6463611771545583,1.2645042203038634,-1.603777584077895,-0.7910127981076371,-1.5957319917509343,-1.0407815000813083,1.7102086393837073,-1.3485881990731083,-0.8643651131178829,0.004762805499866978,-0.7781734440712865,-1.6062166652893537,-1.5987244404493466,-0.9926896040386474,1.269746260779919,-1.6103868249374018,-1.6030537312246793,1.0599390919558624,0.3393725984143881,0.6671311468384387,0.8236778399217869,-1.6348973578350705,1.0655005880290167,-1.5930831648087618,-0.660401928894818,-1.6075848295302528,-1.602004970550869,-0.6478902792000217,-0.09022897353249705,-0.771731453146618,1.489660259468173,-1.601744498460804,-1.61344490613624,0.9869047756890746,0.03163645375165967,-0.7913522991804004,0.6712037721525034,0.33723962421400183
13,1504285816,-1.0462584539741357,-0.024637704424117474,-1.6011091388708183,0.38370459659829653,-1.5958538766251433,-1.5855190988964851,-1.5853624412828926,0.6730348956547013,-1.6287221985606626,0.8317239170173654,1.1195840647268918,-0.891933575595037,-0.36403504753792226,-1.587806573722243,-1.6082839058607463,0.7547286797882677,0.9014184350576694,-1.5954215606432107,-0.8850711680622214,0.6463611771545583,1.6399713437387986,-1.5937627718181115,-0.8201118335158208,-1.5857841912071657,-0.8139862827811861,1.0820792393778715,-1.3485881990731083,-0.878818847963583,-0.18423608494909902,-0.8068051207128386,-1.5960752004647165,-1.5886778976891809,-1.230116395932427,1.269746260779919,-1.5903398757630711,-1.5922700922016533,1.070673977838446,0.39891355955098295,0.882085263348105,0.9421761751175987,-1.6251755268355366,1.0655005880290167,-1.5828202848602133,-0.660401928894818,-1.5973103346123418,-1.5917739603059777,-0.6478902792000217,0.1730060737744564,-0.9784770618417858,1.7784634741171554,-1.5924692659035984,-1.6030152570287495,0.964849609061171,-0.21857913501145676,-0.8041119975605825,0.6712037721525034,0.4945631851087859
14,1504285822,-1.1096028433663292,0.22753644674037057,-1.5906600648718932,0.5523020708611844,-1.5854589581767145,-1.5751840246499522,-1.5747121503961437,0.6730348956547013,-1.618987377996817,0.8317239170173654,1.1195840647268918,-0.9313661246434215,-0.36403504753792226,-1.5871311736205407,-1.5979721931563062,0.8830298535060978,0.9014184350576694,-1.5848445171809442,-0.6877586975397018,0.833028139519526,1.452237782021331,-1.5834472534351756,-0.790819303770392,-1.575906310923113,-0.8139862827811861,1.0820792393778715,-1.3485881990731083,-0.864242882802063,-0.27103884256953426,-0.8516581568168402,-1.5861509529752233,-1.57783442855683,-1.230116395932427,1.269746260779919,-1.5896649371641975,-1.581071638072269,1.0817045063521737,0.4136746872146413,0.8709557370025183,1.1415763331036688,-1.6150191485247825,1.0655005880290167,-1.5724712392710307,-0.660401928894818,-1.586796267148532,-1.5812230922223962,-0.8731308557850445,0.36477524044693227,-0.9784770618417858,1.7784634741171554,-1.582459584644439,-1.5925739784456405,0.9575428711660875,-0.21857913501145676,-0.8309649494960726,0.6712037721525034,0.5168915109128247
15,1504285827,-1.120052390765117,0.47971059790485865,-1.5812835043264217,0.5523020708611844,-1.5757955990654289,-1.566154790755241,-1.5652779538361052,0.884612261226368,-1.6092525574329712,0.8317239170173654,1.1195840647268918,-0.9435160833763699,-0.36403504753792226,-1.577373265859195,-1.588666224165305,1.0458452558298954,0.9014184350576694,-1.5755036165394718,-0.8850711680622214,1.0196951018844937,1.6399713437387986,-1.5740307305324017,-0.8034853928281831,-1.5670373966266715,-0.8139862827811861,1.0820792393778715,-1.3485881990731083,-0.8837691757542878,-0.28572650430104085,-0.8736775122317312,-1.5770581003811017,-1.5683434653577109,-1.230116395932427,1.269746260779919,-1.579651104395822,-1.571241332144667,1.0341264318849208,0.45018034598821777,0.8978680280856038,1.0409791572853384,-1.6059806452284526,1.0655005880290167,-1.563625282033277,-0.660401928894818,-1.5773817484253136,-1.572533564246246,-0.8731308557850445,0.5190212393313658,-0.9784770618417858,1.7784634741171554,-1.5739028725422977,-1.5832849927014885,0.9585839367236983,-0.21857913501145676,-0.8231454668782888,0.7812786603283144,0.6229510584820094
16,1504285833,-1.1461043587065904,0.47971059790485865,-1.5706326068540568,0.5523020708611844,-1.5651625107719367,-1.5549650793729484,-1.5545865102754854,0.884612261226368,-1.5995177368691256,0.8317239170173654,1.1195840647268918,-0.9526408961682941,-0.36403504753792226,-1.5665356068974374,-1.5781790307508423,1.0959950364323026,0.9014184350576694,-1.564917709538855,-0.6877586975397018,1.0196951018844937,1.452237782021331,-1.5634958844043725,-0.7486903094338577,-1.556779710340152,-0.5871910654810639,0.7680145393749536,-1.3485881990731083,-0.8224095572127111,-0.39700869814065376,-0.8805504175461425,-1.5659966976809374,-1.557898536848295,-1.230116395932427,1.269746260779919,-1.5688292375651014,-1.5602668753890463,1.0711531227923694,0.43922533868626507,0.9295865407406094,1.083224262331058,-1.5958597774660996,1.0655005880290167,-1.5538741900633914,-0.198916243643017,-1.5666343167964032,-1.5623221382754608,-0.6478902792000217,0.5442753815195012,-0.9784770618417858,1.489660259468173,-1.563841463282009,-1.5720193097602524,0.924016704412657,-0.21857913501145676,-0.733312340990261,0.7812786603283144,0.7900717419234635
17,1504285838,-1.1675786579481362,0.7318847490693468,-1.560752463185128,0.5523020708611844,-1.5557811376275315,-1.5450881958995424,-1.5453830798468446,0.884612261226368,-1.5849155060233573,0.8317239170173654,0.7588291994260047,-0.9436212042777955,-0.36403504753792226,-1.5569670852894488,-1.5684070844571487,1.1026131199923468,0.9014184350576694,-1.5555823965465083,-0.6877586975397018,1.0196951018844937,1.6399713437387986,-1.5541498398914564,-0.7514766278901864,-1.5480769871696527,-0.36039584818094167,0.4539498393720357,-1.3485881990731083,-0.821492829844062,-0.31155120683496607,-0.9133188665807289,-1.5561600150515893,-1.5486155690079475,-1.230116395932427,1.269746260779919,-1.5591234465204997,-1.5506974675045362,1.0870872411536971,0.38468197906808366,0.9336278464124892,1.0903194826765745,-1.5863422312469542,1.0655005880290167,-1.5448390136555026,0.26256944160878404,-1.557113994816497,-1.553184813984738,-0.8731308557850445,0.7515121135397197,-0.9784770618417858,1.2008570448191902,-1.554831434062569,-1.5623014858962923,0.915264042132003,-0.21857913501145676,-0.7058835356836939,0.7812786603283144,0.7472378107891848
18,1504285844,-1.1406159496370436,0.7318847490693468,-1.5503394287273424,0.5523020708611844,-1.5461381294642704,-1.5354917572164268,-1.5362184798825307,0.884612261226368,-1.5751806854595116,0.8317239170173654,0.7588291994260047,-0.9433647729879544,-0.36403504753792226,-1.5472362942586992,-1.5581835694438642,1.112632529366119,0.9014184350576694,-1.5456158440726369,-0.8850711680622214,1.0196951018844937,1.6399713437387986,-1.5449847899085623,-0.8076935177262422,-1.5385387120014582,-0.5871910654810639,0.4539498393720357,-1.3485881990731083,-0.849666917640543,-0.3008772905015589,-0.939214410300904,-1.5461895682863975,-1.538788952836968,-1.230116395932427,1.269746260779919,-1.5490976136651926,-1.5407492447509912,1.1193734553893497,0.35525901383715935,0.9513229009000888,1.1651862904603016,-1.5766849296729486,1.0655005880290167,-1.5356187212032233,-0.198916243643017,-1.5473282709369938,-1.5436316814931088,-0.8731308557850445,0.8828432007978678,-0.9784770618417858,1.2008570448191902,-1.5449584779284442,-1.5522484797953207,0.8974116957181578,-0.21857913501145676,-0.639842246442799,0.7812786603283144,0.4616402965507898
19,1504285849,-1.1632406577665293,0.7318847490693468,-1.5342104341718021,0.38370459659829653,-1.5302057504356017,-1.5203696843449714,-1.521516970534385,0.6730348956547013,-1.5557110443318203,0.8317239170173654,1.1195840647268918,-0.9678590048473954,-0.36403504753792226,-1.5312236155603842,-1.5416352818178172,1.0415474565458827,0.9014184350576694,-1.5306292924285751,-0.8850711680622214,1.0196951018844937,1.452237782021331,-1.52972101327045,-0.8960797206490011,-1.5226878372491282,-0.36039584818094167,0.13988513936911778,-1.3485881990731083,-0.8985896015474476,-0.4657496014696417,-0.9592468120466999,-1.530583442996391,-1.5232409364113029,-1.230116395932427,1.269746260779919,-1.5328165084147352,-1.524521321139643,1.1446865813593923,0.20208749180260624,0.9385105595744132,1.2317345640458366,-1.5618427007451863,1.0655005880290167,-1.5202400539452778,-0.198916243643017,-1.531718587330843,-1.528191310251115,-0.8731308557850445,0.9462888623631456,-0.9784770618417858,0.9120538301702075,-1.5300430492017538,-1.5365534697893617,0.882547593034492,-0.21857913501145676,-0.716036739857948,0.7812786603283144,0.05859123178196585
20,1504285855,-1.1055284785548751,0.7318847490693468,-1.5296119603392553,0.38370459659829653,-1.5255298856420942,-1.5160508967312578,-1.5170717336927975,0.6730348956547013,-1.5557110443318203,0.8317239170173654,1.1195840647268918,-0.9848742562099588,-0.36403504753792226,-1.5272518975752039,-1.53690367874458,0.984331355648289,0.9014184350576694,-1.5262068025500937,-0.8850711680622214,1.0196951018844937,1.452237782021331,-1.5253934744493403,-0.9025198152917491,-1.5183382089880957,-0.36039584818094167,0.13988513936911778,-1.3485881990731083,-0.8985896015474476,-0.447555425901334,-0.9669340426353306,-1.5262883935420428,-1.518643240047184,-1.230116395932427,1.269746260779919,-1.5286874799134587,-1.5201373023384186,1.1656466244501726,0.19748705066976205,0.9439414624646996,1.1432481953689917,-1.5574517711802733,1.0655005880290167,-1.5154461574350262,-0.660401928894818,-1.5272407203266085,-1.5235236923053275,-0.8731308557850445,0.9534975116455812,-0.9784770618417858,1.2008570448191902,-1.5258572663854133,-1.5320523922379288,0.8965441410868155,-0.21857913501145676,-0.6985186741483393,0.7812786603283144,-0.21401939908061066
