,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/5output-data-rate,HundredGigE0/0/0/8output-data-rate,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,performance-statistics__global__configuration-items-processed,HundredGigE0/0/0/11output-data-rate,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/14output-data-rate,HundredGigE0/0/0/29packets-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/9input-data-rate,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/29bytes-received,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/29bytes-sent,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,HundredGigE0/0/0/19output-data-rate,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/7output-data-rate,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/15output-data-rate,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/31output-packet-rate,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,0/RP0/CPU0free-physical-memory,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/29output-packet-rate,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/15input-data-rate,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/14input-data-rate,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/30input-packet-rate,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/29packets-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/9output-data-rate,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/6input-data-rate,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/18output-data-rate,HundredGigE0/0/0/17input-data-rate,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/18input-data-rate,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
312,1519070592,-0.9594695230711289,-0.9810297815564607,-0.9931447940082185,-0.9880460402124155,-1.0844186858242184,-0.9887639040420595,-0.980951856669673,-0.9591648023907884,-0.12217612035003467,-0.14042251202540415,-0.9774920340368628,-0.9686634269732305,-0.8041233829436791,-0.12996227740078686,-1.0058843490985205,-0.1278686312791371,-0.9732405741546695,-0.9885693862286263,-0.952797675072548,-0.11259955031811725,-1.078903669328159,-0.9765489469683836,-1.05204356902051,-1.7340588741139584,-1.0120180071748452,-1.0229551355887057,-1.029694902303764,-1.015110690494117,-0.9966377420539605,-0.9690736981870921,-0.9516360446962749,-1.0007196922659143,-0.9814378308885235,-0.9525669232900646,-1.0083311522159428,-0.9921992363319275,-1.0024827252274509,-1.0054312192555896,-1.0146997203648251,-0.9807418644523112,-0.9731157144353981,-0.9682435151108294,-0.9759690814283859,-0.12786863127913525,0.09183241278379282,-1.0008257069743678,-0.12256767020385817,-1.0461874725317297,-1.0144495966926323,-0.9710890069533459,-0.12524004632526986,-0.9659226329217022,-0.9496534834809427,-1.0147865873395487,-0.1370693096997468,-1.0075639764773554,-0.9893727121344433,-0.9984500075072926,-0.972809828808178,-0.9752940578402344,0.04861211622383877,-0.9796526483241439,-1.0221306101872747,0.30383810348409657,-0.959949724071573,-1.005946022254636,-1.0118745978303576,-1.097022561963834,-0.9976286701320742,-0.9717853717946042,-0.10242013589812349,-0.9838407910530345,-1.009961514166354,-1.0201187521765767,-0.1058160933683614,-1.0120485677447182,-1.1023158509127347,-0.9669331132937276,-0.9782560410787949,-0.9747423063600869,-0.827580257777172,-0.9915093844614759,-1.0076366993689452,-0.8599145629828231,-0.9892509886547356,-0.9730635996162224,-0.9720018060807458,-1.0008033739817153,-1.03021324719655,-0.09570244597948808,-1.0239950967055427,-0.13551169800281734,-0.9766551499633056,-0.9474498148498203,-0.11664618861721301,-0.9871207162898424,-1.0064019791668615,-0.9846759385165221,-1.1614116888529116,-0.9700544586331422,-0.9963037474447825,-0.12786863127913584,-0.11845602148305887,-0.9759669222525061,-0.12129478626025153,-0.9710472441109508,-0.9931582788827088,-1.0027438298605489
313,1519070597,-0.9568888459457299,-0.9780247409520433,-0.9906367713389421,-0.9856258270518644,-1.0831967025366813,-0.9862425041764475,-0.9779500586377651,-0.9565857776653641,-0.12217612035003467,-0.14042251202540415,-0.9774920340368628,-0.9665838321213921,-0.8041233829436791,-0.12996227740078686,-1.0040446541585497,-0.1278686312791371,-0.9708485729019389,-0.9866119488737817,-0.9502305708038545,-0.11259955031811725,-1.0722669997584908,-0.9739394100184766,-1.0473110395838663,-1.7337245684145883,-1.0084822103406184,-1.0207510063844465,-1.0287806038674703,-1.012366766081174,-0.9953807424814726,-0.9665691277327236,-0.949586270788625,-0.9982340505559487,-0.9796751299341194,-0.9505076226447129,-1.0061506715689112,-0.988729024878327,-1.001251606783036,-1.0030175673926531,-1.0125044849073968,-0.9772876400970182,-0.9706711650092144,-0.9653048771371538,-0.9730779269910511,-0.12786863127913525,0.09183241278379282,-0.9983418888253521,-0.12256767020385817,-1.0403510926300727,-1.0122494879361867,-0.9685980463719626,-0.12524004632526986,-0.9629030823590594,-0.9475967525495327,-1.0125848425614614,-0.1370693096997468,-1.0038354383436994,-0.9878751143570049,-0.995663040677782,-0.9698601378517523,-0.9735349142106151,0.005041782253806019,-0.9773562572112832,-1.020469995760103,-0.6955212497001184,-0.9578839216516574,-1.0041033576484,-1.0096986230591867,-1.097022561963834,-0.9963693200892887,-0.9687902182905314,-0.10242013589812349,-0.9812970439584996,-1.008055523808551,-1.0184623280207712,-0.1058160933683614,-1.0098681426676166,-1.1023158509127347,-0.9651738827662943,-0.9759499581770468,-0.9729454104943411,-3.1245260005306954,-0.9886852511072509,-1.0059962682382255,-0.8595151272803979,-0.9877647894360762,-0.9713066046853812,-0.9696449428122553,-0.9965174819660148,-1.0291716052195576,-0.09570244597948808,-1.0212453216010786,-0.13551169800281734,-0.9740423494284672,-0.9453831855648336,-0.11664618861721301,-0.9845868079483843,-1.003909381391636,-0.9814317485231043,-1.1614116888529116,-0.9679739963886548,-0.993497304710435,-0.12786863127913584,-0.11845602148305887,-0.9741699896607874,-0.12129478626025153,-0.9692838037642528,-0.9906517297083002,-1.000901585401361
314,1519070603,-0.9527597625450916,-0.9744186922267424,-0.9881287486696656,-0.9812694433628724,-1.0807527359616071,-0.9818300544116267,-0.9743479009994757,-0.9524593381046853,-0.12217612035003467,-0.14042251202540415,-0.9720336937297485,-0.9619047437047558,-0.8041233829436791,-0.12996227740078686,-0.9997520326319516,-0.1278686312791371,-0.9684079625852313,-0.9826970741640924,-0.946123203973945,-0.11259955031811725,-1.0722669997584908,-0.9697641508986253,-1.0425785101472227,-1.733390262715218,-1.0044629667542586,-1.0168937802769928,-1.0269520069948825,-1.0085252719030537,-0.9922382435502527,-0.9625618150057339,-0.9454867229733251,-0.9945055879910006,-0.9761497280253114,-0.9463890213540094,-1.0017897102748479,-0.9846804448491265,-0.9975582514497907,-0.9991557244119545,-1.0086628228568972,-0.9744091198009407,-0.9682425444063398,-0.9617785115687433,-0.9701867725537162,-0.12786863127913525,0.09183241278379282,-0.9946161616018286,-0.12256767020385817,-1.0366809341103547,-1.0089493248015182,-0.9646125094417494,-0.12524004632526986,-0.9593802733693094,-0.9434832906867126,-1.00928222539433,-0.1370693096997468,-1.0013497462545955,-0.9853203887366686,-0.9912038937505651,-0.9663205087040416,-0.9700166269513768,0.007559665875189821,-0.9733375727637771,-1.0171487669057602,-0.8360561587416486,-0.9537523168118263,-1.0004180284359279,-1.0048026798240517,-1.0920865468952872,-0.9938506200037174,-0.9652958725357798,-0.10242013589812349,-0.9781173600903311,-1.0042435430929446,-1.0151494797091598,-0.1058160933683614,-1.0055072925134136,-1.1023158509127347,-0.9616554217114278,-0.9724908338244245,-0.9687526534742676,-2.811306126518851,-0.9847314644113361,-1.00216859559988,-0.858616396949941,-0.9851770543259396,-0.9677926148236989,-0.9661096479095195,-0.9929459052862643,-1.0270883212655733,-0.09570244597948808,-1.0179455914757216,-0.13551169800281734,-0.9698618685727259,-0.9407332696736134,-0.11664618861721301,-0.9801524683508324,-1.0001704847287982,-0.9781875585296866,-1.1565307862528542,-0.9638130718996799,-0.9884457077886096,-0.12786863127913584,-0.11845602148305887,-0.9705761244773496,-0.12129478626025153,-0.9651691096219577,-0.9881451805338916,-0.9972170964829853
315,1519070608,-0.9527597625450916,-0.9744186922267424,-0.9881287486696656,-0.9812694433628724,-1.0807527359616071,-0.9818300544116267,-0.9743479009994757,-0.9524593381046853,-0.12217612035003467,-0.14042251202540415,-0.9720336937297485,-0.9619047437047558,-0.8041233829436791,-0.12996227740078686,-0.9997520326319516,-0.1278686312791371,-0.9659898430294683,-0.9826970741640924,-0.946123203973945,-0.11259955031811725,-1.0722669997584908,-0.9697641508986253,-1.0425785101472227,-1.733390262715218,-1.0044629667542586,-1.0168937802769928,-1.0269520069948825,-1.0085252719030537,-0.9916097437640088,-0.9620609009148602,-0.9454867229733251,-0.9945055879910006,-0.9761497280253114,-0.9463890213540094,-1.0017897102748479,-0.9841020762735264,-0.9975582514497907,-0.9991557244119545,-1.0086628228568972,-0.9738334157417252,-0.9658277761878983,-0.9617785115687433,-0.9696085416662492,-0.12786863127913525,0.09183241278379282,-0.9946161616018286,-0.12256767020385817,-1.0366809341103547,-1.0089493248015182,-0.9641143173254727,-0.12524004632526986,-0.9588770149422023,-0.9434832906867126,-1.00928222539433,-0.1370693096997468,-1.0013497462545955,-0.9828097101097865,-0.9906465003846628,-0.9663205087040416,-0.9700166269513768,0.007121773071470898,-0.9727634749855619,-1.0171487669057602,0.4287580226321234,-0.9537523168118263,-1.0004180284359279,-1.0048026798240517,-1.0920865468952872,-0.9938506200037174,-0.9647966802851009,-0.10242013589812349,-0.9774814233166974,-1.0042435430929446,-1.014597338323891,-0.1058160933683614,-1.0055072925134136,-1.1023158509127347,-0.9616554217114278,-0.9719143130989875,-0.9687526534742676,-0.514360383765328,-0.9841666377404911,-1.00216859559988,-0.858616396949941,-0.9826825709314837,-0.9677926148236989,-0.9661096479095195,-0.9929459052862643,-1.0270883212655733,-0.09570244597948808,-1.0179455914757216,-0.13551169800281734,-0.9698618685727259,-0.9407332696736134,-0.11664618861721301,-0.9795189912654678,-1.0001704847287982,-0.9775387205310031,-1.1565307862528542,-0.963292956338558,-0.9878844192417401,-0.12786863127913584,-0.11845602148305887,-0.9693781694162038,-0.12129478626025153,-0.9651691096219577,-0.9881451805338916,-0.9972170964829853
316,1519070614,-0.9506952208447725,-0.9726156678640919,-0.9868747373350274,-0.9793332728344315,-1.0783087693865328,-0.9786783045796118,-0.9719464625739493,-0.950396118324346,-0.12217612035003467,-0.14042251202540415,-0.9720336937297485,-0.9593052501399577,-0.8041233829436791,-0.12996227740078686,-0.997912337691981,-0.1278686312791371,-0.9635586643221891,-0.9807396368092477,-0.9440695205589903,-0.11259955031811725,-1.0722669997584908,-0.9671546139487184,-1.040212245428901,-1.7332231098655329,-1.0032022134594805,-1.0152406833737986,-1.0260377085585888,-1.0068789172552879,-0.9897242444052768,-0.9600572445513654,-0.9429245055887626,-0.9932627671360179,-0.9743870270709073,-0.9438148955473196,-0.9990641094660583,-0.981210233395526,-0.9957115737831681,-0.9972248029216053,-1.0070163962638259,-0.9721063035640787,-0.9633983710783743,-0.960015328784538,-0.9672956181163813,-0.12786863127913525,0.09183241278379282,-0.9927532979900668,-0.12256767020385817,-1.0348458548504957,-1.0067492160450724,-0.962121548860366,-0.12524004632526986,-0.9563607228066666,-0.94091237702245,-1.0076309168107644,-0.1370693096997468,-0.9994854771877675,-0.9804752194567206,-0.9878595335551523,-0.9645506941301862,-0.9676711021118846,0.004822835851946558,-0.9710411816509164,-1.0154881524785886,0.4131430327386201,-0.9516865143919107,-0.9985753638296918,-1.0026267050528805,-1.0920865468952872,-0.9919615949395391,-0.9627999112823857,-0.10242013589812349,-0.9743017394485288,-1.0018610551456906,-1.0129409141680856,-0.1058160933683614,-1.003326867436312,-1.1023158509127347,-0.9593097810081835,-0.9701847509226763,-0.965757827031358,-0.4099537590947133,-0.9813425043862661,-1.0005281644691604,-0.8582169612475158,-0.9803396215750088,-0.9648642899389638,-0.9643420004581517,-0.9915172746143641,-1.026046679288581,-0.09570244597948808,-1.0157457713921505,-0.13551169800281734,-0.9677716281448553,-0.9386666403886266,-0.11664618861721301,-0.9776185600093742,-0.9989241858411855,-0.9742945305375854,-1.1565307862528542,-0.9612124940940706,-0.9856392650542621,-0.12786863127913584,-0.11845602148305887,-0.9675812368244849,-0.12129478626025153,-0.9634056692752597,-0.9862652686530852,-0.9947607705374015
317,1519070619,-0.9465661374441343,-0.967807602897024,-0.9837397089984318,-0.9754609317775497,-1.07525381116769,-0.975526554747597,-0.9671435857228968,-0.9457538738185823,-0.12217612035003467,-0.14042251202540415,-0.9665753534226341,-0.9551460604362809,-0.8041233829436791,-0.12996227740078686,-0.9942329478120395,-0.1278686312791371,-0.96110354383713,-0.9763354027608473,-0.9399621537290809,-0.11259955031811725,-1.0656303301888228,-0.9619355400489044,-1.0354797159922573,-1.7328052277413202,-1.0006807068699246,-1.0119344895674098,-1.020576967213053,-1.0035862079597564,-0.987210245260301,-0.9555490177335021,-0.9378000708196378,-0.990155714998561,-0.9702740581772978,-0.9391814690952781,-0.994703148171995,-0.9771616533663254,-0.9932493368943379,-0.993362959940907,-1.0037235430776834,-0.9692277832680012,-0.9609562903443916,-0.9564889632161273,-0.9644044636790464,-0.12786863127913525,0.09183241278379282,-0.9902694798410512,-0.12256767020385817,-1.0311756963307777,-1.0034490529104039,-0.9586342040464294,-0.12524004632526986,-0.9528379138169167,-0.93679891515963,-1.0043282996436333,-0.1370693096997468,-0.9963783620763874,-0.9779204938363844,-0.9839577799938374,-0.9610110649824755,-0.9629800524329,-0.0025118686103453875,-0.9681706927598406,-1.011613385481855,-0.46129640129756805,-0.9470384589471006,-0.9942758130818079,-0.9982747555105383,-1.0871505318267403,-0.9881835448111822,-0.959305565527634,-0.10242013589812349,-0.9698501820330929,-0.9980490744300842,-1.0096280658564742,-0.1058160933683614,-0.9984209110128336,-1.1023158509127347,-0.9540320894258839,-0.96557258511918,-0.9621640352998665,-1.4540200058008603,-0.9768238910195063,-0.9972473022077212,-0.8574180898426652,-0.9777722852776775,-0.9613503000772815,-0.9602174897382932,-0.9886600132705637,-1.021880111380612,-0.09570244597948808,-1.0124460412667935,-0.13551169800281734,-0.9630685871821463,-0.9340167244974064,-0.11664618861721301,-0.9731842204118223,-0.9958084386221538,-0.9710503405441676,-1.1516498836527966,-0.9570515696050957,-0.9811489566793062,-0.12786863127913584,-0.11845602148305887,-0.9639873716410472,-0.12129478626025153,-0.9587031616840652,-0.9831320821850744,-0.991076281619026
318,1519070625,-0.9465661374441343,-0.967807602897024,-0.9837397089984318,-0.9754609317775497,-1.07525381116769,-0.974896204781194,-0.9659428665101336,-0.9452380688734975,-0.12217612035003467,-0.14042251202540415,-0.9665753534226341,-0.9551460604362809,-0.8041233829436791,-0.12996227740078686,-0.9942329478120395,-0.1278686312791371,-0.958700659958136,-0.9763354027608473,-0.9394487328753421,-0.11259955031811725,-1.0656303301888228,-0.9614136326589229,-1.0354797159922573,-1.7328052277413202,-1.0006807068699246,-1.0119344895674098,-1.020576967213053,-1.0035862079597564,-0.987210245260301,-0.9550481036426284,-0.9372876273427253,-0.9895343045710697,-0.9702740581772978,-0.9386666439339402,-0.994703148171995,-0.9765832847907253,-0.9926337776721305,-0.993362959940907,-1.0031747342133264,-0.9680763751495702,-0.9585404622073916,-0.9559012356213922,-0.9638262327915794,-0.12786863127913525,0.09183241278379282,-0.9902694798410512,-0.12256767020385817,-1.0311756963307777,-1.0034490529104039,-0.9581360119301527,-0.12524004632526986,-0.9523346553898097,-0.93679891515963,-1.0043282996436333,-0.1370693096997468,-0.9957569390541114,-0.9757621911571347,-0.9834003866279353,-0.9610110649824755,-0.9629800524329,0.00044390781475733663,-0.9675965949816254,-1.011613385481855,0.4599880024191302,-0.9470384589471006,-0.9930473700109839,-0.9982747555105383,-1.0871505318267403,-0.9881835448111822,-0.9583071810262764,-0.10242013589812349,-0.9698501820330929,-0.9980490744300842,-1.0096280658564742,-0.1058160933683614,-0.9978758047435582,-1.1023158509127347,-0.9534456792500728,-0.964996064393743,-0.9621640352998665,-0.09673388508286923,-0.9762590643486614,-0.9967004918308147,-0.8573182309170588,-0.9756129252364487,-0.9613503000772815,-0.959039058104048,-0.9886600132705637,-1.021880111380612,-0.09570244597948808,-1.0118960862459008,-0.13551169800281734,-0.9630685871821463,-0.9340167244974064,-0.11664618861721301,-0.9725507433264577,-0.9958084386221538,-0.9704015025454841,-1.1516498836527966,-0.9565314540439739,-0.9805876681324368,-0.12786863127913584,-0.11845602148305887,-0.9627894165799014,-0.12129478626025153,-0.9587031616840652,-0.9831320821850744,-0.991076281619026
319,1519070631,-0.9439854603187354,-0.9648025622926066,-0.9806046806618361,-0.9730407186169986,-1.0734208362363842,-0.973005154881985,-0.9641417876909889,-0.9431748490931581,-0.12217612035003467,-0.14042251202540415,-0.9611170131155198,-0.9530664655844425,-0.8041233829436791,-0.12996227740078686,-0.9923932528720689,-0.1278686312791371,-0.9562615006582635,-0.9743779654060026,-0.9363682077529101,-0.11259955031811725,-1.0656303301888228,-0.9593260030989973,-1.0319303189147744,-1.7325962866792137,-0.9994199535751466,-1.0091793280620858,-1.0196626687767592,-1.0019398533119905,-0.9859532456878131,-0.9530444472791335,-0.9347254099581629,-0.988291483716087,-0.9685113572228938,-0.9366073432885884,-0.9919775473632053,-0.9736914419127249,-0.9907871000055078,-0.9909493080779703,-1.001528307620255,-0.9663492629719237,-0.9561121821137862,-0.9523748700529816,-0.9620915401291785,-0.12786863127913525,0.09183241278379282,-0.9884066162292895,-0.12256767020385817,-1.0271605981005598,-1.001248944153958,-0.9561432434650461,-0.12524004632526986,-0.9503216216813811,-0.93474218422822,-1.001576118671024,-0.1370693096997468,-0.9926498239427315,-0.9732074655367985,-0.9811708131643267,-0.9580613740260499,-0.9612209088032808,0.0003344346138276061,-0.9658743016469798,-1.0099527710546834,0.4287580226321234,-0.944972656527185,-0.9912047054047478,-0.9960987807393672,-1.0871505318267403,-0.9869241947683965,-0.9563104120235613,-0.10242013589812349,-0.9679423717121918,-0.996143084072281,-1.0079716417006686,-0.1058160933683614,-0.9956953796664567,-1.1023158509127347,-0.9511000385468286,-0.9632665022174318,-0.9603671394341208,0.11207936425836015,-0.9739997576652815,-0.9945132503231886,-0.8569187952146335,-0.9730747301002675,-0.9595933051464404,-0.9572714106526801,-0.9872313825986636,-1.0208384694036199,-0.09570244597948808,-1.0085963561205438,-0.13551169800281734,-0.9599332265403403,-0.9319500952124196,-0.11664618861721301,-0.9700168349849995,-0.9933158408469286,-0.9678061505507499,-1.1516498836527966,-0.9544509917994866,-0.9777812253980893,-0.12786863127913584,-0.11845602148305887,-0.9609924839881825,-0.12129478626025153,-0.9569397213373673,-0.9806255330106658,-0.9880058741870462
320,1519070636,-0.9393402414930173,-0.9611965135673057,-0.9780966579925597,-0.9691683775601168,-1.0709768696613098,-0.9679623551507612,-0.9605396300526995,-0.9390484095324794,-0.12217612035003467,-0.14042251202540415,-0.9611170131155198,-0.9478674784548465,-0.8041233829436791,-0.12996227740078686,-0.9856477047588431,-0.1278686312791371,-0.9538158117826329,-0.9704630906963133,-0.9317474200692619,-0.11259955031811725,-1.0656303301888228,-0.9551507439791461,-1.0271977894781308,-1.7322619809798436,-0.9954007099887868,-1.005873134255697,-1.0178340719041714,-0.9980983591338703,-0.9828107467565933,-0.9495380486430176,-0.9306258621428629,-0.9851844315786302,-0.963810821344483,-0.9324887419978849,-0.987616586069142,-0.9696428618835243,-0.9858626262278475,-0.9861220043520973,-0.9982354544341127,-0.9623193345574153,-0.9536702031987516,-0.9482607768898359,-0.9574656930294427,-0.12786863127913525,0.09183241278379282,-0.984680889005766,-0.12256767020385817,-1.0234904395808417,-0.9979487810192895,-0.9521577065348329,-0.12524004632526986,-0.9457922958374169,-0.9306287223654,-0.9982735015038928,-0.1370693096997468,-0.9895427088313514,-0.9706086929230082,-0.9761542728712077,-0.9539318066870539,-0.9577026215440424,0.0013196934221951808,-0.9624297149776889,-1.00607800405795,0.2569931338035865,-0.9403246010823748,-0.9875193761922758,-0.9901148501186466,-1.0822145167581934,-0.9837758196614326,-0.9523168740181308,-0.10242013589812349,-0.9641267510703896,-0.9913781081777732,-1.0046587933890572,-0.1058160933683614,-0.9913345295122536,-1.1023158509127347,-0.9475815774919621,-0.9603838985902466,-0.9555754171254653,0.11207936425836015,-0.9700459709693665,-0.9901387673079364,-0.8559202059585704,-0.9704520255967507,-0.9560793152847581,-0.9537361157499443,-0.9836598059189131,-1.0187551854496353,-0.09570244597948808,-1.005296625995187,-0.13551169800281734,-0.955752745684599,-0.9278168366424461,-0.11664618861721301,-0.9668494495581768,-0.990200093627897,-0.9645619605573322,-1.1467689810527393,-0.9502900673105117,-0.973852205570003,-0.12786863127913584,-0.11845602148305887,-0.9573986188047447,-0.12129478626025153,-0.9528250271950721,-0.9781189838362572,-0.9843213852686706
321,1519070642,-0.9372756997926982,-0.9593934892046553,-0.9768426466579214,-0.9672322070316759,-1.0691438947300043,-0.9660713052515523,-0.9587385512335548,-0.9364693848070551,-0.12217612035003467,-0.14042251202540415,-0.9611170131155198,-0.9457878836030083,-0.8041233829436791,-0.12996227740078686,-0.9838080098188724,-0.1278686312791371,-0.9514216340046497,-0.9680162940027576,-0.9286668949468299,-0.11259955031811725,-1.0589936606191546,-0.9530631144192205,-1.024831524759809,-1.7320948281301585,-0.9941399566940088,-1.003117972750373,-1.0169197734678777,-0.9959032196035159,-0.9802967476116174,-0.9475343922795227,-0.927551201281388,-0.9839416107236475,-0.9614605534052777,-0.9293997910298573,-0.9848909852603525,-0.967329387581124,-0.9846315077834324,-0.9841910828617481,-0.9965890278410414,-0.9605922223797688,-0.9512559273834198,-0.9453221389161603,-0.9551527694795748,-0.12786863127913525,0.09183241278379282,-0.9828180253940042,-0.12256767020385817,-1.0216553603209828,-0.9962986994519553,-0.9496667459534496,-0.12524004632526986,-0.9432760037018812,-0.9280578087011374,-0.9966221929203272,-0.1370693096997468,-0.9864355937199715,-0.9684944372372126,-0.9739246994075992,-0.9521619921131985,-0.953597953074931,-0.00032240459175077705,-0.9595592260866131,-1.003863851488388,0.4131430327386201,-0.9377423480574804,-0.9856767115860399,-0.9879388753474756,-1.0772785016896465,-0.9812571195758614,-0.9503201050154156,-0.10242013589812349,-0.9615830039758547,-0.9889956202305192,-1.002450227847983,-0.1058160933683614,-0.9891541044351521,-1.1023158509127347,-0.9446495266129068,-0.9586543364139355,-0.9537785212597196,0.11207936425836015,-0.9672218376151417,-0.9884983361772168,-0.8555207702561451,-0.9683363772972473,-0.9537366553769699,-0.9513792524814538,-0.982231175247013,-1.0177135434726432,-0.09570244597948808,-1.00199689586983,-0.13551169800281734,-0.9536625052567284,-0.9257502073574593,-0.11664618861721301,-0.964949018302083,-0.9877074958526716,-0.9626154465612816,-1.1467689810527393,-0.9476894895049024,-0.971607051382525,-0.12786863127913584,-0.11845602148305887,-0.955002708682453,-0.12129478626025153,-0.9510615868483742,-0.9762390719554507,-0.9818650593230869
322,1519070647,-0.9352111580923791,-0.9575904648420048,-0.974334623988645,-0.9643279512390145,-1.067921911442467,-0.9641802553523433,-0.9569374724144101,-0.933890360081631,-0.12217612035003467,-0.14042251202540415,-0.9556586728084053,-0.9437082887511699,-0.8041233829436791,-0.12996227740078686,-0.9819683148789018,-0.1278686312791371,-0.948981023687942,-0.9655694973092017,-0.926613211531875,-0.11259955031811725,-1.0589936606191546,-0.9509754848592948,-1.0224652600414872,-1.7319276752804733,-0.9916279294525339,-1.0014648758471787,-1.016005475031584,-0.9937080800731616,-0.9790397480391295,-0.9445289077342806,-0.9249889838968256,-0.9826987898686648,-0.9579351514964696,-0.9268256652231676,-0.9827105046133208,-0.9644375447031236,-0.9827848301168098,-0.9822601613713988,-0.9949426012479702,-0.9577137020836913,-0.9488276122373895,-0.9435589561319551,-0.9534180768171739,-0.12786863127913525,0.09183241278379282,-0.9809551617822425,-0.12256767020385817,-1.0198202810611237,-0.9940985906955095,-0.9476739774883429,-0.12524004632526986,-0.9412629699934527,-0.9260010777697274,-0.9944204481422397,-0.1370693096997468,-0.9851927476754194,-0.9659397116168764,-0.9716951259439907,-0.9503921775393431,-0.9518388094453119,0.00022496141289787556,-0.9578369327519676,-1.001649698918826,0.3975280428451167,-0.934643644427607,-0.9838340469798038,-0.9857629005763044,-1.0772785016896465,-0.9787384194902902,-0.9473249515113428,-0.10242013589812349,-0.9596751936549537,-0.9861366346938144,-1.0007938036921773,-0.1058160933683614,-0.9869736793580506,-1.1023158509127347,-0.9423038859096624,-0.9551952120613133,-0.9519816253939738,0.32089261359958954,-0.9649625309317618,-0.9863110946695907,-0.8551213345537199,-0.9658069245094111,-0.9513939954691817,-0.9490223892129632,-0.9800882292391627,-1.016671901495651,-0.09570244597948808,-1.0003470308071516,-0.13551169800281734,-0.9515722648288577,-0.9242002353937192,-0.11664618861721301,-0.9630485870459894,-0.986461196965059,-0.9600200945665475,-1.1418880784526817,-0.945609027260415,-0.969361897195047,-0.12786863127913584,-0.11845602148305887,-0.9532057760907342,-0.12129478626025153,-0.9498859599505756,-0.9743591600746442,-0.9794087333775031
