,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/22output-load,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/24output-packet-rate,HundredGigE0/0/0/19input-load,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/17output-load,HundredGigE0/0/0/29packets-sent,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/3packets-sent,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/6input-load,HundredGigE0/0/0/12input-load,HundredGigE0/0/0/21output-packet-rate,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/11input-load,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/28output-packet-rate,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/21output-load,HundredGigE0/0/0/25output-load,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/22input-packet-rate,HundredGigE0/0/0/22input-load,HundredGigE0/0/0/5input-load,HundredGigE0/0/0/7input-load,protocol-route-memory,HundredGigE0/0/0/26input-load,HundredGigE0/0/0/0output-load,HundredGigE0/0/0/24output-load,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/26packets-received,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/2packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/25packets-received,HundredGigE0/0/0/25packets-sent,HundredGigE0/0/0/4output-packet-rate,HundredGigE0/0/0/22packets-sent,HundredGigE0/0/0/31output-packet-rate,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/22output-packet-rate,HundredGigE0/0/0/3output-load,HundredGigE0/0/0/3packets-received,HundredGigE0/0/0/24packets-sent,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/21packets-sent,HundredGigE0/0/0/27packets-received,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/16output-packet-rate,HundredGigE0/0/0/1input-load,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/23packets-sent,HundredGigE0/0/0/5output-load,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/21packets-received,HundredGigE0/0/0/18input-load,HundredGigE0/0/0/26output-load,HundredGigE0/0/0/5output-packet-rate,HundredGigE0/0/0/26packets-sent,HundredGigE0/0/0/20output-packet-rate,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/24packets-received,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/17output-packet-rate,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/27output-load,HundredGigE0/0/0/20output-load,HundredGigE0/0/0/19output-load,HundredGigE0/0/0/25output-packet-rate,HundredGigE0/0/0/22packets-received,HundredGigE0/0/0/23packets-received,HundredGigE0/0/0/6output-load,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/29packets-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/29input-load,HundredGigE0/0/0/27packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/7output-packet-rate,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/20packets-sent,HundredGigE0/0/0/4output-load,HundredGigE0/0/0/16output-load,HundredGigE0/0/0/2input-load,HundredGigE0/0/0/30input-load,HundredGigE0/0/0/30output-load,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/3input-load,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/2input-packet-rate,HundredGigE0/0/0/7output-load,HundredGigE0/0/0/30output-packet-rate,HundredGigE0/0/0/8input-load,HundredGigE0/0/0/20packets-received,HundredGigE0/0/0/28output-load
70,1504286129,-1.0058413038931417,-0.7423930382953686,-1.0288401852965194,-1.024454279170903,-1.03013730404052,-0.2944396355344819,-0.6785025423475195,-1.02177529027587,-0.587275318887605,-1.0297741210373674,-1.0422725186973627,-1.0235814216297054,-1.0273126063386082,-1.0351123724073794,-1.0192786172305168,-1.0293653526268864,0.1819983112113511,-0.2835142843528233,-0.5994837951498865,-1.0317402908821818,-0.8873512993247918,-1.0290607254511261,-1.0273747531163633,0.4654770093757091,-0.9934772404811589,-1.0226398352024049,-0.6287645936262394,0.0914092924709523,-1.0387785701991203,-1.033216263127765,-1.0205806870210832,-1.038940106023322,-1.1600820249091441,-0.9589511488667414,-0.3455078887365797,-0.8795032046762516,3.5332098523056437,1.826395136095092,1.0866442171209598,-0.2330676308051122,-1.0259592569384617,-1.0194826720387669,-1.0333103203822926,-1.0441481419299103,-1.0320052912325326,-1.0274861370428137,-1.0267236815542913,-1.0290538060527696,-1.0372331639967478,-0.9352214887250425,-0.9918931313744844,0.004838109539465798,-1.021299422152432,-0.6904267548120326,-1.6557108046668865,-1.0259334493226975,-1.018208925058565,-1.0262744905641668,-1.0323064920317113,-0.9980131693840866,-1.024853859127807,-1.0105815135752234,-1.0300256952553135,2.0851689834225824,-0.7626081132834198,-1.0614552072468684,-1.0353439810656377,0.41735172313360164,-1.0292280782524619,-1.016839721336768,-1.1570253839032154,-1.028926366386669,2.0250311802060477,0.5612254524316381,0.5313794155108305,-1.032186227524455,0.6060959533150726,-1.0199625350928143,-1.0259964144265656,-0.9988927523795821,-0.5716372753068287,-1.0210615878756546,-1.0747362644826364,0.7957268457985524,-0.6752376624270775,0.28327004398713845,-1.0266805279595521,-1.021601047176213,1.1216405130689557,-1.029631215538604,-1.0262701466279083,-1.048463166479196,1.2945917377532752,-1.024163984373838,-1.030073935081605,-1.0280644527536487,-1.14135604056338,-1.0226418081170332,-1.0475339558340215,-0.6661494427065501,2.0067010152245284,0.48385770284503643,-1.1069703480044988,0.7753284067186211,-1.0198016587276528,0.5907166737618393,-1.025584558665968,0.5177525317467202,-1.0096508528196502,0.696683393998689,0.6344462224128216,-1.0262161881020462,0.4511172583806307
71,1504286135,-0.9978888871710521,-0.7423930382953686,-1.0217097661992383,-1.0174869576670598,-1.022554120291378,-0.36334015841480155,-0.6785025423475195,-1.0153025610678035,-0.765299544473743,-1.0218457378623635,-1.0336014703980796,-1.016721209594128,-1.0202008907203801,-1.0281897842382128,-1.011876955904126,-1.0224479838328686,0.1819983112113511,-0.6358820377627636,-0.7865696178117081,-1.0246653934598848,-1.201489907834484,-1.0217534667107728,-1.0199297092493411,0.5597691808757161,-0.9887055408251375,-1.0156769707307831,-0.8241307352172493,0.2661918956571702,-1.031322956061519,-1.0266770438090855,-1.014008976457145,-1.0310179531292165,-1.256838243582509,-0.9589511488667414,-0.3455078887365797,-0.8795032046762516,3.5332098523056437,1.826395136095092,1.0866442171209598,-0.2330676308051122,-1.0185871787952958,-1.012049769480539,-1.0259291043085537,-1.0361252976057567,-1.0247549998387453,-1.020914830019665,-1.0194628154413745,-1.0218612608891962,-1.029858962903088,-0.9636115743687117,-0.9864131253811179,0.06161917775004144,-1.014064757432856,-0.7931238844500559,-1.6557108046668865,-1.0185940611312567,-1.0113133446068054,-1.0190667820044608,-1.0245100882191471,-0.9926124850587884,-1.017867142635965,-1.0024504679699178,-1.0233713627045287,2.068023144419046,-1.1385112626072582,-1.0521042642448466,-1.028463229916979,0.6182347102020569,-1.0222178067381364,-1.010060814674439,-1.1570253839032154,-1.0215573617260223,1.774956357384293,0.5612254524316381,0.6221121153856535,-1.0250009541372715,0.6264082757859943,-1.0120058524852305,-1.0188242502158766,-0.9932992919386322,-0.7255032447769298,-1.0144681330009555,-1.0747362644826364,0.7957268457985524,-1.035088667824663,0.31697111100545855,-1.0203822178704858,-1.0146688290081456,1.1216405130689557,-1.0226150136903445,-1.0192174872002584,-1.0402488308461684,1.2945917377532752,-1.0176212342383995,-1.0226733120865874,-1.0209487502314436,-1.1620263959969217,-1.0156747606120813,-1.0399079362605652,-0.6661494427065501,2.0067010152245284,0.48385770284503643,-1.1069703480044988,0.7753284067186211,-1.012851106515184,0.5907166737618393,-1.0188367439444728,0.5861203211049638,-1.0096508528196502,0.8348575352156797,0.6344462224128216,-1.018980814819341,0.6136315502196158
72,1504286140,-0.9870232523509767,-0.9097199666158273,-1.0118875953501762,-1.007903727935196,-1.0126432435623112,-0.46325062934932804,-0.6785025423475195,-1.0057785867684332,-0.765299544473743,-1.0116113682267687,-1.022155088469383,-1.0073592065562635,-1.0107392877565606,-1.0182828785371578,-1.0025646569074527,-1.012592423825718,0.1819983112113511,-0.988249791172704,-0.9461510322165306,-1.0141153424748575,-1.201489907834484,-1.0120104674218238,-1.0100835849829923,0.6816013891899847,-0.9817208599229548,-1.0059325869793239,-1.0194968768082593,0.2661918956571702,-1.021480965918643,-1.0172510462966287,-1.0043864342079163,-1.0202855784387608,-1.3606693539400918,-0.9589511488667414,-0.3455078887365797,-0.8795032046762516,3.5332098523056437,1.826395136095092,1.0866442171209598,-0.426641701259001,-1.008759181619484,-1.001928088603792,-1.0158640350987367,-1.0250979373313487,-1.014855526278375,-1.0115506375834076,-1.0095110584571019,-1.0122572846990756,-1.0196081501447471,-1.0196997606963558,-0.9785889161445743,-0.18257389798552123,-1.0042689619979352,-0.8799787541730244,-1.6557108046668865,-1.0087668638583294,-1.0019267579773128,-1.0091701576890173,-1.0135901705423547,-0.9847951654156976,-1.0080394416889005,-0.9908471010858461,-1.013812065484066,2.1898625155199314,-1.1385112626072582,-1.0397614378276354,-1.0182329690255185,0.6182347102020569,-1.0124144324068411,-1.0011540931361498,-1.1570253839032154,-1.011042246525541,1.774956357384293,0.2209703000863246,0.6394989829913831,-1.0152384144184925,0.7745117513831746,-1.0014756008505854,-1.0089371708583614,-0.9853125363323636,-0.8618803917246759,-1.005309426989559,-1.0747362644826364,0.7957268457985524,-1.035088667824663,0.4069859489146757,-1.0117289395396714,-1.005236680401714,1.1216405130689557,-1.0132232073557013,-1.0090862127570754,-1.0289365189145996,1.2945917377532752,-1.0084210314196256,-1.0118749413592747,-1.01144111709209,-1.0297049989806983,-1.0063635072858612,-1.028862372794814,-0.8716636324777198,2.2592623003233117,0.6343335568129298,-0.833566741825957,1.0935056302305082,-1.003709360161793,0.14576125716201344,-1.0096565127089596,0.6749708695045294,-1.0096508528196502,0.9527486703674893,0.3912884191092293,-1.009014025781725,0.6136315502196158
73,1504286146,-0.9760095188057266,-1.0770468949362861,-1.0016131718276156,-0.9980655929710434,-1.0031754845866725,-0.5099257852047785,-0.6785025423475195,-0.9958337467992806,-0.943323770059881,-1.0011053019482965,-1.010386776620205,-0.9977951511262109,-1.0010611905316225,-1.0085398173206823,-0.9925140269867752,-1.002269676160928,-0.29420779631910526,-0.988249791172704,-1.0159940790721846,-1.0034531131785722,-1.201489907834484,-1.001350997397345,-1.0000627182131734,0.7903706254968151,-0.9746257648094306,-0.9958665035294536,-1.0194968768082593,0.2661918956571702,-1.011556866494809,-1.007841436784622,-0.9949298992121911,-1.0109225916055744,-1.3852899770011704,-1.109544560331374,0.1492935321701253,-0.8795032046762516,3.5332098523056437,1.826395136095092,1.4822008986670827,-0.426641701259001,-0.9984774659741907,-0.9914742469530364,-1.005563100431932,-1.0141091941875946,-1.0047183899633791,-1.001885255046787,-0.999214094680996,-1.0024556302033845,-1.0090907513140994,-0.9700077596718308,-0.9709301605783449,-0.17113722533986886,-0.9944006339013685,-0.9860493030382427,-1.6557108046668865,-0.998564600091674,-0.9922626308701319,-0.9991814537555088,-1.0022921494578003,-0.9764005190898533,-0.9983666828052379,-0.9795874816010852,-1.0039947484387621,2.123711695893341,-1.1385112626072582,-1.0274188671557165,-1.0082772451918445,0.6182347102020569,-1.0028231422319605,-0.9917122696230379,-1.1570253839032154,-1.0007881489593808,2.0250311802060477,0.2209703000863246,0.6542466132579866,-1.0053718770005355,0.8775267156011199,-0.9907473014919898,-0.9988625808725284,-0.977284308261251,-0.9906222018796793,-0.9957873764943602,-1.5056213106116207,0.7957268457985524,-1.035088667824663,0.5055750125853455,-1.0027246967964265,-0.9954558118501292,1.1216405130689557,-1.0035414140453345,-0.9987905052081896,-1.017361195914053,1.2945917377532752,-0.9990366375510769,-1.0008784112688285,-1.0016654396533378,-0.9828400902373986,-0.9965356945603412,-1.017710599864876,-0.8716636324777198,2.0067010152245284,0.6343335568129298,-0.833566741825957,1.0935056302305082,-0.9941035704793268,0.14576125716201344,-1.000069246874502,0.7093427944074088,-1.0096508528196502,1.02759726086231,0.14813061580563697,-0.9990568724383542,0.7761458420586008
74,1504286151,-0.9651362000493235,-1.0770468949362861,-0.9910951413393482,-0.9879385352202967,-0.9917188353309143,-0.501216608304448,-0.6785025423475195,-0.9856027902364668,-1.121347995646019,-0.9900771738000264,-0.9968678464947247,-0.9879251957205789,-0.990989817890226,-0.9983063746636334,-0.9824350873015607,-0.9919793613361418,-0.29420779631910526,-0.988249791172704,-1.1114567143296625,-0.9928212218602571,-1.5156285163441763,-0.991435483642441,-0.9897479244736996,0.9216610282725473,-0.9675569638689603,-0.9861043441372854,-1.0194968768082593,0.615757102029606,-1.0010726377964982,-0.9980542886137381,-0.9852238342279133,-1.000785478432728,-1.337690105749752,-1.109544560331374,0.1492935321701253,-0.8795032046762516,3.5332098523056437,1.826395136095092,1.4822008986670827,-0.6202157717128899,-0.9882031104947343,-0.980853777911949,-0.9949091762094605,-1.0026324202836616,-0.9944061850323457,-0.9921212708607384,-0.9888906506999752,-0.9922308169453627,-0.9979100054842415,-1.0924703952414923,-0.9629566064655782,-0.23567684032010816,-0.9838530672280983,-1.0587272717051515,-1.6557108046668865,-0.9881250111195669,-0.98225191319907,-0.9886782399993436,-0.9910961020410395,-0.9680742160651072,-0.9884118039795428,-0.9678034653562008,-0.9940418287854734,2.1508474658865406,-1.1385112626072582,-1.0147695905767073,-0.9974021143081676,0.6182347102020569,-0.992790421485314,-0.9815760347143254,-1.1570253839032154,-0.9903070073483453,1.774956357384293,-0.11928485225898895,0.6317952631906906,-0.9953011602531555,1.025422569503538,-0.9799194088700366,-0.9886567657105507,-0.9691242030289402,-1.104260535605243,-0.9857413790999578,-1.5056213106116207,1.1562905728010213,-1.035088667824663,0.7232876839960628,-0.9933131507151521,-0.9854324582577375,1.1216405130689557,-0.9937267166990568,-0.9882635578573221,-1.0052401391664245,1.2945917377532752,-0.9892614382855894,-0.9901728723540748,-0.9914042015967914,-0.8881506703028178,-0.9864010235465064,-1.0060070914439438,-0.8716636324777198,2.0067010152245284,0.7848094107808232,-0.833566741825957,1.0935056302305082,-0.9841536177065298,0.14576125716201344,-0.9906693131785003,0.7776103009796483,-1.0096508528196502,1.0933174752672512,-0.09502718749795534,-0.9887843802292072,0.9386601338975858
75,1504286157,-0.9472658339875847,-1.0770468949362861,-0.974189319676716,-0.9717351719772203,-0.97463149860883,-0.7262036782296506,-0.21461475308045191,-0.9698287447172725,-1.299372221232157,-0.9719365534868724,-0.9760916020847072,-0.9715180169759647,-0.9734955274717749,-0.982406288965253,-0.9652701562496347,-0.9752017449585944,-0.29420779631910526,-0.988249791172704,-1.2452963760827884,-0.9756473389032528,-1.5156285163441763,-0.9740940579924171,-0.9730925269184725,0.9151817014294613,-0.955811918581074,-0.9695222160303187,-1.2148630183992692,0.7905397052158238,-0.9840572221497319,-0.9825000509982562,-0.9690743070696531,-0.9842045652051558,-1.413872539405411,-1.109544560331374,0.1492935321701253,-0.8795032046762516,3.5332098523056437,1.5163534251872424,1.4822008986670827,-0.8137898421667787,-0.971088309324614,-0.9637959650895073,-0.9780197586994432,-0.98319809776774,-0.9769869073822536,-0.9754992615409559,-0.9720343434216049,-0.9752839987603212,-0.9800659332276335,-1.3196097826870536,-0.9490954419901817,-0.11291938920898512,-0.9666476752409735,-1.0741140488553529,-1.6557108046668865,-0.9715317797116058,-0.9665162089338264,-0.9716574577147072,-0.9723489022527355,-0.9545092613086726,-0.9717439047762654,-0.9486451321767709,-0.9780468853605369,2.1228851058587352,-1.5144144119310965,-0.99390115832732,-0.9806627952149238,0.6182347102020569,-0.976391754772316,-0.9653422039320346,-1.0653171881172405,-0.9731801650516562,2.0250311802060477,-0.11928485225898895,0.710847554571408,-0.9781819565482928,1.2537718301263867,-0.9616630467477294,-0.9719421092185176,-0.9562646793302753,-1.3167346815078123,-0.9693899050965828,-1.5056213106116207,1.1562905728010213,-1.035088667824663,0.8288814541362585,-0.9782733785024407,-0.9693533200883433,1.1216405130689557,-0.9776354195435576,-0.9714296267076138,-0.9865902528736891,1.2945917377532752,-0.973356201238253,-0.9753643741094705,-0.9745962918576194,-0.9447153443311171,-0.9697575231220951,-0.9864652237862008,-1.0771778222488897,2.0067010152245284,0.7848094107808232,-1.1069703480044988,1.4116828537423953,-0.9676393992171328,-0.2991941594378124,-0.9754185350105127,0.9439293015673227,-1.0096508528196502,1.1793206957373734,-0.09502718749795534,-0.9721469831831588,0.7761458420586008
76,1504286162,-0.9441411246897201,-1.0770468949362861,-0.9713606885042212,-0.9690327783656493,-0.9719002407523885,-0.7630008931851592,-0.21461475308045191,-0.9670238096316158,-1.299372221232157,-0.9690935278685594,-0.9726197254310941,-0.968768489242089,-0.9705152427674493,-0.9796957861542216,-0.962587770873629,-0.9723809131243082,0.1819983112113511,-0.988249791172704,-1.2521724781470382,-0.9727902026638414,-1.5156285163441763,-0.9713434649421127,-0.9703604156229009,0.9333562711789402,-0.9538203671587742,-0.9668790547361822,-1.2148630183992692,0.7905397052158238,-0.981181375524286,-0.9799748332285841,-0.9664233427159464,-0.9813483167113034,-1.4405307312715443,-1.2601379717960066,0.1492935321701253,-0.8795032046762516,3.5332098523056437,1.5163534251872424,1.4822008986670827,-0.8137898421667787,-0.968250666714794,-0.9609565242452119,-0.9751550183083794,-0.9800162577319048,-0.9740535715661287,-0.9728387295817951,-0.9692468222398393,-0.9724340954436481,-0.9771069526752963,-1.3329258175871144,-0.9469530910816966,-0.1560798975350401,-0.9637659412415412,-1.0922194887582726,-1.6557108046668865,-0.9686670671707471,-0.9639331027336084,-0.9688254253068711,-0.9693307302440171,-0.9521945774337157,-0.9691195849292052,-0.9454248554682322,-0.9752745416621921,2.134717151782663,-1.5144144119310965,-0.9905211208595207,-0.9775974971638972,0.6182347102020569,-0.9737631367884827,-0.9626316187986821,-1.0653171881172405,-0.9703772239823961,2.0250311802060477,-0.11928485225898895,0.6929257064239636,-0.9753454767196207,1.2673364475175304,-0.9587530323835539,-0.9691491709667088,-0.954091043510755,-1.337288785224334,-0.9668220920223924,-1.5056213106116207,1.1562905728010213,-0.6752376624270775,0.8455067325618549,-0.9758386166977999,-0.9666829642387516,1.1216405130689557,-0.9750713398298051,-0.9686837757057616,-0.9833720228437487,1.2945917377532752,-0.9706554749982037,-0.9726621042970096,-0.9719017637263162,-0.9660340797970787,-0.9671192643572443,-0.9833175872193274,-1.0771778222488897,2.0067010152245284,0.7848094107808232,-1.1069703480044988,1.4116828537423953,-0.9648362084886623,-0.2991941594378124,-0.9728566235230536,0.9601249715069726,-1.0096508528196502,1.18322993303147,-0.09502718749795534,-0.9693842220448353,0.9386601338975858
77,1504286168,-0.9332893026599482,-1.2443738232567447,-0.9609320966482524,-0.9590902099133087,-0.9618116333149749,-0.8794814214690156,-0.6785025423475195,-0.9571809726957883,-1.4773964468182952,-0.9584432417573923,-0.959614662135856,-0.959011309129739,-0.9602754824053183,-0.9694543577732627,-0.952590468064452,-0.9620614552614521,0.1819983112113511,-0.988249791172704,-1.3414745448038052,-0.963127567620792,-1.5156285163441763,-0.9613291559906075,-0.9603824883528783,0.9995520414845998,-0.9465979957628852,-0.9569975088569889,-1.2148630183992692,0.7905397052158238,-0.9708884700357898,-0.9710213296909653,-0.9567087464553026,-0.9707080300849531,-1.4314465703490085,-1.2601379717960066,0.1492935321701253,-0.8795032046762516,3.5332098523056437,1.5163534251872424,1.4822008986670827,-1.0073639126206675,-0.9579194465417586,-0.9505734063083866,-0.9649382932722844,-0.968048718655068,-0.9633958013160916,-0.9630470336942345,-0.9589439962915286,-0.9622776784568371,-0.9664987744771534,-1.274686867195556,-0.9394970671511466,-0.24492962572689225,-0.9531756658450861,-1.1984181421511058,-1.6557108046668865,-0.9586912964562015,-0.9544285879063381,-0.9586053849452707,-0.9581959040195895,-0.9441526280984481,-0.9593687882060994,-0.9337362329109712,-0.9652109921543711,2.13986562685535,-1.5144144119310965,-0.9779154017419064,-0.9668762254154823,0.6182347102020569,-0.9636744932218148,-0.9531210288606893,-1.0653171881172405,-0.9597469146549433,2.0250311802060477,0.2209703000863246,0.7357776478153157,-0.9648797771961894,1.2271616495810056,-0.947663467930494,-0.9589322834971775,-0.946072306053826,-1.4021166958616933,-0.9573763051904393,-1.0747362644826364,1.1562905728010213,-1.035088667824663,0.8268178269190952,-0.9665992833971765,-0.9567820697170516,1.1216405130689557,-0.9650654430527568,-0.9584957379205251,-0.9715495998597998,1.2945917377532752,-0.9609270676112106,-0.9625644254322254,-0.9621378376896086,-1.1411744941543025,-0.9573428939738745,-0.9722030575249255,-1.0771778222488897,2.0067010152245284,0.9352852647487166,-0.833566741825957,1.4116828537423953,-0.955147048161955,-0.2991941594378124,-0.9632069100944004,1.06497062427418,-1.0096508528196502,1.218146994935808,-0.3381849908015476,-0.9588936977724654,0.9386601338975858
78,1504286173,-0.922791673504714,-1.2443738232567447,-0.9510278757319373,-0.9495408183892139,-0.9514588324156544,-0.8847031574027635,-0.6785025423475195,-0.9478590518905937,-1.4773964468182952,-0.9481994730452818,-0.9481564127713522,-0.9500056526006501,-0.9503747144784258,-0.9600149930885066,-0.9433146369906682,-0.9526442641575423,0.1819983112113511,-1.3406175445826443,-1.3853315105080177,-0.9529766038194647,-1.5156285163441763,-0.950738267637962,-0.9506275582614131,1.0586425750195765,-0.9397354678140385,-0.9473742034071203,-1.2148630183992692,0.7905397052158238,-0.9610902680406641,-0.9619417732997461,-0.9472545098563154,-0.9605480145044762,-1.4751977005242123,-1.2601379717960066,0.6440949530768303,-0.8795032046762516,3.5332098523056437,1.826395136095092,1.4822008986670827,-1.0073639126206675,-0.9482536564330656,-0.9400746951195752,-0.9546583312283488,-0.9570766193140513,-0.9532969056915749,-0.9539694138239115,-0.9491252791645702,-0.9525955258135339,-0.9558747193841619,-1.1725162230115211,-0.9320735773571343,-0.3972270252795496,-0.9431447068714773,-1.2433970651803716,-1.6557108046668865,-0.9491631453021765,-0.9451654072241891,-0.9489033512538463,-0.9478833179633114,-0.9363436142577728,-0.9499706586339741,-0.9229703223560926,-0.9555933952770065,2.0432490602390057,-1.5144144119310965,-0.9658114346977431,-0.9569432586082434,0.6182347102020569,-0.9541316962464313,-0.9435626963596115,-1.0653171881172405,-0.9498309396728182,2.0250311802060477,0.2209703000863246,0.7933415541038237,-0.9549688330819629,1.1642868796837913,-0.9370326094507777,-0.9494150302109324,-0.9383733178094916,-1.4405831882292186,-0.9478484769125559,-1.0747362644826364,1.1562905728010213,-0.6752376624270775,0.9850631562690251,-0.9579783250152479,-0.9470871916941815,1.1216405130689557,-0.9553944026720145,-0.9484280466962474,-0.960262660476266,1.2945917377532752,-0.9516189435739936,-0.9527998850107768,-0.9523776343089766,-1.0868402474375272,-0.94803580738267,-0.9618027056551702,-1.0771778222488897,2.0067010152245284,1.08576111871661,-0.833566741825957,1.4116828537423953,-0.9460244981878221,-0.7441495760376382,-0.9539014537024447,1.0817429202333533,-1.0096508528196502,1.258303662846893,-0.3381849908015476,-0.9488383612092294,1.101174425736571
79,1504286179,-0.9037699976498629,-1.4117007515772035,-0.9339479292711359,-0.9329108300888395,-0.9343909531572119,-1.0915743853339888,-1.142390331614587,-0.9310845610952059,-1.6554206724044331,-0.9290767519927612,-0.9300467743274278,-0.9339152664075886,-0.9328449744037514,-0.9430336176459223,-0.9270552615159087,-0.9363766878474611,0.1819983112113511,-1.3406175445826443,-1.3769894374452984,-0.9362038757987161,-1.8297671248538685,-0.9336722258704292,-0.9341768950314013,1.1138501488185357,-0.9278879940089431,-0.9307701280618859,-1.4102291599902792,0.9653223084020418,-0.9438406032711213,-0.9461489128439186,-0.9315685428277214,-0.9426421245370653,-1.2320478231210092,-1.109544560331374,0.6440949530768303,-0.36939134596402606,3.5332098523056437,1.826395136095092,1.4822008986670827,-1.2009379830745563,-0.9317635384376282,-0.9227197704433026,-0.937105233493508,-0.9378597342024592,-0.9357361424512749,-0.9372022819328175,-0.9321513081058386,-0.9360465207960029,-0.9376377224250013,-1.1531032395476684,-0.9193687772139023,-0.5398693444077366,-0.9252249188467514,-1.3213273194794952,-1.6557108046668865,-0.9321976693646582,-0.9296679002133061,-0.9322486664525796,-0.9295166292853564,-0.9222668942909714,-0.9338306797777691,-0.9060385535584123,-0.9387653071026874,1.4330130629767903,-1.8903175612549348,-0.9448239260941438,-0.9397152777704514,0.6182347102020569,-0.9370452473389826,-0.9278251881712163,-1.0653171881172405,-0.9327752335476336,1.774956357384293,-0.11928485225898895,0.8056461065632631,-0.9377383320431223,1.281039479371849,-0.9188325448228193,-0.9330720366199987,-0.9257893150891122,-1.5947835520114106,-0.9318113100684542,-1.0747362644826364,1.1562905728010213,-1.035088667824663,1.1245323844599773,-0.9420030076130655,-0.9310544816982916,1.4837285451171898,-0.9389327833172375,-0.9312948046890869,-0.9408401494553482,1.2945917377532752,-0.9354383197958125,-0.9339070898062772,-0.935957921403781,-1.0157518606830254,-0.932137205540827,-0.9426784174431144,-1.0771778222488897,1.5015784450269616,1.08576111871661,-0.5601631356474152,1.4116828537423953,-0.9300158755370012,-0.2991941594378124,-0.9380406634455256,1.130555566320812,-1.0096508528196502,1.3086939362399062,-0.3381849908015476,-0.931558109616798,1.101174425736571
