,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/26bytes-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/26packets-received,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/26bytes-received,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/26packets-sent,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
91,1504286247,-0.8302889135779551,-0.8335730122724622,-0.8239243361341251,-0.822315364306254,-0.8237374999244841,-0.8355065865374466,-0.8213793781777077,-0.8475243556448453,-0.8218331822533835,-0.8167305424038565,-0.8191675254793871,-0.8216962711805014,-0.8217081757667686,-0.8457098512962492,-0.8225568095200266,-0.8246814968793968,-0.8241037942009299,-0.8261816722675716,-0.8240050047811609,-0.8363406413057031,-0.8190497082315282,-0.8261395870756564,-0.811643470509403,-0.83448778794146,-0.8273402521396783,-0.8270291079773513,-0.8226010781334601,-0.827315531137973,-0.8244699543162245,-0.8243856386739675,-0.8245412203679731,-0.8275207596321943,-0.8150407011055271,-0.8505018252709924,-0.7998488486270462,1.109542194933891,-0.818354322666066,-0.824155681286961,-0.8231071504808666,-0.8182659163562783,-0.8123520503704664,-0.8068981499195149,-0.8263419441987954,-0.8247631877664334,-0.8183044085808729,-0.8247808148363805,-0.8283758476714195,-0.8344175772248762,-0.8407715490668427,-0.8233285174621381,-0.8126054056251271,-0.8275034174739291,-0.827786380730377,-0.8215675766538454,-0.8223847645423079,-0.8237015442512587,-0.8274513221019747,-0.8170773453765404,-0.8120317576755985,-0.8277874726466445,-0.8209555736660097,-0.8267945265033048,-0.8275841390297853,-0.8219545314032585,-0.7643763035481941,-0.8363139306799225,-0.8135213260305112,-0.816663229062637,-0.8215848315008143,-0.8157689551183097,-0.8243036036723759,-0.8265808151291142,-0.8292362968457236,-0.8316103614858137,-0.8545949739194499,-0.8357080221903492,-0.8234935790506672,-0.8280436503160701,-0.819747494610799,-0.830086191314043,-0.8235396495541656,-0.823338827784964,-0.8208438992770538,-0.8037579950847757,-0.8288679867168747,-0.7903012715458391,-0.8148348553273608,-0.8143367708316107,-0.8247766120428094
92,1504286253,-0.8197241745769862,-0.8248011082452044,-0.8139279160344748,-0.8121513297545063,-0.8144104995921921,-0.8255499140033751,-0.8113992070662545,-0.8407854894554728,-0.8116775522113994,-0.8060410928115385,-0.8089680279518859,-0.8129132766283325,-0.8116728586138592,-0.8384815347440859,-0.8131919863371081,-0.8149000539806803,-0.8141631405407723,-0.816769684974274,-0.8146605645786231,-0.8165081872521763,-0.8089321591968821,-0.8162301325073055,-0.8010500351627945,-0.8262554135514013,-0.8187111421142679,-0.8176263115914258,-0.8129516242005007,-0.8179824783973622,-0.8147100072198117,-0.8147617940803318,-0.8148503350898559,-0.8189043288915666,-0.8060183252086969,-0.843533610343867,-0.7872176986635719,1.109542194933891,-0.8084207434376156,-0.8142472438025044,-0.8135373307950045,-0.8074802812053669,-0.8017288164996169,-0.7946584082124385,-0.8163029201307083,-0.8148405684132386,-0.8075013824285614,-0.816172696207836,-0.8183699101841989,-0.8246234234528284,-0.8311425005149073,-0.8139300923857395,-0.802257366288831,-0.8186422021663491,-0.8184258932911763,-0.8116257847616972,-0.8123562272453617,-0.8140882400201047,-0.8186340813448786,-0.8079817341725583,-0.8018531123131558,-0.8186125360036695,-0.8108160831421025,-0.8172429273740375,-0.8179747910172456,-0.8120274557939339,-0.7643763035481941,-0.8282566942039854,-0.8030693667117647,-0.8058128747153543,-0.8127690824202175,-0.8058108668203458,-0.8146111927161184,-0.817107856906064,-0.819634123231217,-0.8219464531725924,-0.8487003641024289,-0.8212008381330406,-0.8145259451600929,-0.8185449372570802,-0.8095801395156185,-0.8199490753491259,-0.8142435654200845,-0.8133673941081729,-0.8106348405333852,-0.7910126849271075,-0.818783473951858,-0.7753885688651984,-0.8038883873062824,-0.8042425186813665,-0.8152633114757443
93,1504286258,-0.8086629633598682,-0.8151417099351972,-0.8035430499796314,-0.8006458538436061,-0.8037784370249332,-0.8138814915323935,-0.8006622812087311,-0.8329590966775214,-0.8001849844540414,-0.7936302181266366,-0.7973725320704536,-0.8017288417497208,-0.8005644344979779,-0.8302121672601563,-0.8026188214163488,-0.8039609416666477,-0.8043142871123048,-0.8061321691630938,-0.8040584892604093,-0.8083418826419005,-0.7979080744508226,-0.8052691048301288,-0.788713521577181,-0.8170944643472687,-0.8092864594883794,-0.806805016358571,-0.8017479040865386,-0.8068872584374297,-0.8042304422367192,-0.8038628397967987,-0.8040536693233762,-0.8097134362310521,-0.79517788441526,-0.8358516761027935,-0.7732144513056892,-0.4210120581567755,-0.7974045871681998,-0.804331215910492,-0.8032916543740943,-0.7965508375857766,-0.7896202746386427,-0.7809105175185561,-0.805919954117977,-0.8041621863910612,-0.7965823150465877,-0.8056623157113018,-0.8072200829993144,-0.8131783982106874,-0.8207798820106563,-0.8032112756554842,-0.7905512564377742,-0.8080198425690409,-0.8078144475678556,-0.8004875983750527,-0.8010746714001815,-0.8032174894997883,-0.8080713715434361,-0.7971582513592976,-0.7910444696111133,-0.8081866441857162,-0.7991724450706253,-0.8069084264702495,-0.8073056783826066,-0.8009595186541222,-0.7437788955307195,-0.8192883824453691,-0.7908738159306737,-0.7932441972594079,-0.8015818230363307,-0.7951849163616815,-0.8036683697872493,-0.8066114573006808,-0.8088343498012178,-0.8119997298933598,-0.8418551614463062,-0.8115293820948347,-0.8037957000522529,-0.807799426751294,-0.7986489216279291,-0.8081695665223739,-0.8037016596538605,-0.8030645315714862,-0.7989161812745458,-0.7761580266200017,-0.8072656679445008,-0.7580735780008718,-0.7927401724576354,-0.7938038089116272,-0.8041999625405999
94,1504286264,-0.7994909094403351,-0.8065676467958891,-0.7940279645943937,-0.7911287311528005,-0.7951768737233454,-0.8046675905448484,-0.7914542625535853,-0.8268353836170559,-0.7906807146169197,-0.7835337325758559,-0.7881082470647829,-0.793594263407837,-0.7913985920526515,-0.823241748144425,-0.7940411276290452,-0.7950764013068587,-0.7943801906115536,-0.7973494202444277,-0.7948101601722254,-0.8001755780316249,-0.7888059438442625,-0.7962971966092823,-0.7787006110155873,-0.8092067230248035,-0.8010900554468888,-0.7983019704790663,-0.7925682412307045,-0.7977329895080826,-0.795796158766821,-0.795380419659451,-0.7950503729019204,-0.8014332969624692,-0.7862331547972898,-0.8293711475600342,-0.7615568851551592,-0.4210120581567755,-0.7884070252159068,-0.794424184057064,-0.7950478235562691,-0.7879092559678949,-0.7796632803321228,-0.7697743457469979,-0.7970683411918523,-0.7943059476173863,-0.7879222228714905,-0.7970440210473783,-0.7981980535869767,-0.8040208155995111,-0.8123153505040835,-0.7944525462594265,-0.7813042923101132,-0.7995317504006434,-0.7992757699491185,-0.7918207118563476,-0.7921220363984887,-0.7942610797931587,-0.7996099483700243,-0.7882793532042057,-0.7820455486770608,-0.7995712406576093,-0.7900052057530887,-0.7981264170216322,-0.7989062711030185,-0.7922506824664858,-0.7437788955307195,-0.8114220031191457,-0.7811053251339322,-0.7828217277415275,-0.793433322764199,-0.7863867462563289,-0.7951876543049803,-0.7978135772213091,-0.800054100161709,-0.8035281812035774,-0.8364071417202331,-0.8018579260566289,-0.7948924175736634,-0.7987945807020063,-0.7890546104470232,-0.798493495629034,-0.7944102085494695,-0.7947399688114777,-0.7897673716993493,-0.7650427476349705,-0.7977574230266768,-0.7456049955108728,-0.7825635812519353,-0.7858344221052096,-0.7953218418489625
95,1504286269,-0.7895381043872212,-0.7978495364032195,-0.7841066057341676,-0.7807468363752856,-0.7856269807028179,-0.7942216311395678,-0.7821032587537071,-0.8200251964265668,-0.7804221953787297,-0.7724910970952977,-0.7778879716952957,-0.784101545276092,-0.7812412882280894,-0.8156100419202853,-0.784506975561496,-0.7854443696872486,-0.7844329797919896,-0.7876187582736,-0.7851472861630738,-0.7920092734213491,-0.7784719945576158,-0.7871101568452388,-0.7675315871017254,-0.8008055509055122,-0.7921751009625283,-0.7887426105893168,-0.7823655760123369,-0.7873924203004251,-0.786252463332804,-0.7861374996618392,-0.7850642912352277,-0.7928320679675015,-0.7769174010394146,-0.8221482265614308,-0.7488449511715068,-0.4210120581567755,-0.7779734538355189,-0.784511370121404,-0.785340804427146,-0.7772543557885097,-0.7681798320824557,-0.7575765389383703,-0.7874595121775718,-0.7839823448971572,-0.7772923750010099,-0.7880882350404863,-0.7879316777675621,-0.7937122071257681,-0.8032950250377876,-0.7842144092946701,-0.7704814895418762,-0.7900355537513722,-0.7897738349684765,-0.7814860891605578,-0.7820919150816276,-0.7843726142039639,-0.7901573372858259,-0.7789074589663874,-0.7720502732548369,-0.7900103305716044,-0.7799901290497439,-0.78827782663047,-0.7895121472067047,-0.7820472232703657,-0.7437788955307195,-0.8032634383706172,-0.7703700787650725,-0.7714837078699536,-0.783908479168791,-0.7766178920917062,-0.7858923926219885,-0.7880308740097556,-0.7902879319041063,-0.7945640890508572,-0.8304363427124082,-0.792186470018423,-0.7857030233407698,-0.7893676298057888,-0.77810009400419,-0.7876748199138236,-0.7845970125355199,-0.7852284883646447,-0.7798128890293174,-0.7525824938291439,-0.7869986288526198,-0.7314224978102918,-0.7706051547273491,-0.7763159467761511,-0.7846312527256674
96,1504286275,-0.7803772866764781,-0.7890657052309882,-0.7729271070155231,-0.7701891377504035,-0.7759813879478614,-0.7836269661549732,-0.7720746030076466,-0.8127314705078602,-0.7699051194769453,-0.7612106617617973,-0.767096161351359,-0.7743548722077809,-0.7709475817472117,-0.8079387259157198,-0.7749445121237515,-0.775334523345563,-0.7744857689724255,-0.7778200285067365,-0.7755668296217285,-0.7757994657738845,-0.768311215932437,-0.7779529432853246,-0.7563419691850575,-0.7921986148787358,-0.7829840105848158,-0.779403811664104,-0.7720787902005509,-0.7768616956109781,-0.7765819498056546,-0.776818062413382,-0.7751927057646004,-0.7838121848746418,-0.766886724056626,-0.8149248714526094,-0.7359797520166173,-0.4210120581567755,-0.7678069775875942,-0.7746006456372734,-0.7756039697468325,-0.7682074957588967,-0.7570932022493121,-0.7456361106867082,-0.7777301029438302,-0.7729426327069917,-0.7682633463275449,-0.7787411802361842,-0.7772683873221667,-0.7832777970475298,-0.7946122075809274,-0.7740849500601873,-0.7595749912354735,-0.7802676726622768,-0.780263169285592,-0.7709294187435978,-0.7715619213491566,-0.7742911042198485,-0.7803230435559028,-0.7688935356689993,-0.7618140888111922,-0.7803998579589992,-0.7696182586562539,-0.7785448969837775,-0.7801681796323852,-0.7717132303277912,-0.7437788955307195,-0.7949567796409203,-0.7593882829994759,-0.7599501497827758,-0.7741995144654601,-0.7665467471547941,-0.7765103370205999,-0.7782680753799084,-0.7801645962316748,-0.7853352596704999,-0.8240756791637899,-0.7776792859611144,-0.7760086007387931,-0.7794994459640063,-0.7672362488288946,-0.777053951871557,-0.7748571435324714,-0.7754671305100591,-0.7693666444278432,-0.7396558814053131,-0.7766717147494109,-0.7167190369672278,-0.7591359009071029,-0.7666629077965744,-0.7732717937797824
97,1504286280,-0.7710970759784725,-0.77926082595869,-0.7625248128039519,-0.7597793354580583,-0.7661319153602743,-0.773176177745567,-0.7621794556602467,-0.8031038474278128,-0.7593823406908861,-0.7513045301975856,-0.7571596661744855,-0.7646108432180764,-0.7611035999925844,-0.7971913263931424,-0.765153810577909,-0.7655201521183794,-0.7645451153122679,-0.7676539791926712,-0.7661893339591186,-0.7595896581264199,-0.7583131047127596,-0.7683461002249112,-0.7466776425567051,-0.7822785429026049,-0.7734920917817456,-0.7694709077027436,-0.7621141071738201,-0.7666728851671369,-0.7667789742824608,-0.7678097192894479,-0.7654336032899315,-0.7745247422689145,-0.755096789814146,-0.8041311663251252,-0.7266009855317866,-0.4210120581567755,-0.7578791294303756,-0.7646935909898289,-0.7655362754457722,-0.7576310365624271,-0.7468369606926275,-0.7358644985587025,-0.7679333668995774,-0.7623068408745891,-0.7577725123159491,-0.7688537025576625,-0.7668640635261945,-0.7729848407990043,-0.7856939598543109,-0.7639925405581957,-0.7488127451064935,-0.7698188019313467,-0.770396865844802,-0.7610568734251821,-0.761553471361525,-0.764356692347755,-0.7697174283173283,-0.7578400990320139,-0.7516246493757186,-0.770082222759699,-0.7599277605907535,-0.7687563064467895,-0.7702953547399725,-0.7620571522108647,-0.6485158834499,-0.785173769753333,-0.7497235175674599,-0.7496945506315713,-0.7644479432247585,-0.7565031108962719,-0.7674008722777472,-0.768443311023813,-0.7699763145411608,-0.7754261797416727,-0.8144414951823679,-0.7631721019038056,-0.7659542176766305,-0.7698086963699877,-0.757830416804412,-0.7664029336090543,-0.7653294986262223,-0.7655904440896802,-0.7596987438626408,-0.7293967537956025,-0.7661836337972837,-0.7060696717566282,-0.7502106280813255,-0.7564116004122885,-0.7628183855849868
98,1504286286,-0.7553454705266689,-0.7636515202685262,-0.747631674954068,-0.7441814346201958,-0.7505505878820309,-0.7564886298105151,-0.7465884133962287,-0.7849117940269756,-0.7436224936359103,-0.7365923661352187,-0.7425428630678749,-0.7497219131941306,-0.7462809943239236,-0.7773156769608377,-0.7495239781857297,-0.7501837022299126,-0.7447949511800813,-0.7517297641610682,-0.7515569638564878,-0.7408624182306747,-0.7431862352870241,-0.7524978778819715,-0.732987577138865,-0.7658861131732808,-0.7575146552901737,-0.7541352244730511,-0.7470285117446098,-0.7510904852669625,-0.751801041356355,-0.753325737433349,-0.7501669868217858,-0.7584960157856042,-0.7386566889410295,-0.7830658578379246,-0.7150567390629824,-0.4210120581567755,-0.742860124147635,-0.7449410939220368,-0.7496945939350371,-0.7473291208061627,-0.7323563408617298,-0.7235851643214382,-0.7521460719550948,-0.7472567175588731,-0.7474344364713198,-0.7532706549637458,-0.7506101414013733,-0.7564025722104157,-0.7689439479987469,-0.7491072500225139,-0.7339255265631498,-0.7546222687438876,-0.7547750587238162,-0.7454508887034049,-0.7466222264169506,-0.7489402263959491,-0.7545445369196746,-0.7421068901038124,-0.7358415682028995,-0.7538070988255076,-0.7449092748775337,-0.7529807957361031,-0.7541246949117595,-0.7466742371780797,-0.6382171794411626,-0.7686123233618629,-0.7359256553498724,-0.7347510484833467,-0.74950674356611,-0.7410781830824673,-0.752732225371631,-0.7527786226921438,-0.753861649226237,-0.7585314419279161,-0.7951541348276375,-0.743829189827394,-0.7502166724287963,-0.7544426242014274,-0.7433703111459038,-0.7490612984543693,-0.7507818039539188,-0.7506489730916605,-0.7446276178215883,-0.7166442598506455,-0.7494047570151925,-0.6944079904440728,-0.7364033388513729,-0.7402831286027997,-0.7470463948788405
99,1504286291,-0.7444982292333755,-0.7534597847385032,-0.7380172396856954,-0.7334885244967096,-0.7402357959881163,-0.7453591761150965,-0.736378587892531,-0.7728757532134675,-0.7327296614803563,-0.7265374100731586,-0.732512828625175,-0.7397673626657708,-0.7362442977040365,-0.7643976673872487,-0.7393769878831767,-0.7400492102074917,-0.7348018402446722,-0.7411441852409772,-0.741514342320517,-0.732696113620399,-0.7329128551220664,-0.7420756844066344,-0.7240785480957953,-0.7548020236441928,-0.7472837401352624,-0.7429015538477651,-0.7373594780183549,-0.7409782490150658,-0.741566140071145,-0.7434257513756749,-0.7399301213352535,-0.7476669308632095,-0.7276269942442919,-0.7693126589415893,-0.7075436079601914,-0.4210120581567755,-0.732631930848106,-0.7349748052232361,-0.7393139631612046,-0.7370272050498982,-0.7225627193390747,-0.7153196299194151,-0.7413061343152012,-0.737457994853638,-0.7371002875718567,-0.7426642897010703,-0.7400431956688466,-0.74533431187784,-0.7574363819290105,-0.7393483159573225,-0.7237307687242452,-0.7443729320861971,-0.7440688007366213,-0.7351296395919198,-0.7362619268703477,-0.7385556014550174,-0.7444076340903544,-0.7310414728609093,-0.7258100160062441,-0.7429191340644903,-0.7350374569497333,-0.7424869696055989,-0.743628747515707,-0.7364280837407072,-0.6382171794411626,-0.7574446119998829,-0.7268264254489147,-0.7245101089657232,-0.7395337704972861,-0.7310654786861362,-0.7427189087885475,-0.742335944825492,-0.7432875572616373,-0.7466777140666749,-0.7823542917880487,-0.7341577337891881,-0.7398731364620506,-0.7446780328156098,-0.7338327969468758,-0.738051991413106,-0.7407022986720088,-0.740494863885717,-0.734715647265673,-0.7081851598215286,-0.7386309293771245,-0.686638934140451,-0.7275909324755748,-0.7298430034628245,-0.7366411344842531
100,1504286297,-0.7405582984542448,-0.7498799054736307,-0.7342771807858037,-0.7295374737822813,-0.7362211349377471,-0.7409262040331653,-0.7324864076617346,-0.7681756356282324,-0.7287014410368253,-0.7230714908312322,-0.728513101416855,-0.7348604815876932,-0.7324267374905918,-0.7592395460991997,-0.7354095219483255,-0.7362120991944074,-0.7347756116070465,-0.7372449679835841,-0.7379359378721676,-0.7245298090101232,-0.7289827606982712,-0.7378892068771529,-0.7205125374255829,-0.7508173533306081,-0.7431447656832976,-0.7389071875765896,-0.7335370238738333,-0.7369973711836081,-0.7376934752676969,-0.7396236270021472,-0.7361148034129784,-0.74344639012358,-0.7236857820317398,-0.7639463763222265,-0.7046031130709537,-0.4210120581567755,-0.7287417439188242,-0.7349628079724547,-0.7353886293653229,-0.7273789641512646,-0.7192389182167711,-0.7121845651995368,-0.7373386268893874,-0.7337625912805829,-0.7274877148466893,-0.7385675084271028,-0.7358829643750174,-0.7409715258384736,-0.7531741762014387,-0.7355952532357996,-0.7202943513908828,-0.7405352954365879,-0.7401256801551891,-0.7313017585896,-0.7322144723858011,-0.7347234084032862,-0.7406500312066283,-0.7270532092616665,-0.7219873418494327,-0.7389519408102238,-0.7311871241061413,-0.738566144423115,-0.7395658804355771,-0.7325319229521385,-0.6382171794411626,-0.7533587281337746,-0.7231773088195199,-0.7210434686424445,-0.7346378228547866,-0.7272723029937399,-0.7389176236324964,-0.7384472983725534,-0.7391156915052156,-0.7423369447519429,-0.7773684497568105,-0.7244862777509823,-0.7358804085803198,-0.7411306120952436,-0.7302193550125315,-0.733602587200549,-0.7371763589750321,-0.7366220542350708,-0.730838606907323,-0.7049420815101002,-0.7342681888704131,-0.6836570107699853,-0.724207349358043,-0.7260017430128382,-0.7329046022046476
101,1504286302,-0.7299868215080552,-0.7405524228196164,-0.724588656536904,-0.7192977937874223,-0.7262659859501898,-0.7311703312471024,-0.7229354183585818,-0.7568908056654765,-0.7184741444763866,-0.7136468716458756,-0.7188594657352773,-0.724910831418351,-0.7224688923866082,-0.7466642000754183,-0.7255470772482552,-0.7263613712900622,-0.7248480722657017,-0.727190987483737,-0.7285746091665655,-0.7163635043998475,-0.7187511654509294,-0.7278336177546207,-0.7121443490458762,-0.7402493418182451,-0.7321321911446466,-0.7286063488318596,-0.7240443756359001,-0.726984890952712,-0.7275441191356955,-0.7299469693039204,-0.7263029513626401,-0.7322439670273588,-0.7131535569575393,-0.7507252556296072,-0.697328037776653,-0.4210120581567755,-0.718751783576315,-0.7250582302748232,-0.7252046741413555,-0.7176653557668681,-0.7100729283885314,-0.7039888463848459,-0.7279547653382978,-0.7241367686076818,-0.7176742788762689,-0.7279712314753634,-0.725524191438646,-0.7311892725261901,-0.7422671913280023,-0.7260680634931442,-0.7110577420754421,-0.7303243886519611,-0.7298450128422503,-0.7212742722581217,-0.722045538354296,-0.7248995074070134,-0.7303828882314171,-0.7163292527892259,-0.7120603788932326,-0.72876932206115,-0.7217191465267184,-0.7288942198451024,-0.7295096647796093,-0.7226465007388114,-0.6382171794411626,-0.7428654254870575,-0.7146207936230978,-0.7115510517039207,-0.7246800664064522,-0.7173275444669409,-0.7291728994983296,-0.7286841117997241,-0.7286357355822103,-0.7324823036673711,-0.7655865881294179,-0.7148148217127765,-0.7255122073726357,-0.7321853496617676,-0.7208113946868833,-0.7229210374784202,-0.7280965428526408,-0.7265245626291198,-0.7213660091264891,-0.6969057737570338,-0.7238094506546475,-0.6764397281061767,-0.7153373753846299,-0.7157468296791041,-0.7231018524883215
102,1504286308,-0.715224881292208,-0.7263578113576259,-0.7103565037870929,-0.7048992427509959,-0.7123399461493645,-0.7177983220491506,-0.7094452676557683,-0.7398226371830607,-0.7038120453700027,-0.7003325027433397,-0.7052479671841734,-0.7122434033580755,-0.7085835032395541,-0.7292317355411032,-0.7116886767303401,-0.712785332947326,-0.7149074186055441,-0.7131137155405555,-0.7150165562617737,-0.7001536967523828,-0.7040706930441579,-0.7133314048371621,-0.700028159575729,-0.7256788437029005,-0.7181979716701649,-0.7146135999625748,-0.7106194429472725,-0.7133920014054337,-0.7133155485792121,-0.7164874092561508,-0.7124528192660634,-0.7175830204479952,-0.6987410895435817,-0.7322710488332607,-0.6874074608093133,-0.4210120581567755,-0.7039693599618843,-0.7151391555825807,-0.7106164340815676,-0.7068274266273461,-0.6967588260576578,-0.6927640441697857,-0.7140220763829129,-0.7101265541655507,-0.7067988005856404,-0.7130828962687829,-0.7109768984152629,-0.7176079324275498,-0.7264417210280533,-0.7127211059176289,-0.6971473493380163,-0.7154098704794511,-0.7156745974361679,-0.7076061427826151,-0.708194294097113,-0.7110020817316187,-0.7153518177651544,-0.7018917135366127,-0.6976148111186292,-0.7143790629799613,-0.7081746811782162,-0.7148418529296307,-0.7155098082480033,-0.7090091923195185,-0.6304931514346097,-0.7285484863225439,-0.702331515436474,-0.6978581048080598,-0.711944515887758,-0.7029891927998048,-0.715450741093923,-0.7146317415855103,-0.7139189322000754,-0.7177460945226676,-0.7474444043107,-0.7003076376554678,-0.710755000440005,-0.7185929841130505,-0.7077465807209966,-0.7082733665027834,-0.7145292944692939,-0.7122716086268367,-0.7077961118416723,-0.685404172265926,-0.7094811959904035,-0.6659273833917871,-0.7030633944670346,-0.7011917970742304,-0.7095481677307387
103,1504286313,-0.7091129223679596,-0.720111268505489,-0.70430941240051,-0.6987357014536182,-0.7062714772924287,-0.7118765711281215,-0.7036136230233062,-0.7326322184812272,-0.6974997338629646,-0.69469116441019,-0.6994938038325027,-0.7050222836659997,-0.7026111213001903,-0.7214751258843886,-0.7055574571662526,-0.7068567269679487,-0.7049470934671672,-0.7070627420286693,-0.709107377173173,-0.6919873921421071,-0.6981137709043423,-0.7071033990358091,-0.6947166409220175,-0.7193650843901961,-0.7121509175768271,-0.7085169536568733,-0.7044291911975562,-0.7075026722425399,-0.7070931937486251,-0.7104778917193376,-0.7066710103635899,-0.7112438632103026,-0.6924713564490885,-0.7238345800087468,-0.6829890552168948,-0.4210120581567755,-0.6981408082701115,-0.705222922544418,-0.7043955423829577,-0.696133305956503,-0.6911570373320979,-0.6880493231653583,-0.7080007729522948,-0.7042633990369674,-0.6961300759580141,-0.7069845028242865,-0.7048264350444555,-0.7115962770284395,-0.7198898255258356,-0.7062602373511196,-0.6914142675531075,-0.7090524686155031,-0.7094606980045318,-0.7014698366288643,-0.7024283543913296,-0.7051562887534089,-0.7089402203748129,-0.6956615734292783,-0.6915624393796544,-0.7082446361187451,-0.7021700691722892,-0.7088454506565705,-0.7094507722664237,-0.7029118452705658,-0.6304931514346097,-0.7222261774297741,-0.6969133624001138,-0.6922696030308714,-0.7047059695208987,-0.6969250809693898,-0.7094459801271837,-0.7087044675077869,-0.7075813903227275,-0.7114251886246772,-0.7398121534710328,-0.6906361816172619,-0.7046960335692123,-0.7124610109115642,-0.7024842644734761,-0.7017254171443759,-0.7086241164673229,-0.7059404137320461,-0.7017525075042139,-0.6804952631926815,-0.7030799857010074,-0.6614470490169541,-0.6980518744321197,-0.6947013949940555,-0.703615868119839
