,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/1output-load,HundredGigE0/0/0/12output-load,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0output-drops,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/3packets-sent,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/9output-load,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/6input-load,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/11input-load,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/4input-load,HundredGigE0/0/0/14output-load,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/5input-load,HundredGigE0/0/0/7input-load,HundredGigE0/0/0/10input-packet-rate,HundredGigE0/0/0/9output-packet-rate,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/0output-load,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/2packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/31output-drops,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/4output-packet-rate,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/3packets-received,HundredGigE0/0/0/2bytes-sent,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/1input-load,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/10input-load,HundredGigE0/0/0/5output-load,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19packets-sent,HundredGigE0/0/0/9input-load,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/2bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/19output-load,HundredGigE0/0/0/6output-load,HundredGigE0/0/0/3bytes-received,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/30output-drops,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/3bytes-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/31input-packet-rate,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/0input-load,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/8input-load,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent,HundredGigE0/0/0/11input-packet-rate
102,1504286303,-0.7086538325038791,-0.7191917813413042,-0.7206900020606006,-0.7214347373035725,-0.2869628308079256,0.4191008401604502,-0.7218241649332384,-0.7206874029105826,-0.718507521903913,-0.7272340384682454,-0.7649525841377817,-0.7208810862255007,-0.7180619908082361,-0.722613705463778,-0.7191285930000662,-0.7233277562800967,-0.7017077900246181,-0.7194326705942025,-0.718936547646629,-0.717418305777373,-0.7464798341932244,-0.7340422705088516,0.01966346354814585,-0.7299910802286712,0.06507589076154417,-0.7164420490722334,-0.7221680741563918,-0.7331272106148647,-0.7043543707936258,-0.7172110714156607,-0.717907670097168,-0.7146223798003721,-0.0568432584900744,-0.12159596382900853,-0.7206058511545422,-0.7244419770110672,-0.7130374975322881,-0.7212353601191219,-0.7182826694237052,-0.753879358396685,1.0145624932383561,-1.0055517197429023,0.1747488187654534,-0.7492971648688629,-0.7212133560647648,-0.7028902008663167,-0.385034214884603,-0.7165320267491349,-0.18693050619797402,-0.7154759170246051,-0.6855574435181915,-0.7093183110223953,-0.7079772440129312,-0.7143409417959279,-0.7095515023716904,-0.7230970545323389,0.8222754644886359,-0.7162233855488713,-0.7176321993524337,-0.7170621540814072,-0.7086917902711203,-0.714387587212452,-0.7216193248184685,-0.735087618685758,-0.6806953415140382,-0.7086289272717232,-0.7189304997914431,-0.7266897197467728,-0.7190883651309868,-0.7219598742693822,-0.7111534998940394,-0.7452971382245476,-0.14851835252205375,-0.7170030205511317,-0.7171173204672431,-0.7179368582355622,0.1766536051950824,-0.8339908875200921,-0.7139678888587838,-0.7240544979448964,-0.7240130775678435,-0.6432075898503674,-0.6349510693543781,-0.7071255298838433,-0.7351457558717364,-0.7073903735955025,-0.7124751796839064,-0.717020409293422,-0.7151838208385384,-0.7123012395919291,-0.38800921847936876,-0.2921008288830882,-0.7245767049231727,-0.7170549499395446,-0.7076866480327374,-0.7143990950961016,-0.7286655015287098,-0.703539016064411,-0.7146918136998612,-0.7219432193465073,-0.7171993659427414,-0.9415953319418934,-0.7170747192709837,-0.7345101840045701,-0.7255511854948156,-0.7174715637244183,-0.7192821287944982,-0.7167610661587381,-0.843573155154055,-0.717751051069874,-0.13714240215664056,-0.7180470834517966,-0.7130853471472709,-0.7189752796715846,-0.05177325473320941
103,1504286309,-0.699613686293697,-0.7092286776522985,-0.7103874968831235,-0.7113954511660695,-0.47863647733993825,0.8746452316391996,-0.7123673491561756,-0.7116015213212101,-0.7085923548843387,-0.7164186495319296,-0.7589741480536122,-0.7107469358402031,-0.7084543253265599,-0.711688194576714,-0.7094573321177904,-0.7130287138242323,-0.6939452903720227,-0.709736325742689,-0.7090731780462031,-0.7076105022250256,-0.7464798341932244,-0.7340422705088516,0.01966346354814585,-0.7205187389977611,-0.16268972690386121,-0.7072891330699476,-0.7117003187038738,-0.722993007385148,-0.6956283477384899,-0.7073257766726322,-0.7079764739924252,-0.7051890405117358,0.14826128245348877,-0.5558672632183229,-0.7114223547007079,-0.7152624560187113,-0.7038206846346216,-0.7113533495246043,-0.708434295228975,-0.7452912042663472,0.8146205604492658,-1.0055517197429023,0.3262847971192187,-0.7809727288040051,-0.7108224988117307,-0.6930593037824128,-0.385034214884603,-0.7075515206446067,-0.011526545958587061,-0.7062073425183198,-0.6754194660045315,-0.7093183110223953,-0.6980598175830673,-0.7047641082950646,-0.7025190930280515,-0.7131516064156357,0.6468831025019212,-0.7061120129020457,-0.7077704838085519,-0.7080028885208702,-0.6990319985474214,-0.7050880843377442,-0.7216193248184685,-0.735087618685758,-0.6706100661374813,-0.699158038914601,-0.7089591035192214,-0.7162770293550003,-0.7087352754836815,-0.7120006071084949,-0.7016577086580057,-0.7359171865199576,-0.14851835252205375,-0.7075484677623852,-0.7072766059083352,-0.7080828192755024,0.1766536051950824,-0.8339908875200921,-0.7045045204436683,-0.7134394307416825,-0.7138299942512216,-0.2323998226101674,-0.6349510693543781,-0.6980756935675494,-0.7248901194097417,-0.7073903735955025,-0.7028237808666132,-0.7074546019481387,-0.7056499604951698,-0.7027728194629085,0.027291168272246074,-0.2921008288830882,-0.7245767049231727,-0.7072242341470147,-0.6980395935304871,-0.7051392077763519,-0.7178224801951445,-0.6913900499411388,-0.704495887192854,-0.7121922577451242,-0.7072089177418575,-1.0220307273101232,-0.7071422206795821,-0.7251934786876846,-0.716473700468598,-0.7076002878070491,-0.7092771039431816,-0.7069231021877681,-1.2553592141553387,-0.7073712834232525,-0.13714240215664056,-0.7080248389019741,-0.703968209027758,-0.7099093612669457,-0.25838424139435184
104,1504286314,-0.6905759223092031,-0.6995964868160242,-0.7003262820864568,-0.7014872517854148,-0.6703101238719509,0.8746452316391996,-0.7028323301929522,-0.7020487507879094,-0.6984406088846219,-0.7059731765622715,-0.7417730337061772,-0.7007765859719882,-0.6989216097006178,-0.7004702233574331,-0.6996579895122664,-0.7029530063884086,-0.6939452903720227,-0.6999985722718299,-0.6990707615456921,-0.6978308527662129,-0.7464798341932244,-0.6981151561642828,0.01966346354814585,-0.7109316270857237,-0.3904553445692666,-0.6977763198382885,-0.7014863593730388,-0.7125977404614131,-0.6871068151490066,-0.6975933146292684,-0.6977711088229255,-0.6958791424892634,0.3533658233970519,-0.5558672632183229,-0.7018543441374882,-0.7059670531259703,-0.6943280325419788,-0.7016735168757409,-0.6987722345076653,-0.7362546760645977,0.6146786276601753,-1.0055517197429023,0.37377831310974274,-0.7667329933052339,-0.7008176857861032,-0.6827312450655088,-0.385034214884603,-0.6982609413399415,-0.011526545958587061,-0.6966017439599238,-0.6653231926403321,-0.7093183110223953,-0.6877153378763441,-0.6950791016680103,-0.693365219956107,-0.7031965782363527,0.13798307174706093,-0.6964441476113722,-0.6978730408139977,-0.6986117102255857,-0.6896269059790331,-0.6959869465245149,-0.7216193248184685,-0.6959428243197076,-0.6606054176879069,-0.6901200468943492,-0.6987045319365326,-0.705538389198654,-0.6981524726684404,-0.7024660676205224,-0.6925813200659942,-0.7262695393258806,-0.5145847143721894,-0.6982014967463864,-0.6974372062885014,-0.6981897240003262,0.347451289775963,-0.8339908875200921,-0.6950582246426069,-0.7030292496461021,-0.7034947567419817,-0.2323998226101674,-0.6349510693543781,-0.6892802806369456,-0.7143541378390404,-0.7073903735955025,-0.6937358276694117,-0.6980261791111623,-0.6961714508596664,-0.6932348594125048,0.4425915550238609,-0.2921008288830882,-0.7245767049231727,-0.697349977547195,-0.6885534274667886,-0.6956435623243146,-0.7072401301446717,-0.6913900499411388,-0.6947189798754622,-0.7027509393325234,-0.6974089075802227,-1.0447928798368227,-0.6977433320327409,-0.7157845307862062,-0.7073413971418883,-0.6977179572407416,-0.6997402994778504,-0.6975093547787344,-1.2553592141553387,-0.6976558056119238,-0.13714240215664056,-0.6981396690475276,-0.6945659581141762,-0.7004865016333771,-0.4687771505686996
105,1504286320,-0.6818545940651297,-0.6900051689210707,-0.6903130038561781,-0.6913465547251537,-1.053657416935976,0.8746452316391996,-0.6936671646977447,-0.6929578271085696,-0.6887099221455237,-0.6951317543197998,-0.7417730337061772,-0.690750446177169,-0.6895148817876803,-0.6896581883115204,-0.6898838106080857,-0.6928336357980064,-0.6939452903720227,-0.6905475351004272,-0.6895036670894721,-0.6881526255693046,-1.0771987480762981,-0.6621880418197138,0.01966346354814585,-0.701897900672249,-0.3904553445692666,-0.6885754606449722,-0.6916558677745279,-0.7027812259542588,-0.6781924213926555,-0.6879682659148497,-0.6881900375053062,-0.6858944582928098,0.3533658233970519,-0.9901385626076373,-0.6920534359989666,-0.6967387190060124,-0.685050759444956,-0.69202795725093,-0.6893140788221531,-0.7274858979430319,0.4147366948710849,-1.0055517197429023,0.5313301368223077,-0.894805003161917,-0.6906627244963558,-0.6726992219679822,-0.385034214884603,-0.6892417703767879,0.1638774142807999,-0.6873643685038829,-0.6556088113426325,-0.6733904660357131,-0.6773380595532646,-0.6853736599306777,-0.6823044586856283,-0.6935280256179793,0.35774452492244246,-0.6867575223952301,-0.6881724500696308,-0.68951657023782,-0.6806518250026551,-0.6860976008717289,-0.6856718776669473,-0.6616158507987094,-0.6510135518998166,-0.6806352688151884,-0.6891527770354811,-0.6952140751001172,-0.6879845510926885,-0.6929108424637173,-0.683067374595885,-0.7167948586355141,-0.5145847143721894,-0.689109810929309,-0.6877239992467622,-0.6884992135141276,0.347451289775963,-0.8339908875200921,-0.685978561353475,-0.6930320976936992,-0.6935134486522524,0.17840794463003257,-0.6349510693543781,-0.6802739939648151,-0.7045509234381061,-0.6754437115621484,-0.6845816890627471,-0.6887626211526465,-0.6866376220821422,-0.6840013452413658,0.8578919417754757,-0.2921008288830882,-0.6806276814812283,-0.687604813468651,-0.6788726472093779,-0.6860889422139177,-0.6965043497649513,-0.6913900499411388,-0.6848273246935621,-0.6933646409550122,-0.6875013350465644,-1.1792066596204054,-0.6876911401573856,-0.7070193359425984,-0.6981025783665042,-0.6880197202427253,-0.6901677631652863,-0.6875294191571066,-1.2553592141553387,-0.6881863168098835,-0.46367193110102156,-0.6883227115431847,-0.6856098509501367,-0.6908154102989187,-0.5293147329254695
106,1504286325,-0.6729101876788491,-0.6799309539282575,-0.680547987122946,-0.6814326212522578,-1.053657416935976,0.4191008401604502,-0.6842954464102403,-0.6838312923854453,-0.6790665363088941,-0.6843313168035057,-0.7227364345960585,-0.6806859753648509,-0.6797406440084515,-0.6787702339049396,-0.6800919109517769,-0.6823892003903773,-0.6939452903720227,-0.6808918102565898,-0.6799190590195849,-0.6783848594260068,-0.7464798341932244,-0.6621880418197138,0.01966346354814585,-0.6921945601051989,-0.618220962234672,-0.6792604845418875,-0.6816088369856452,-0.6927347417364194,-0.6692227292810256,-0.6783278928512066,-0.6781753091424821,-0.6760655643311434,0.3533658233970519,-0.9901385626076373,-0.6823213244012771,-0.6873384724108595,-0.6752157824486361,-0.682227395346704,-0.6797094600529118,-0.7183462647797711,0.4147366948710849,-1.0055517197429023,0.6151086990295921,-0.8133331697972044,-0.6805371167952212,-0.6627037464638208,-0.385034214884603,-0.6801820163987,0.33928137452018686,-0.6779933409062979,-0.6457751383588157,-0.6733904660357131,-0.6672915493711662,-0.6753616843131744,-0.6768348069739091,-0.6838378166952908,0.15122657320792057,-0.6769933990212567,-0.6782972240838734,-0.6804427732637219,-0.67179251462821,-0.6759923869967708,-0.6497244305154262,-0.6616158507987094,-0.6410084640828437,-0.6705858678889293,-0.6792792931234354,-0.6848728166804099,-0.6777635937651443,-0.6831175424805779,-0.6727928748466777,-0.7071570546131727,-0.5145847143721894,-0.6797443825874656,-0.6779184077267518,-0.6786551013024253,0.5182489743568436,-0.8339908875200921,-0.6764054239146478,-0.6828448425197098,-0.6833908287742745,0.17840794463003257,-0.6349510693543781,-0.6713723999919577,-0.6945556351827568,-0.6754437115621484,-0.674997968046808,-0.6791781805704423,-0.6767083427212185,-0.6742086943950943,0.8578919417754757,-0.769835829392814,-0.6486647553416325,-0.6776797347164664,-0.6688918225602193,-0.6763013079419162,-0.6856308371845417,-0.6913900499411388,-0.674905846108436,-0.6836288776415828,-0.677968885200165,-1.2665604113010256,-0.6779350388868208,-0.6971484823662205,-0.6885687392851567,-0.6781494158603184,-0.6804226552147767,-0.6778300935479369,-1.2553592141553387,-0.6780001567150843,-0.46367193110102156,-0.6784876098879976,-0.6764257473779545,-0.6811663777616015,-0.6005543513302462
107,1504286330,-0.6600788244973863,-0.6657202545150708,-0.6660015157398904,-0.6676027395957528,-0.8619837704039635,1.3301896231179489,-0.6705275107669206,-0.6708345634617804,-0.6658145533664547,-0.6696156880285847,-0.6907989997253637,-0.6669875764759898,-0.6666102311036123,-0.6637880523034231,-0.6665631258165927,-0.6682670908943558,-0.6939452903720227,-0.6672360908643292,-0.6666742455986548,-0.6647709846082888,-0.7464798341932244,-0.6621880418197138,0.01966346354814585,-0.678507418441365,-0.8459865799000774,-0.6658749144011096,-0.6663123965916244,-0.6789704138625008,-0.6567105480775339,-0.6645536426302092,-0.664937387115783,-0.6626998464128695,0.3533658233970519,-0.9901385626076373,-0.6687514462091652,-0.6745010865243837,-0.661393498418863,-0.6685175034330476,-0.6659895243755558,-0.7050986869187948,0.2147947620819944,-0.7279940683943092,0.6796365560887174,-0.6072137118660944,-0.6666346590337008,-0.6494536964020331,-0.385034214884603,-0.6668681473413306,0.33928137452018686,-0.6651298817892823,-0.6324713110390654,-0.6733904660357131,-0.6532087489191408,-0.6618095679107209,-0.6659116979300761,-0.6696511432400754,-0.1500798915005713,-0.6633697019556639,-0.6647041070674766,-0.6676492007151303,-0.6589342526435225,-0.6626529026044101,-0.6497244305154262,-0.6616158507987094,-0.6274407988185104,-0.6574988913253865,-0.6658687663725802,-0.669871001975913,-0.6635906457350947,-0.6693154856557861,-0.6599685759301754,-0.6937039735131869,-0.14851835252205375,-0.6678429329821459,-0.6643432862141475,-0.6650150515319667,0.6890466589377242,-1.338130456832756,-0.6631435133925421,-0.667524223126382,-0.6688003146966996,0.17840794463003257,-0.6349510693543781,-0.6590805213833457,-0.680822762692124,-0.6754437115621484,-0.662220207430298,-0.6670179061903354,-0.6627118611492151,-0.6610148654425582,1.2731923285270905,-0.769835829392814,-0.6486647553416325,-0.6640884659939645,-0.655389824931559,-0.6626223599535762,-0.6703399722297614,-0.6913900499411388,-0.6610294036029146,-0.6693495518565372,-0.6645384259750453,-0.8499689250441708,-0.6647447574414043,-0.6837768868185871,-0.6760280970283766,-0.6645708855973577,-0.6662655654991124,-0.6645930373646306,-0.843573155154055,-0.664213999188424,-0.46367193110102156,-0.6649215297756103,-0.6635834657800445,-0.6672715268339604,-0.6434966062496917
108,1504286336,-0.6542344515355587,-0.6594610440754737,-0.6596451728460645,-0.6611739416253056,-0.8619837704039635,0.8746452316391996,-0.6641772996791635,-0.665046140574693,-0.6599246079083328,-0.6628008234816307,-0.6827228667695557,-0.6606791726623337,-0.6608350721444595,-0.6571744512273647,-0.6606325535502521,-0.6618166346660868,-0.6861827907194271,-0.6609716070163166,-0.6606628725891376,-0.6585920573207351,-0.7464798341932244,-0.6621880418197138,0.01966346354814585,-0.6723132445251444,-0.8459865799000774,-0.6594912689866826,-0.6601664255931934,-0.6725007830197417,-0.6514188139543221,-0.6586463024702601,-0.6587512713457375,-0.6564272406608017,0.3533658233970519,-0.9901385626076373,-0.662467434583073,-0.6682206011958491,-0.6554672153371193,-0.6623297178925229,-0.6599233389273845,-0.6987970058387374,0.2147947620819944,-0.7279940683943092,0.7226023568881448,-0.5502262333269241,-0.6601620963028701,-0.6431996219779473,-0.385034214884603,-0.6605080690537236,0.33928137452018686,-0.6592319062380269,-0.6262902851672805,-0.6733904660357131,-0.6466844590660962,-0.6554538367324818,-0.658830705447621,-0.6633256887498731,0.13085712679857808,-0.6570881243084161,-0.6585125432252931,-0.6618021876554564,-0.6530303925166989,-0.6563835715900838,-0.6497244305154262,-0.6616158507987094,-0.6212060309848586,-0.6518682005693767,-0.6597244458406254,-0.6633020137505172,-0.6572895503353896,-0.6631842147127576,-0.6541041664616009,-0.6873805620930586,-0.14851835252205375,-0.6624198502936289,-0.6581958043867119,-0.658847105220416,0.6890466589377242,-1.8422700261454201,-0.656978769406278,-0.6612170461321241,-0.6623665417570755,0.5892157118702326,-0.6349510693543781,-0.6534724704030226,-0.6743760024035309,-0.6754437115621484,-0.6565882754404236,-0.6615608130596796,-0.6565691478612055,-0.6550351940786944,1.2731923285270905,-0.769835829392814,-0.6486647553416325,-0.6579077330429954,-0.6478821656217242,-0.6563765111584372,-0.6633016002628442,-0.6792410838178666,-0.6546649067011073,-0.6629433578622265,-0.6584688034136137,-0.6597825497576265,-0.6581581879265681,-0.6776461210070517,-0.6698323107394621,-0.6583829043228123,-0.6602887010268208,-0.6580897960945035,-0.843573155154055,-0.6582490594630536,-0.46367193110102156,-0.6588295583920578,-0.6577149628507551,-0.6609310554101717,-0.7413706151198084
109,1504286341,-0.6452277225499963,-0.6497279878311834,-0.6501042156320146,-0.650776513932133,-0.8619837704039635,0.4191008401604502,-0.6539994098099213,-0.6557022872937782,-0.6502063888662752,-0.651555238333093,-0.6601201829776518,-0.6503703432199961,-0.6511167917322769,-0.6461708826613228,-0.6509859663946062,-0.6513670214044223,-0.6861827907194271,-0.650946390277192,-0.6510251704159432,-0.6486598243942109,-0.41576092031015066,-0.6621880418197138,0.01966346354814585,-0.6623700212126485,-0.8459865799000774,-0.6500683254163472,-0.650652281821851,-0.6619414742350279,-0.6426474705778581,-0.6490590377427692,-0.6484979019904886,-0.6465817886201746,0.558470364340615,-0.9901385626076373,-0.6524696256091816,-0.6584452817477807,-0.6454531871598544,-0.6524887788813969,-0.6501728440269304,-0.6888344854084856,0.01485282929290395,-0.4504364170457164,0.855679188693593,-0.4523173505688405,-0.6497755848114605,-0.6333388060696628,-0.385034214884603,-0.6513127617711066,0.5146853347595739,-0.6496022816789768,-0.6167245072513872,-0.6733904660357131,-0.6365749936324211,-0.6457631035053937,-0.65302502035909,-0.6533944717795669,0.053883476175815216,-0.6471787193478556,-0.6486071838420939,-0.6524096750714267,-0.6441571578403095,-0.6465466341163923,-0.6497244305154262,-0.6616158507987094,-0.6117194990164995,-0.6427847070054342,-0.6494453273219987,-0.6526017041342121,-0.6469431707734199,-0.6535270763547906,-0.6448736205364739,-0.6773254251332329,-0.5145847143721894,-0.6531928849930355,-0.6483122249696275,-0.648953858987871,0.8598443435186047,-1.8422700261454201,-0.6472583226511,-0.6514267302204192,-0.6519062676428391,0.5892157118702326,-0.6349510693543781,-0.6443007350237441,-0.6638554109132623,-0.6754437115621484,-0.6470177433207633,-0.6521943895251824,-0.6466232490832924,-0.6454538885795731,1.6884927152787053,-0.769835829392814,-0.6486647553416325,-0.6480657270749565,-0.6378756107306085,-0.6468553471149073,-0.6520762196886707,-0.6792410838178666,-0.6446689500802014,-0.652916403006565,-0.6483191149177471,-0.3714467459073915,-0.6484418191585858,-0.6678954421285485,-0.6603561975731302,-0.648484145983505,-0.6500829334200491,-0.6482593796418752,-1.2553592141553387,-0.6480095137837588,-0.7902014600454025,-0.648524194518159,-0.6482165078712216,-0.651182325650116,-0.8177332633119767
110,1504286347,-0.6359598114697442,-0.6399756153649062,-0.6401654238801423,-0.6406869799512532,-0.6703101238719509,0.4191008401604502,-0.6438550684658989,-0.6458834461769237,-0.6404213304773638,-0.6406862234978987,-0.6495268137758778,-0.6402653124370135,-0.6413288319759481,-0.6358727779240931,-0.6413237233802666,-0.6411968999141279,-0.6861827907194271,-0.6409665330237969,-0.6413197985393962,-0.6387562316309034,-0.41576092031015066,-0.626260927475145,0.01966346354814585,-0.6520716942921694,-0.8459865799000774,-0.6405891486483554,-0.6408367934962573,-0.651744429386521,-0.6337168613772921,-0.6388179787664089,-0.6383516033411288,-0.6366519864025283,0.558470364340615,-0.9901385626076373,-0.6430159084505154,-0.6487228923768288,-0.6357886102701913,-0.6423712189182318,-0.6400436002932441,-0.6797858620389787,0.01485282929290395,-0.4504364170457164,0.8996265221568246,-0.2211428069304738,-0.6398048011356283,-0.6232155107054036,-0.385034214884603,-0.6418678139882333,0.5146853347595739,-0.6402589212461585,-0.6068238742888383,-0.6374626210490308,-0.6266590963927255,-0.6360323454990156,-0.6442598123976748,-0.643248215312957,0.22033479402905615,-0.6371045553043374,-0.6387571340170511,-0.6427802954007228,-0.6348827259218347,-0.6367481526377552,-0.6497244305154262,-0.6272888772777113,-0.6017413149292677,-0.6332954048857111,-0.6394238598361935,-0.6417161339654776,-0.637064584824648,-0.6435518373033002,-0.6353015928992879,-0.668298802665483,-0.14851835252205375,-0.6433470759237562,-0.6384412113813293,-0.6391189083268292,0.8598443435186047,-1.338130456832756,-0.6375844521274727,-0.641392672675675,-0.6412954600736724,0.5892157118702326,-0.6349510693543781,-0.6352676763919556,-0.6539129676893218,-0.6315170512662868,-0.6371519951421822,-0.6424798829537332,-0.6369143403507221,-0.6360326199688484,1.6884927152787053,-0.769835829392814,-0.6486647553416325,-0.6382794520312429,-0.6282691717342574,-0.6370489926039112,-0.6408334242298123,-0.6792410838178666,-0.6346216034836061,-0.6431135710677531,-0.6385824828196925,-0.12497079904179492,-0.6383455435377025,-0.6574089985248934,-0.6510184925991227,-0.6386396372298453,-0.6399870789126352,-0.6382105586959922,-1.2553592141553387,-0.6379868786403194,-0.7902014600454025,-0.6384730839924282,-0.6392497746129447,-0.6419807282252625,-0.8394592011537948
111,1504286352,-0.6181135367761093,-0.620604646410629,-0.6201939061064546,-0.6211602949870535,-0.6703101238719509,0.8746452316391996,-0.6245136440841753,-0.627427473211288,-0.621083490988917,-0.6207648774077481,-0.6153867971899627,-0.620606463277594,-0.6227606276976158,-0.6160248711300079,-0.6227748439904826,-0.6211394397978379,-0.6163202938460673,-0.6218578268075103,-0.6221773297703859,-0.6197943843423968,-0.41576092031015066,-0.626260927475145,0.38188516048769255,-0.6332608077917575,-0.8459865799000774,-0.6230361043760277,-0.6202708434185492,-0.6321229096140476,-0.6165232782396047,-0.6195390365543579,-0.6191737788421857,-0.6182173014495915,0.558470364340615,-0.9901385626076373,-0.6245045516390667,-0.630026663276995,-0.6175049001519525,-0.6227969116493955,-0.6207814803178933,-0.662077866838074,-0.1850891034961865,-0.4504364170457164,0.7864653047234027,-0.23255742456475928,-0.6199499740399418,-0.6031468057074386,-0.385034214884603,-0.6248490044684372,0.8654932552383477,-0.6216532698285575,-0.5879145977553922,-0.6015347760623485,-0.6070991423881117,-0.6177519723569589,-0.623255702049489,-0.6232877527116366,0.4556926550162114,-0.6182704778401328,-0.6198141346996756,-0.624676191977488,-0.6167344447613108,-0.6184279641723234,-0.6137769833639051,-0.6272888772777113,-0.5826351768394007,-0.6154226533101276,-0.6202045377415272,-0.6210111318600139,-0.6179821480396162,-0.6240176578018185,-0.6174397956488956,-0.6501032334077036,0.5836143711782177,-0.6242291642628232,-0.6195343876202855,-0.6201480853743969,0.8598443435186047,-0.8339908875200921,-0.6190105486453954,-0.6208178894191052,-0.6209565846785169,1.0000234791104325,-0.6349510693543781,-0.618089408406597,-0.6346353694203887,-0.5995703892329327,-0.6185415728467711,-0.6236317877907236,-0.6181399705242085,-0.6177955460966813,2.10379310203032,-0.2921008288830882,-0.6167018292020365,-0.6194629591824665,-0.6085763077734097,-0.6186246915751203,-0.6202616930767263,-0.6216933495497353,-0.6156185785984621,-0.6235269130239897,-0.6195984660214334,0.14525563696655688,-0.6189699090064553,-0.6388875117358208,-0.6330397878380978,-0.6197289075487307,-0.620591069434903,-0.6188880731280474,-0.843573155154055,-0.618624476046475,-0.7902014600454025,-0.6190534569146976,-0.6205723779424442,-0.6227401643554018,-0.8768224498126254
