,Time,HundredGigE0/0/0/0input-packet-rate,HundredGigE0/0/0/1input-packet-rate,HundredGigE0/0/0/13input-data-rate,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/16output-data-rate,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/16output-packet-rate,HundredGigE0/0/0/15input-data-rate,HundredGigE0/0/0/12output-packet-rate,HundredGigE0/0/0/8input-data-rate,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/19output-data-rate,protocol-route-memory,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/9output-data-rate,HundredGigE0/0/0/7output-data-rate,HundredGigE0/0/0/8output-packet-rate,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/7input-data-rate,performance-statistics__global__configuration-items-processed,HundredGigE0/0/0/14input-data-rate,HundredGigE0/0/0/11output-data-rate,HundredGigE0/0/0/6input-data-rate,HundredGigE0/0/0/19packets-sent,HundredGigE0/0/0/19input-data-rate,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/31input-data-rate,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/15output-data-rate,HundredGigE0/0/0/9input-data-rate,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/6output-data-rate,HundredGigE0/0/0/11input-data-rate,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/4output-packet-rate,HundredGigE0/0/0/5input-data-rate,HundredGigE0/0/0/17input-data-rate,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/18input-data-rate,HundredGigE0/0/0/30output-packet-rate,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/10packets-sent,0/RP0/CPU0free-physical-memory,HundredGigE0/0/0/15packets-sent,backup-routes-count
10,1519068915,-0.4965273054610647,1.082273401662707,-0.11468180249936309,-2.368230276818163,-1.6784160294284505,1.1548907121102585,-1.728743346444014,-1.7034515624409294,1.1486814056052705,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.39387513229358134,-0.1336407303429265,0.06263052281851665,-0.9065703982016657,-1.6984436026305216,-0.13866439748835666,-0.11418503344573858,0.6980764060978126,-1.9418744353122601,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.6800267305063117,-0.12244668372119594,-1.664610213856173,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.6588074469121634,-1.4940729054422153,-0.11418503344573858,-0.12399219137595385,-1.7016033017712044,-1.7311678730637692,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.7076088269355636,-1.7302556023857665,-1.6786006066717833,-0.12799296400640015,-0.09509304773161323,-1.7118258356493072,-1.6986782240133866,-1.695781268353126,0.15460530782888793,-1.6601283100263153,0.03704975361665093
11,1519068921,-0.4965273054610647,1.11113679722651,-0.11468180249936309,-2.363100021272892,-1.6751599231631904,1.176870826959512,-1.7248599734074945,-1.700759466284634,1.1719118753998787,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.4166681445136267,-0.1336407303429265,0.06263052281851665,-0.90597034243478,-1.6951022893934855,-0.13866439748835666,-0.11418503344573858,0.806525569666338,-1.9412994471609688,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.676771331210659,-0.12244668372119594,-1.6613687685677636,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.6549410410523657,-1.4934735080439945,-0.11418503344573858,-0.12399219137595385,-1.6985848901991771,-1.7272745297989909,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.7076088269355636,-1.7257185347361894,-1.6753428219639188,-0.12799296400640015,-0.09509304773161323,-1.7094237562261243,-1.6953388985363362,-1.6924493000568053,0.158647769971768,-1.6568939429334864,0.03704975361665093
12,1519068927,-0.4965273054610647,1.0534100060989038,-0.11468180249936309,-2.3583726145547335,-1.6725550381509824,1.1329105972610052,-1.7222710580498148,-1.6983572881759397,1.1370661707079663,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.23432404675326385,-0.1336407303429265,0.06263052281851665,-0.9053702866678942,-1.6924292388038567,-0.13866439748835666,-0.11418503344573858,0.5354026607450243,-1.9408394566399356,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.6741670117741365,-0.12244668372119594,-1.6587756123370363,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.652363437145834,-1.493073909778514,-0.11418503344573858,-0.12399219137595385,-1.6945603414364738,-1.7240300770783423,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.7076088269355636,-1.7231259246507167,-1.6727365941976269,-0.12799296400640015,-0.09509304773161323,-1.7070073155274712,-1.6919995730592858,-1.689783725419749,0.158198607511448,-1.6543064492592232,0.03704975361665093
13,1519068932,-0.4558300238329059,1.0317624594260515,-0.11468180249936309,-2.354931411923137,-1.6706013743918264,1.0449901378639914,-1.7190349138527155,-1.6956910775596088,1.0557595264268378,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.4166681445136267,-0.1336407303429265,0.06263052281851665,-0.9048702401954895,-1.6904244508616348,-0.13866439748835666,-0.11418503344573858,0.7523009878820753,-1.9404944637491608,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.6709116124784837,-0.12244668372119594,-1.6561824561063088,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.6504302342159352,-1.4925744119466633,-0.11418503344573858,-0.12399219137595385,-1.6925480670551223,-1.7220834054459533,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.7076088269355636,-1.7211814670866121,-1.6707819233729082,-0.12799296400640015,-0.09509304773161323,-1.7046220949928834,-1.6899959777730555,-1.6871181507826924,0.15482988905904793,-1.6523658290035257,0.03704975361665093
14,1519068938,-0.5914876292601021,0.9307405749527405,-0.11468180249936309,-2.348985751522989,-1.6679964893796184,1.0449901378639914,-1.7170932273344557,-1.6932578368029572,1.0441442915295336,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,-0.47225933206814225,-0.1336407303429265,0.06263052281851665,-0.9043701937230847,-1.6870831376245987,-0.13866439748835666,-0.11418503344573858,0.1016060064709224,-1.940149470858386,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.6689583729010922,-0.12244668372119594,-1.6535892998755812,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.6478526303094034,-1.492274713247553,-0.11418503344573858,-0.12399219137595385,-1.6890265868877568,-1.720136733813564,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.6905266462560888,-1.7185888570011396,-1.6681756956066163,-0.12799296400640015,-0.09509304773161323,-1.7022106495204807,-1.6866566522960051,-1.6844525761456361,0.14180417770976775,-1.6504252087478282,0.03704975361665093
15,1519068943,-0.523658826546504,1.0606258549898546,-0.11468180249936309,-2.345054335258401,-1.6653916043674104,1.0889503675624983,-1.715151540816196,-1.6906226888345834,1.1022204660160542,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.4166681445136267,-0.1336407303429265,0.06263052281851665,-0.9039701565451609,-1.685078349682377,-0.13866439748835666,-0.11418503344573858,0.7523009878820753,-1.9396894803373528,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.6670051333237004,-0.12244668372119594,-1.6516444327025357,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.6459194273795046,-1.4918751149820724,-0.11418503344573858,-0.12399219137595385,-1.6870143125064052,-1.718190062181175,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.6905266462560888,-1.716644399437035,-1.6655694678403246,-0.12799296400640015,-0.09509304773161323,-1.6998535271335518,-1.6846530570097749,-1.6824533951678438,0.1395583654081677,-1.647837715073565,0.03704975361665093
16,1519068949,-0.4965273054610647,1.0534100060989038,-0.11468180249936309,-2.340288099737629,-1.6627867193552024,1.1109304824117519,-1.7125626254585162,-1.6881247342280208,1.1022204660160542,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.43946115673367203,-0.1336407303429265,0.06263052281851665,-0.903470110072756,-1.6830735617401553,-0.13866439748835666,-0.11418503344573858,0.6980764060978126,-1.939344487446578,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.6650518937463088,-0.12244668372119594,-1.6496995655294902,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.6439862244496057,-1.491575416282962,-0.11418503344573858,-0.12399219137595385,-1.6850020381250537,-1.7155945000046562,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.6905266462560888,-1.7146999418729305,-1.6636147970156057,-0.12799296400640015,-0.09509304773161323,-1.697449574500525,-1.6826494617235446,-1.6804542141900514,0.14247792140024776,-1.6452502213993019,0.03704975361665093
17,1519068954,-0.6186191503455414,0.9307405749527405,-0.11468180249936309,-2.3369876515155057,-1.6608330555960464,0.9790497933162312,-1.7106209389402565,-1.686126370542771,0.9860681170430131,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.43946115673367203,-0.1336407303429265,0.06263052281851665,-0.9026700357169084,-1.6810687737979335,-0.13866439748835666,-0.11418503344573858,0.31850433360797337,-1.9389994945558031,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.663098654168917,-0.12244668372119594,-1.6471064092987626,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.641408620543074,-1.4912757175838516,-0.11418503344573858,-0.12399219137595385,-1.6804744207670126,-1.713647828372267,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.6905266462560888,-1.7121073317874578,-1.661660126190887,-0.12799296400640015,-0.09509304773161323,-1.695043748657654,-1.6806458664373143,-1.678455033212259,0.14202875893992775,-1.6433096011436044,0.03704975361665093
18,1519068960,-0.4286985027474666,0.9018771793889374,-0.11468180249936309,-2.33235731680388,-1.6588793918368903,1.0010299081654845,-1.708679252421997,-1.6839079797678236,0.9860681170430131,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.3254960956334453,-0.1336407303429265,0.06263052281851665,-0.9026700357169084,-1.6790639858557117,-0.13866439748835666,-0.11418503344573858,0.1016060064709224,-1.9385395040347702,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.6611454145915254,-0.12244668372119594,-1.645161542125717,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.6394754176131752,-1.4909760188847412,-0.11418503344573858,-0.12399219137595385,-1.6804744207670126,-1.7117011567398779,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.6905266462560888,-1.7101628742233534,-1.659705455366168,-0.12799296400640015,-0.09509304773161323,-1.6926354252016578,-1.677974406055674,-1.6757894585752027,0.13506674080496767,-1.6413689808879068,0.03704975361665093
19,1519068965,-0.7949740374008963,1.1327843438993626,-0.11468180249936309,-2.3221987313201975,-1.6549720643185784,1.1988509418087654,-1.7047958793854774,-1.6786816892490157,1.195142345194487,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,-1.6802889797305463,-0.1336407303429265,0.06263052281851665,-0.9017699520665797,-1.6730496220290467,-0.13866439748835666,-0.11418503344573858,0.8607501514506009,-1.9377345206229621,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.6565878555776115,-0.12244668372119594,-1.6406235187219442,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.6349646107767446,-1.4903766214865206,-0.11418503344573858,-0.12399219137595385,-1.6764498720043093,-1.7078078134750996,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.6819855559163512,-1.7056258065737762,-1.6557961137167305,-0.12799296400640015,-0.09509304773161323,-1.6902489558605074,-1.6726314852923934,-1.671124702960354,0.14607122108280782,-1.6361939935393806,0.03704975361665093
20,1519068971,-0.7407109952300179,0.9956832149712975,-0.11468180249936309,-2.322184170519218,-1.6536696218124742,1.0889503675624983,-1.7035014217066375,-1.6786765121410228,1.078989996221446,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.18873802231317313,-0.1336407303429265,0.06263052281851665,-0.9015699334776178,-1.6717130967342322,-0.13866439748835666,-0.11418503344573858,0.3727289153922361,-1.9373895277321873,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.6552856958593503,-0.12244668372119594,-1.6386786515488985,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.6336758088234786,-1.4901768223537804,-0.11418503344573858,-0.12399219137595385,-1.6754437348136335,-1.70651003238684,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.6819855559163512,-1.7043295015310398,-1.6544929998335844,-0.12799296400640015,-0.09509304773161323,-1.6881066282023476,-1.6712957551015732,-1.6697919156418257,-0.007542340346634317,-1.6349002467022489,0.03704975361665093
21,1519068976,-0.7407109952300179,1.0028990638622484,-0.11468180249936309,-2.3174761782023654,-1.6497622942941623,1.0889503675624983,-1.6989708198306983,-1.6760827810365921,1.078989996221446,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.34828910785349065,-0.1336407303429265,0.06263052281851665,-0.901169896299694,-1.669040046144603,-0.13866439748835666,-0.11418503344573858,0.4269534971764989,-1.9369295372111544,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.652681376422828,-0.12244668372119594,-1.6360854953181712,-0.13364073034292626,-1.319617128843019,-0.13866439748835646,-0.12121039831803751,-1.631098204916947,-1.4896773245219297,-0.11418503344573858,-0.12399219137595385,-1.6734314604322817,-1.7032655796661915,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.6819855559163512,-1.7017368914455673,-1.65123521512572,-0.12799296400640015,-0.09509304773161323,-1.6855946538016549,-1.6686242947199328,-1.6671263410047692,-0.21056377241127713,-1.63166587960942,0.03704975361665093
