,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0output-drops,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,performance-statistics__global__configuration-items-processed,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/29packets-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/29bytes-received,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,global__established-neighbors-count-total,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/29bytes-sent,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/1output-drops,HundredGigE0/0/0/31output-drops,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/30output-drops,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/29packets-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,vrf__path-count,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
112,1519090143,-1.469118709799655,-1.4710251549867428,-1.4661287254536066,-1.465672998864776,-1.4701398255018798,-1.472533954095049,-1.470276980293527,-1.4720924801334554,-1.2968767182340115,-1.4654452621671903,-1.477105784031182,-0.9094522118205681,-1.444165230913904,-1.464980589655998,-1.464008683978853,-1.473296923445585,-1.466266858138039,-1.4727314735875632,-1.4547796985903159,-1.470612096504807,-1.4190540651650123,-1.4744998885712814,-1.4159886196510807,-1.4648768281124473,-1.4592163666948785,-1.466931521308989,-1.4956816427701094,0.12396004182524502,-1.4629892509803517,-1.4648996437003845,-1.4657048270838966,-1.4533673217716288,-1.4734250851481936,-1.4578729986752834,-1.4648148287119727,-1.4691461523087928,-1.4641986772027928,-1.464695461198688,-1.4754309185200256,-1.4614468062037242,0.085792531671132,-1.4657173848490805,-1.4323703575832165,-1.4655357090851404,-1.4517694456320047,-1.4657179863978778,-1.4623411003117526,-1.4250404558322727,-1.2590570633513536,-1.4677626358426699,-1.4573509586752826,-1.4591615160895175,-1.4734669581397049,-1.4695562990268825,-1.4662024634840547,-1.4438182890349607,-1.4739121015873708,-1.4690088261852632,-1.4333260863088833,-1.4456417011304272,-1.4645208178366145,-1.471347502877786,-1.4700640860669651,-1.4633287927979484,-1.4675609203602131,-1.470891230516247,-1.4671158373681974,-1.4608460940783774,-1.4368757692006635,-1.3310780310463362,-1.4961029690966317,-1.464301112479297,-1.471203004532702,-1.4665663872220112,-1.4574531618573876,-1.4674764802263909,-1.4627805010889359,-1.4488322716281243,-1.4596262173886962,-1.4708960383674579,-1.4139753001050615,-1.4345701981265067,-1.4599244207003643,-1.4738316979005803,-1.46667326710583,-1.4696941885279675,-1.4716283713088665,-1.4727239485718322,-1.4680117774701757,-1.469575993910097,-1.470027226952446,0.16050025755435732,-1.4674617989547483,-1.465701590460261,-1.463956092225713,-1.4530348376895657
113,1519090149,-1.466670078404565,-1.468613897096463,-1.4639070741353244,-1.463237613816699,-1.4676886356868906,-1.4700029670249177,-1.4678751958875718,-1.4697064144412335,-1.2961676753900533,-1.4630314260207105,-1.4746053379229613,-0.9094522118205681,-1.4417649723350148,-1.4625429464153505,-1.46152470886713,-1.4708487378942017,-1.4638408741852431,-1.4702806348621278,-1.4526651583128163,-1.4681812164003265,-1.416941861529023,-1.4721072751838267,-1.4150933593802395,-1.462466869402817,-1.4569461236044756,-1.4645856731881501,-1.4932476494470022,0.12396004182524502,-1.4605649782667072,-1.462500473994302,-1.4631540583973626,-1.4509175696160876,-1.4709564835782396,-1.4554669265253486,-1.4624239462907418,-1.4666601008581117,-1.4617823116408506,-1.4622708284621544,-1.4729831553157064,-1.4591334298544534,0.085792531671132,-1.4633220692414126,-1.4306790973323418,-1.4631798090335888,-1.4495137157659643,-1.4634053583710798,-1.4598169988424503,-1.4234202264912912,-1.2570776548326845,-1.465483233383076,-1.454914818553941,-1.4567798652541735,-1.4709507655864942,-1.4670822665259153,-1.4636695711837797,-1.4415843611020955,-1.4715121798040884,-1.4665717710614212,-1.4308222897702845,-1.4432406095592807,-1.462130573728543,-1.4689651359357105,-1.4676531789600689,-1.4609334890915935,-1.4651419928903193,-1.4684423431969293,-1.464695102989854,-1.458541463863283,-1.4344000749715835,-1.3310780310463362,-1.4937081792062965,-1.461957886301125,-1.46872427844515,-1.4641499268258802,-1.4550441234705869,-1.465058132833375,-1.4603665933313767,-1.4465491716045284,-1.4571480831458217,-1.4685601680037406,-1.4123776388416394,-1.433562685637731,-1.4574910004385877,-1.4714119025177061,-1.4641738429698998,-1.4672656720889574,-1.4692823430518824,-1.470255103787195,-1.4655841134712058,-1.467153071587516,-1.4676094172789569,0.16050025755435732,-1.4650420396087138,-1.4632478394868083,-1.4616207349181871,-1.4506205245432395
114,1519090154,-1.4639859278876366,-1.4660149271027079,-1.4613872455250199,-1.4606053056639583,-1.465035277568641,-1.4672316491620754,-1.4652977234862599,-1.4671365904543592,-1.2953916475940024,-1.4604187842692835,-1.4719297193344276,-0.9094522118205681,-1.4391144595031402,-1.460098762092662,-1.458817455923203,-1.468157635565661,-1.4612188832563944,-1.467670074635286,-1.4505506180353167,-1.4655200816668008,-1.4137168871970005,-1.4695333968680715,-1.4141980991093983,-1.4598295648988402,-1.4544205029983432,-1.4619581829418864,-1.490603656052821,0.12396004182524502,-1.4579380995246385,-1.459935418000245,-1.4604090322059342,-1.4482098293174779,-1.4681687574799054,-1.452834284770605,-1.459792217491419,-1.4640095412369856,-1.4591658602465913,-1.459833305663441,-1.4702939386675895,-1.4566717358913155,0.085792531671132,-1.4606723665347143,-1.4289878370814668,-1.4606107805006654,-1.4470713943285909,-1.4609187607322376,-1.457084292083319,-1.4209110514456302,-1.2514476006628172,-1.4629105643415365,-1.4522123524565351,-1.4541328692207267,-1.4681911785345088,-1.4643900838915074,-1.4609291984645905,-1.4391631720960831,-1.4689274762689253,-1.463931651573994,-1.4281750823632768,-1.4406096942983626,-1.4594773564180954,-1.4663913901381924,-1.4650173201082999,-1.458390429312289,-1.4624874040586777,-1.4657864195187527,-1.4620531502455978,-1.4559893382603557,-1.4317846980831657,-1.3310780310463362,-1.4910600336634614,-1.4593087807815919,-1.466093132191635,-1.4615770056485187,-1.4524164507012258,-1.462424710811234,-1.457721601270397,-1.4436954368766426,-1.454413698880963,-1.4660203312940756,-1.4083834856830841,-1.4325551731489556,-1.4547980622223227,-1.4687811010105722,-1.4614167774297904,-1.4645646887338757,-1.4667480254644685,-1.4674528688685997,-1.4629508760665997,-1.4645067628213295,-1.4649191212998804,0.16050025755435732,-1.4623690737659263,-1.4605361291590546,-1.4591050804449892,-1.4479194628653036
115,1519090160,-1.4617374319940581,-1.4638600486102942,-1.4593493010029226,-1.4583988471944767,-1.4628047741354315,-1.4649388443285407,-1.4630917777258037,-1.4650334775074834,-1.2948849848180681,-1.4582227718621943,-1.469700239718123,-0.9094522118205681,-1.437019037138862,-1.4576930974753266,-1.4565600641605794,-1.4659338156724464,-1.458996335641537,-1.4654585347491265,-1.4463215374803176,-1.4632954499608817,-1.4113367943193738,-1.4673650785082082,-1.4133028388385571,-1.4577365322759532,-1.452280103785615,-1.4597802521472432,-1.4883473691922153,0.12396004182524502,-1.4557428665385446,-1.4576996069871495,-1.4581103001728803,-1.4459263626851295,-1.465937005909274,-1.4506061343056547,-1.4576115800768892,-1.4618062770117324,-1.4570244744210281,-1.4574235061977343,-1.4680661007191311,-1.4546070114081262,0.085792531671132,-1.4585688995241808,-1.4236088665091358,-1.4584600800985879,-1.445006583308493,-1.4588298952656373,-1.4547752314487066,-1.4195425563599853,-1.2503215898288438,-1.4608316925895282,-1.449959293507986,-1.4520081409682504,-1.4659132975744658,-1.4621228740317012,-1.458624646960617,-1.4371108828860817,-1.4667435401510265,-1.4616902394860307,-1.425991064177196,-1.438505277252854,-1.4572979335186118,-1.4642246104977492,-1.462848749377429,-1.4562858976759945,-1.4602720241003926,-1.4635515653401305,-1.459851884325353,-1.4538120863650645,-1.4295985281735384,-1.3310780310463362,-1.4888360942328671,-1.457112084345002,-1.4639082480799568,-1.4594509036714751,-1.4501939761486393,-1.4602338101619743,-1.4555735628029391,-1.4418615264845511,-1.4521005688019302,-1.4639681370495425,-1.406785824419662,-1.4315476606601802,-1.45255715619342,-1.4666081802520865,-1.4591254157866773,-1.4623213096797114,-1.464619449338087,-1.4652274660657685,-1.460733154941352,-1.462370462430101,-1.4626852685736413,0.16050025755435732,-1.4601969760110023,-1.4582899960741353,-1.4569918901635892,-1.4456327997910055
116,1519090165,-1.458659810396419,-1.4608355244562123,-1.456427188840713,-1.455347858235562,-1.459716416631138,-1.4617005363561912,-1.4599912855255617,-1.4620751507801046,-1.2939849636000587,-1.455194844820832,-1.4666098837724508,-0.9094522118205681,-1.4339722912927315,-1.4552387381361296,-1.4534270126525808,-1.4627967000115423,-1.4559338338103904,-1.462345983476046,-1.443149727064068,-1.4602174725449915,-1.4098324931932547,-1.4642450121122939,-1.411512318296875,-1.4546903164513192,-1.4493762585913101,-1.4567791948782818,-1.4852045655568857,0.12396004182524502,-1.452648183466007,-1.4546255751076096,-1.4549438607397591,-1.4428293418220264,-1.4627931545882786,-1.4475099164686958,-1.454561307008447,-1.4586822672888389,-1.454066280168873,-1.4549846121158103,-1.4649205317242338,-1.451731362292982,0.085792531671132,-1.4555028221031312,-1.4209893205566528,-1.4555587086118102,-1.4421759237078031,-1.455925082389956,-1.4515563633889879,-1.4170329437692686,-1.2445255972202856,-1.457851259850094,-1.4469927130669749,-1.4489479290467353,-1.4626848854102388,-1.4590669060004464,-1.4554872999116433,-1.434307986998026,-1.4636935210991313,-1.4586192025727602,-1.4230791020380194,-1.4354649969067625,-1.4542385151964545,-1.4611749256239155,-1.459842307241222,-1.453210207868998,-1.457209529336511,-1.4604648914979235,-1.4567959064067626,-1.45084541778786,-1.426649920213703,-1.3310780310463362,-1.485757160658736,-1.4541121489016806,-1.4608836417776638,-1.4563800817070716,-1.4471104554735035,-1.4571828258052926,-1.4525128683616009,-1.4386462625704894,-1.4489020487714936,-1.4610716181712404,-1.40518816315624,-1.4295326356826292,-1.4495587790511633,-1.4635533440524702,-1.4560029588510786,-1.4592517668055445,-1.4615236510775786,-1.462082607157833,-1.4576745571689533,-1.4593554682260026,-1.459632197768216,0.16050025755435732,-1.4571692924865072,-1.4551913677109052,-1.4541378772578337,-1.4425348456332912
117,1519090171,-1.4567739848601744,-1.4590244358749276,-1.454622090580506,-1.4535226821529368,-1.4578893114636697,-1.4598077339901292,-1.4582002508596767,-1.4603032343770086,-1.2935951681873499,-1.4533863046447908,-1.4648200559800333,-0.9094522118205681,-1.4322764100021552,-1.4528258056498597,-1.4515812471440666,-1.4609568554890109,-1.4541129538561395,-1.4605090156373317,-1.4420924569253182,-1.4583825260107235,-1.4098324931932547,-1.4623255813771685,-1.4095746316832733,-1.4528848784105624,-1.447617195740353,-1.4549547337960236,-1.4833028494029428,0.12396004182524502,-1.450847497207089,-1.4528610830261677,-1.4530696207965015,-1.4409996709396167,-1.460925754639898,-1.445883182956059,-1.452753275121281,-1.4568428386898304,-1.4523324741997015,-1.4525735249817229,-1.4630790386383559,-1.449974192906565,0.085792531671132,-1.453671532896995,-1.420226346007386,-1.4538185625053948,-1.4404554018721591,-1.4541764689789405,-1.4496021550198637,-1.4156357165583042,-1.2427713908684113,-1.4560386350599823,-1.4451974111428108,-1.4471902978199465,-1.4608029381553498,-1.4571716929766252,-1.4536381818677528,-1.4326098012036559,-1.4618836626413552,-1.4568183025618118,-1.4213148340836246,-1.4337446018956403,-1.452414337671295,-1.4593735691400926,-1.458074211672341,-1.4513983135526147,-1.4553854533264883,-1.4586281019364138,-1.4549784024994066,-1.449085388640183,-1.4248704664683998,-1.3310780310463362,-1.4838996673169647,-1.452293208256717,-1.4591186207450673,-1.4545638031703703,-1.44545353328896,-1.4553671174765168,-1.4507350173048594,-1.4366939376203676,-1.4469586008857165,-1.4593354758782955,-1.40518816315624,-1.4285251231938538,-1.4477678160208323,-1.46173101851942,-1.4541214524445554,-1.457377382511289,-1.4595915925050942,-1.4602151136016919,-1.4558518511071483,-1.457528040251547,-1.4577695479400932,0.16050025755435732,-1.4553404483470473,-1.453327131604015,-1.4524142530361313,-1.4407160981157565
118,1519090177,-1.4524317526720485,-1.4546605819788025,-1.4505569695202063,-1.4491644551096308,-1.453513729587474,-1.455457896734305,-1.453865235640653,-1.4560428232024742,-1.2923131902212381,-1.4490781052027526,-1.4604489166885115,-0.9094522118205681,-1.4281122068587326,-1.4503939767043599,-1.4471922376426776,-1.4565205488939605,-1.4497636294105882,-1.4560772642195445,-1.437863376370319,-1.454052700838424,-1.4083281920671356,-1.4579933756273031,-1.4077841111415912,-1.4486468661401022,-1.4434349300976435,-1.4507013092572034,-1.4788344616061422,0.12396004182524502,-1.4464845595600555,-1.4485238198203354,-1.4485301709505385,-1.4366270865177306,-1.456491379312579,-1.4414904167198415,-1.448488501368464,-1.4523591395207667,-1.4480917912534879,-1.450136050679611,-1.4586415742942334,-1.4459009299741703,0.085792531671132,-1.4494251364535484,-1.4168438255056364,-1.4495790593889204,-1.4364003899487698,-1.4500657191407829,-1.445065923474679,-1.4126684318394034,-1.2356953017328096,-1.4519343044624813,-1.4407991924770713,-1.442968899126388,-1.4564493381302912,-1.4528127956750725,-1.4491529248725386,-1.4286210482516664,-1.457500256643762,-1.452456717807318,-1.417200186693718,-1.4295493651824938,-1.4481311758764404,-1.4549771275159264,-1.4537557616493193,-1.447082719853507,-1.451106128384849,-1.4542495061136844,-1.45063034625566,-1.4448718085974184,-1.4207391528240343,-1.3310780310463362,-1.479487379091343,-1.4480547825055856,-1.4548371797650812,-1.4502395302148618,-1.4410704474645843,-1.4510400942427908,-1.4464514951896523,-1.4325466220571272,-1.442489414950634,-1.4551566235030025,-1.4035905018928179,-1.4265100982163028,-1.4433782688123327,-1.4574071076733088,-1.4496761019722741,-1.4530869608690051,-1.455322300086044,-1.4557823491468973,-1.4515126838808203,-1.453263884323815,-1.45347176848759,0.16050025755435732,-1.4510791770199665,-1.4489811351911819,-1.4482375932381768,-1.4363573995966852
119,1519090182,-1.451898443173602,-1.4541107758316976,-1.4500641616526513,-1.4486191347690227,-1.4529543976495765,-1.4548759937232503,-1.4533386226503608,-1.4555117335376242,-1.2922241144870725,-1.4485426873069795,-1.4598977865992921,-0.9094522118205681,-1.4275647906536935,-1.447971595988475,-1.4466251517350521,-1.4559905492261835,-1.4492086449869892,-1.4555323033265175,-1.4357488360928194,-1.4535026308511088,-1.407576041504076,-1.4574248858455576,-1.40688885087075,-1.4480770835953358,-1.4429324040878655,-1.4501625607419975,-1.4782904367769611,0.12396004182524502,-1.4459208026169312,-1.448000963735544,-1.4479436530060066,-1.4360556547387295,-1.4559571208734852,-1.4409496991313835,-1.4479528900940462,-1.4517864950748853,-1.4475306263848013,-1.4477245856064924,-1.4581171294057969,-1.4453929630401363,0.085792531671132,-1.4488457055469104,-1.4151525652547616,-1.4490807759532414,-1.4358897422289643,-1.449550106836938,-1.444482033004328,-1.4122997272058628,-1.2356953017328096,-1.451429369216329,-1.4402581862536907,-1.442423411021398,-1.4558683747228829,-1.4522844895015437,-1.4485628608649614,-1.4281173060554178,-1.4569465052088129,-1.4519214845154795,-1.4166457513825388,-1.4290026219822545,-1.4475945146886195,-1.454427368473406,-1.4531860624424415,-1.4465622788978565,-1.4505593104738828,-1.4536860043707374,-1.450089038885153,-1.444348967576872,-1.4201880738493922,-1.3310780310463362,-1.4789353488500885,-1.447523894277528,-1.4543045774704142,-1.4497167574302245,-1.440526805683895,-1.4504990312238901,-1.4459023886757276,-1.432097993632059,-1.4419141575448744,-1.4546418074704601,-1.4027916712611066,-1.4255025857275274,-1.4428342054036758,-1.4568542605226587,-1.4491108745171923,-1.4525380149199874,-1.454750260803753,-1.4552524680290413,-1.4509553991515127,-1.4527203265743291,-1.452923232617001,0.16050025755435732,-1.4505297276073574,-1.4484370418506771,-1.4477509092917125,-1.4357801355022166
120,1519090188,-1.4495046420276638,-1.4517000982969823,-1.4477563942401213,-1.446200345152194,-1.4505409105685758,-1.4523742112124574,-1.4509420496069358,-1.4531726348493137,-1.291168032582805,-1.4461514966627322,-1.45744954441028,-0.9094522118205681,-1.4252684983209476,-1.4455383134691882,-1.4441959671087503,-1.4535803208570237,-1.4468024281176581,-1.4531184972114142,-1.43257702567657,-1.4510977983093778,-1.4051959486264491,-1.4551172832582333,-1.4043747638087987,-1.4457103346520477,-1.440558834587612,-1.447805156601325,-1.4758999687833452,0.12396004182524502,-1.4435352550475242,-1.4455531004656126,-1.4454017849537282,-1.4336477460785857,-1.4534945376890185,-1.4385331818555942,-1.4455790084346989,-1.4493454107795085,-1.445157421586486,-1.4453008575824184,-1.4557127839000754,-1.4431196052055562,0.085792531671132,-1.446462214658172,-1.4114521386908174,-1.4467565592299578,-1.433628560889137,-1.447270544724777,-1.4419345807482793,-1.4106952494868839,-1.2325661768889253,-1.4491092024515677,-1.4378591966452776,-1.4400463693255963,-1.4533741340160902,-1.4498958337311267,-1.4460096155459907,-1.425911981198097,-1.454607055215225,-1.449462375877738,-1.4143198321716357,-1.4266843198768906,-1.445208706097129,-1.4520998278737987,-1.4507796785689882,-1.4441730808988182,-1.448174007294706,-1.4512615021970174,-1.4476789486438986,-1.4419577375767207,-1.4178500951436872,-1.3310780310463362,-1.476585448318187,-1.4451551813639865,-1.4518926430824555,-1.447316245672708,-1.4381112206907083,-1.4480934005014212,-1.4434965556065944,-1.4297416000479004,-1.4394131961934697,-1.4523503082300002,-1.4011940099976845,-1.4234875607499766,-1.440419593384729,-1.4544319900222302,-1.4466639673666903,-1.4500853778362792,-1.4524910171464018,-1.45278786001725,-1.448548088408604,-1.450370027034071,-1.4504881675537784,0.16050025755435732,-1.4481912443589082,-1.4460527143836466,-1.4454657868901508,-1.4333744931503174
121,1519090193,-1.4455312233678548,-1.4477879265012137,-1.443985894693737,-1.4422229893047231,-1.4465487478791708,-1.4482242105856147,-1.4469380600961348,-1.449217858371987,-1.2898846294049466,-1.4422240708923137,-1.4533987983838195,-0.9094522118205681,-1.4213961303377582,-1.4430955827202867,-1.4401741390498501,-1.449597818487743,-1.4428130203745484,-1.449107012912197,-1.4294052152603207,-1.4471041901713282,-1.40369164750033,-1.4511659361170464,-1.4025842432671163,-1.4418938112368502,-1.4367398581494246,-1.443854312612159,-1.4718224972720768,0.12396004182524502,-1.4396240518202563,-1.4416579755296222,-1.4412425453471374,-1.4295768270655245,-1.4493957604264218,-1.4346608067276798,-1.4416663828774066,-1.4453656669424377,-1.4412904396246307,-1.4428633331114085,-1.4517189358768423,-1.4393051605456915,0.085792531671132,-1.4426402022079556,-1.4088325927383347,-1.442979815302327,-1.429947337544478,-1.44344321180058,-1.4377990826723765,-1.4076738550294372,-1.2298993091242514,-1.4453093739363883,-1.4339565334173943,-1.436151712007006,-1.4492307510899756,-1.4459119792560593,-1.4418623090886704,-1.4223233762927323,-1.4506999136968182,-1.4454501535565871,-1.4103968572212444,-1.422808079100642,-1.4412792725935046,-1.448183649230815,-1.4468775027315737,-1.4403089362534742,-1.4442160229303223,-1.4472627604008281,-1.4437192585548475,-1.4381158248532804,-1.4139502120842218,-1.3310780310463362,-1.4725832539523294,-1.441188091186747,-1.4479458373487806,-1.4434168135903096,-1.4342432109187384,-1.444135203783041,-1.4395634401286816,-1.4255949579323837,-1.4353712319328609,-1.4484644646455729,-1.3995963487342624,-1.4214725357724256,-1.4364938555912272,-1.4505177450112572,-1.4426412014631549,-1.4460963194849248,-1.4485500562986167,-1.448685404800912,-1.4445808231753468,-1.4464256906669524,-1.4465170396686826,0.16050025755435732,-1.4442207065665404,-1.4421177948595891,-1.4417921506493088,-1.4292820431083801
122,1519090199,-1.4445862600471227,-1.446890038828276,-1.443130521991797,-1.4413365292496965,-1.4456356873726626,-1.4473126479420977,-1.4460495401365752,-1.4483174636166958,-1.2897663368299745,-1.441349452467198,-1.4524533953489833,-0.9094522118205681,-1.4205179841390354,-1.4406833770209102,-1.4392631314414626,-1.4486981054328056,-1.4419034844235776,-1.4482007623241333,-1.4283479451215708,-1.446197657259938,-1.40369164750033,-1.4502764447157594,-1.400646556653515,-1.4409478774113416,-1.435830963210361,-1.4429623334379968,-1.4708767841205004,0.12396004182524502,-1.4387269916505838,-1.440733613344634,-1.4403086400936633,-1.428628544770672,-1.448435395094087,-1.4337413869520212,-1.4407743250766414,-1.444450418233886,-1.440401750187348,-1.4404516623458081,-1.4508180416424956,-1.4384487907517043,0.085792531671132,-1.4416922902743972,-1.4080696181890677,-1.4421133276731033,-1.4291109499266388,-1.4425853731171214,-1.436859958900355,-1.4069459259052282,-1.2292711136063506,-1.4444447884493419,-1.4330620789695099,-1.4352707757521248,-1.4483201420457628,-1.4449628087826685,-1.440936661480153,-1.4215043757804382,-1.4498012286778643,-1.4445204725792768,-1.4095549469327067,-1.4219290170915588,-1.4403814152256813,-1.4472804053347816,-1.4459769917552543,-1.4394217649534171,-1.4433203427101593,-1.44635026752133,-1.4428155544325372,-1.437210232453613,-1.4131002877028376,-1.3310780310463362,-1.471627347485788,-1.4402946902108895,-1.4470315088383363,-1.44252685204587,-1.4333325546425983,-1.4432356619628275,-1.4386674458567121,-1.4247174555488,-1.434450655335,-1.447587871197617,-1.3995963487342624,-1.4204650232836502,-1.4355962575646735,-1.4496129502610553,-1.441741243427005,-1.4451789575793337,-1.4476756437283171,-1.447726629870858,-1.443675609896853,-1.4455133435885472,-1.4456019193469527,0.16050025755435732,-1.4433129270912133,-1.4412375330718004,-1.4409412560136514,-1.4283267611657833
123,1519090204,-1.4421430902639822,-1.4444749409806437,-1.4408653368402056,-1.4389112052712032,-1.4431983985294299,-1.444832028826423,-1.4436891965654821,-1.4458611544496645,-1.2889874586104304,-1.4389531419428754,-1.4499838221074972,-0.9094522118205681,-1.4180950858212824,-1.438271898108427,-1.4367630921866914,-1.4462466766788018,-1.4394785749741053,-1.4458094862172501,-1.4262334048440712,-1.4437538086363224,-1.4015794438643407,-1.4478831161180137,-1.3997512963826737,-1.4385537354571558,-1.4334374327713144,-1.4405526500831731,-1.4684238939252061,0.12396004182524502,-1.4362492648324683,-1.438303187159372,-1.4377990848861768,-1.4261088784880152,-1.4459533186473725,-1.4312990569338297,-1.4383797416092814,-1.4419622641450542,-1.4380459138348982,-1.4380264744068039,-1.448373711876994,-1.4361993031730262,0.085792531671132,-1.4392871179529245,-1.406378357938193,-1.4398386288999685,-1.4269926948345562,-1.440318211452559,-1.4343057014823284,-1.4053255507158946,-1.225845670121947,-1.442145404921682,-1.4306505436733234,-1.4328688880813576,-1.4458343480536533,-1.4425115931799783,-1.4384135961911027,-1.4194152621608644,-1.4474094154496946,-1.442066220290011,-1.4071019901589525,-1.419506704898655,-1.4379741685764718,-1.4448911042729347,-1.4435764519166323,-1.4370286493948963,-1.44088438284214,-1.4439118040121959,-1.44039322553215,-1.434801927340084,-1.4106696839434112,-1.3310780310463362,-1.4691936230130913,-1.4378685141469445,-1.44459854616067,-1.4401305083901288,-1.4309084666021468,-1.440832404234637,-1.4362566540293178,-1.4223276140610461,-1.4318987468816984,-1.4451724541552367,-1.3979986874708403,-1.4194575107948748,-1.4331985855564273,-1.4472084488460029,-1.4392984229337618,-1.4427734227932654,-1.4453164383215842,-1.4452547442640218,-1.4412534868146782,-1.443167340683514,-1.443196529174243,0.16050025755435732,-1.440936579210478,-1.4388546660538744,-1.4387070856065864,-1.4258002840433228
