,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/0output-packet-rate,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/5output-data-rate,HundredGigE0/0/0/8output-data-rate,HundredGigE0/0/0/15packets-received,performance-statistics__global__configuration-items-processed,HundredGigE0/0/0/11output-data-rate,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/9input-data-rate,HundredGigE0/0/0/3packets-sent,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/5input-packet-rate,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/0input-packet-rate,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/30input-data-rate,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,HundredGigE0/0/0/19output-data-rate,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/7output-data-rate,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/15output-data-rate,HundredGigE0/0/0/2packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/6output-data-rate,HundredGigE0/0/0/11input-data-rate,HundredGigE0/0/0/5input-data-rate,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/3packets-received,HundredGigE0/0/0/2bytes-sent,0/RP0/CPU0free-physical-memory,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/15input-data-rate,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/14input-data-rate,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/2bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/30input-packet-rate,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/13output-data-rate,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/3bytes-received,HundredGigE0/0/0/13input-data-rate,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/3bytes-sent,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/9output-data-rate,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,vrf__path-count,HundredGigE0/0/0/12input-packet-rate,HundredGigE0/0/0/18output-data-rate,HundredGigE0/0/0/17input-data-rate,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/30output-packet-rate,HundredGigE0/0/0/4input-packet-rate,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent,HundredGigE0/0/0/19bytes-received
172,1519069818,-1.3385182713909878,-1.331500937666595,-0.11197738820201042,-1.2436755926262284,-0.9520150889182731,-1.2854528871258082,-1.330141174953384,-1.3458467241149656,-0.11795106898380656,-0.13152919223498694,-1.3461981559668668,-0.31791639761372475,-0.12890693924118035,-1.251792999921752,-1.3232653750930556,-1.3453915913389367,-0.12442591980753763,-1.324599691559124,-1.344912633701861,-1.3203816708165963,-1.246685780761736,-1.2466432466341606,-1.243975735565452,-0.06988146558126072,-1.345020940856353,-1.2280158828042949,-1.2440747364489306,-1.345429827296324,-1.3533572060133146,-0.1650813484630626,-1.2473205654729063,-1.29598233082076,-1.253568338095653,-1.3046206671296532,-1.2460269352223925,-0.09392383295145909,-1.3146063049537857,-1.3339914864472295,-1.238646448973806,-0.12624044226476552,0.07030409756829685,-1.2435251619470336,-0.12076515837871127,-1.2508451109441336,-1.3078264422602277,-0.12985638918951975,-1.3319289259892282,-1.3210702821510751,-1.3527678702344832,-1.2515101240356616,-0.11795106898380656,-0.12716573015695715,-0.08561433735712642,-1.2435041696261453,-1.296812379029834,-1.243187544458251,-0.9336831260869589,-1.3461550879908313,-1.3227315558578632,-1.3203567774927454,-0.7203246093385552,-0.8273470429542101,-1.2519071574008964,-1.3529865836862236,-1.2525530557079092,-1.2469181086838288,-1.2931308416513903,-1.2434924963248766,-1.3217803629764595,-0.11588170546250143,-1.285393594502097,-0.7500702529971308,-1.3206836652168465,-1.252141954004531,-0.11588170546250143,-1.2478558710436227,-1.250694104059139,-1.3337757043071223,-1.330171139984784,-1.3317154065291468,-0.09385113719264739,-1.2963071577596044,-0.1207651583787118,-1.2480427505340481,-1.3209481399007186,-0.9690269430734428,-1.322489891504937,-0.11588170546250143,-1.3460118795820684,-1.3342850227624712,-1.3231978091549133,0.3021298248302462,-1.2461846652981712,-0.12985638918951828,-1.3459283467293388,-1.353507291774005,-1.285158591550123,-1.2440818661963702,-1.285064150017683,-1.344994421865165,-1.2967276213033612,0.14837957284543185,0.26933707428919357,-0.12716573015695715,-0.12442591980753763,-1.3304998190821968,-0.0893124125649763,-0.08075530505562963,-1.242999322447599,-1.2522825840199623,-1.3464120167690665
173,1519069824,-1.3341114632264324,-1.3279826768127452,-0.11197738820201042,-1.239155973527533,-0.9517014462218903,-1.2817272112607077,-1.3266254438007532,-1.3418838618652817,-0.11795106898380656,-0.13152919223498694,-1.3427127678327122,-0.31791639761372475,-0.12890693924118035,-1.2480486391132053,-1.320714309325935,-1.3409354894878356,-0.12442591980753763,-1.324599691559124,-1.340932965964458,-1.3203816708165963,-1.2411163149702145,-1.2417695627079217,-1.240207810366767,-0.06988146558126072,-1.3405673671863265,-1.2238185893596545,-1.2388232252604723,-1.341846260452526,-1.3492237607463362,-0.9909316874920985,-1.242424624879995,-1.290495247734168,-1.2483330783528874,-1.3022352286851018,-1.240460614560651,-0.09392383295145909,-1.3106080028359743,-1.329936070981141,-1.2350921815498903,-0.12624044226476552,0.07030409756829685,-1.2397780818026671,-0.12076515837871127,-1.245301913828707,-1.304023079778893,-0.12985638918951975,-1.3319289259892282,-1.3167044056295787,-1.348119319456789,-1.2459678027129373,-0.11795106898380656,-0.12716573015695715,-0.08561433735712642,-1.2390125259969997,-1.292009601869567,-1.2397191788276483,-0.9336831260869589,-1.342577598339223,-1.3141936193675046,-1.3203567774927454,-0.719288261776945,-0.8259818053093977,-1.2463624503770097,-1.348842129176445,-1.2488188837820418,-1.2420257427793506,-1.2865177770670926,-1.2389755579298714,-1.3174087419028577,-0.11588170546250143,-1.2809162252587396,-0.7487303843636255,-1.3182744822201462,-1.2472892417478578,-0.11588170546250143,-1.242977997677601,-1.250694104059139,-1.3291467678120001,-1.330171139984784,-1.3281965701405714,-0.09385113719264739,-1.29081262446877,-0.1207651583787118,-1.24246136137702,-1.3185243984084378,-0.9687716276170376,-1.3148884162163437,-0.11588170546250143,-1.341239009621487,-1.3308109639559194,-1.3231978091549133,-0.7312318209421382,-1.2406210964699915,-0.12985638918951828,-1.3419481450775563,-1.3493736910930718,-1.2806884658020892,-1.2395786872720789,-1.2798503011040012,-1.3410147357605533,-1.2912439086574745,0.14837957284543185,0.26933707428919357,-0.12716573015695715,-0.12442591980753763,-1.3263953883668103,-0.0893124125649763,-0.08075530505562963,-1.2384823157173972,-1.2485373990664401,-1.342837700917378
174,1519069830,-1.3331321725231977,-1.32622354638582,-0.11197738820201042,-1.237649433827968,-0.9515272002794555,-1.2787466705686272,-1.3254535334165427,-1.3408931463028608,-0.11795106898380656,-0.13152919223498694,-1.341219030060932,-0.31791639761372475,-0.12890693924118035,-1.2458020226280773,-1.3181916748895526,-1.3394501222041353,-0.12442591980753763,-1.324599691559124,-1.3394405905629316,-1.3203816708165963,-1.2390277652983939,-1.2396808410252478,-1.2387006402872933,-0.06988146558126072,-1.3395776841485427,-1.2229791306707265,-1.2365725776082759,-1.341248999311893,-1.3481903994295916,0.3854855442229613,-1.2403263646258904,-1.288437591576696,-1.246089395605988,-1.3010425094628262,-1.2383732443124977,-0.09392383295145909,-1.3088944447854838,-1.3281980357813885,-1.2345844290607595,-0.12624044226476552,0.07030409756829685,-1.2382792497449207,-0.12076515837871127,-1.243223214910422,-1.3030722391585594,-0.12985638918951975,-1.3300531795745574,-1.3157342108470238,-1.347086308172857,-1.2438894322169156,-0.11795106898380656,-0.12716573015695715,-0.08561433735712642,-1.2367667041824268,-1.289265157777986,-1.2387282172189047,-0.933657370174001,-1.3419813500639548,-1.3141936193675046,-1.3203567774927454,-0.7195991660454281,-0.8257542657019289,-1.244283185243052,-1.3478060155490004,-1.247325215011695,-1.2399290145345745,-1.2865177770670926,-1.2367170887323689,-1.3159515348783237,-0.11588170546250143,-1.278677540637061,-0.7479647451444795,-1.3158878368362203,-1.2452095079235692,-0.11588170546250143,-1.2408874805207346,-1.250694104059139,-1.32856815075011,-1.3272264428451517,-1.327023624677713,-0.09385113719264739,-1.2887521744847072,-0.1207651583787118,-1.2403683404431343,-1.31612969131945,-0.9686257330705202,-1.3148884162163437,-0.11588170546250143,-1.3406424008764144,-1.3302319541548275,-1.3231978091549133,0.4261332223229323,-1.2385347581594242,-0.12985638918951828,-1.340455569458138,-1.3478235908377219,-1.279198423886078,-1.237327097809933,-1.2783606299858064,-1.339522353471324,-1.2891875164152669,0.14837957284543185,0.26933707428919357,-0.12716573015695715,-0.12442591980753763,-1.3252226938766998,-0.0893124125649763,-0.08075530505562963,-1.23697664680733,-1.2470393250850313,-1.3410505429915338
175,1519069835,-1.3306839457651114,-1.3238780391499203,-0.11197738820201042,-1.2353896242786204,-0.9513878035255076,-1.276511265049567,-1.3236956678402274,-1.3384163573968082,-0.11795106898380656,-0.13152919223498694,-1.3382315545173709,-0.31791639761372475,-0.12890693924118035,-1.2435554061429495,-1.3156612864538777,-1.3374696324925348,-0.12442591980753763,-1.3133850017964983,-1.3374507566942302,-1.3118447457710858,-1.236243032402633,-1.2368958787816828,-1.2349327150886085,-0.06988146558126072,-1.3375983180729756,-1.2213002132928703,-1.2343219299560795,-1.3394572158899942,-1.3456069961377302,0.5690078417849692,-1.2375286842870838,-1.2856940500333998,-1.2438457128590885,-1.2998497902405506,-1.235590083981627,-0.09392383295145909,-1.3071808867349932,-1.3264600005816363,-1.2330611715933673,-0.12624044226476552,0.07030409756829685,-1.2360310016583007,-0.12076515837871127,-1.2404516163527086,-1.3006951376077251,-0.12985638918951975,-1.3263016867452158,-1.3137938212819145,-1.345020285604993,-1.2411182715555533,-0.11795106898380656,-0.12716573015695715,-0.08561433735712642,-1.2345208823678542,-1.2865207136864047,-1.2367462940014176,-0.933657370174001,-1.3390001086876144,-1.3141936193675046,-1.3127561045056366,-0.7144174282373771,-0.8248441072720539,-1.2415108317311088,-1.345733788294111,-1.2450847118561745,-1.2371333768748727,-1.2865177770670926,-1.2344586195348664,-1.314008592178945,-0.11588170546250143,-1.275692627808156,-0.7470076961205472,-1.3134899226459074,-1.2417432848830883,-0.11588170546250143,-1.2381001243115795,-1.250694104059139,-1.326832299564439,-1.3241537153951008,-1.3235047882891375,-0.09385113719264739,-1.2853180911779358,-0.1207651583787118,-1.2375776458646202,-1.3137204670288156,-0.9684433648873736,-1.3148884162163437,-0.11588170546250143,-1.3388525746411963,-1.3273369051493678,-1.3125380133834792,0.4261332223229323,-1.2357529737453343,-0.12985638918951828,-1.3379679434257739,-1.3457567904972552,-1.2754733190960499,-1.2350755083477876,-1.2761261233085142,-1.3375325104190183,-1.2857601960115876,0.14837957284543185,0.26933707428919357,-0.12716573015695715,-0.12442591980753763,-1.323463652141534,-0.0893124125649763,-0.08075530505562963,-1.2347181434422292,-1.2447922141129182,-1.3392633850656894
176,1519069841,-1.3287253643586423,-1.3215325319140203,-0.11197738820201042,-1.230870005179925,-0.9512484067715596,-1.2742758595305066,-1.3201799366875964,-1.3364349262719664,-0.11795106898380656,-0.13152919223498694,-1.3357419915644033,-0.31791639761372475,-0.12890693924118035,-1.2405599174961122,-1.3135754606442869,-1.3354891427809341,-0.12442591980753763,-1.3059085419547478,-1.3344660058911777,-1.3118447457710858,-1.2334582995068724,-1.2341109165381177,-1.2319183749296605,-0.06988146558126072,-1.3356189519974082,-1.2196212959150141,-1.232071282303883,-1.3364709101868293,-1.343540273504241,0.11020209787994935,-1.234031583863576,-1.2822646231042796,-1.241602030112189,-1.298060711407137,-1.2328069236507562,-0.09392383295145909,-1.3054673286845024,-1.324721965381884,-1.2315379141259748,-0.12624044226476552,0.07030409756829685,-1.233782753571681,-0.12076515837871127,-1.236987118155567,-1.298793456367058,-0.12985638918951975,-1.3150472082571911,-1.311853431716805,-1.342954263037129,-1.23696153056351,-0.11795106898380656,-0.12716573015695715,-0.08561433735712642,-1.2322750605532813,-1.2837762695948236,-1.2352598515883022,-0.933631614261043,-1.3372113638618102,-1.3141936193675046,-1.3127561045056366,-0.7124483678703177,-0.8241614884496477,-1.2380453898411794,-1.3431435042254993,-1.2398568711599605,-1.2336388298002454,-1.2865177770670926,-1.2322001503373639,-1.3120656494795664,-0.11588170546250143,-1.2734539431864773,-0.7462420569014012,-1.311092154803729,-1.2382770618426073,-0.11588170546250143,-1.233222250945558,-1.250694104059139,-1.3250964483787684,-1.3131175026370014,-1.3211588973634207,-0.09385113719264739,-1.2825708245325187,-0.1207651583787118,-1.234786951286106,-1.311339645958794,-0.9682974703408563,-1.3148884162163437,-0.11588170546250143,-1.3370627484059783,-1.3255998757460918,-1.3065883599296557,0.38479875649203693,-1.2329711893312445,-0.12985638918951828,-1.3354803173934096,-1.343173290071672,-1.2732382562220332,-1.2328239188856418,-1.272401945513027,-1.335045206603636,-1.2830183396886443,0.14837957284543185,0.26933707428919357,-0.12716573015695715,-0.12442591980753763,-1.321118263161313,-0.0893124125649763,-0.08075530505562963,-1.2317068056220948,-1.241047029159396,-1.3368805078312305
177,1519069846,-1.3257874922489388,-1.3186006478691454,-0.11197738820201042,-1.2286101956305773,-0.9511090100176117,-1.269805048492386,-1.3178361159191758,-1.3329674218034928,-0.11795106898380656,-0.13152919223498694,-1.3337503412020293,-0.31791639761372475,-0.12890693924118035,-1.2375644288492746,-1.3110915962043652,-1.3325184082135335,-0.12442591980753763,-1.300301197073435,-1.3319787135553007,-1.3033078207255753,-1.228585016939291,-1.2299334731727698,-1.2296576198104496,-0.06988146558126072,-1.3321550613651654,-1.21710291984823,-1.2283202028835556,-1.3340818656242972,-1.3404401895540072,0.29372439544195733,-1.2291356432706648,-1.2788351961751594,-1.2378625588673564,-1.2962716325737236,-1.2279363930717322,-0.09392383295145909,-1.3031825846171816,-1.3218252400489634,-1.2289991516803207,-0.12624044226476552,0.07030409756829685,-1.2300356734273146,-0.12076515837871127,-1.2335226199584253,-1.295940934506057,-0.12985638918951975,-1.3094199690131787,-1.3089428473691407,-1.339855229185333,-1.2341903699021477,-0.11795106898380656,-0.12716573015695715,-0.08561433735712642,-1.2300292387387084,-1.2796596034574517,-1.2327824475664433,-0.933631614261043,-1.3342301224854698,-1.305655682877146,-1.302337204455892,-0.7164901233605975,-0.8230237904123039,-1.2352730363292361,-1.3400351633431653,-1.2368695336192665,-1.2301442827256184,-1.279904712482795,-1.2299416811398614,-1.3091512354304986,-0.11588170546250143,-1.2704690303575725,-0.7454764176822554,-1.3086951187022253,-1.2355040834102224,-0.11588170546250143,-1.229738055684114,-1.250694104059139,-1.3216247460074266,-1.308508411461925,-1.319399479169133,-0.09385113719264739,-1.2791367412257473,-0.1207651583787118,-1.230600909418335,-1.3089316840335203,-0.9681515757943391,-1.3044684163825415,-0.11588170546250143,-1.334079704680615,-1.32212581693954,-1.302126119839288,0.36413152357658923,-1.2294939588136322,-0.12985638918951828,-1.3329926913610455,-1.3400730895609718,-1.2695131514320053,-1.2283207399613505,-1.270167438835735,-1.332557902788254,-1.2789055552042294,0.14837957284543185,0.26933707428919357,-0.12716573015695715,-0.12442591980753763,-1.3181865269360369,-0.0893124125649763,-0.08075530505562963,-1.2279426333469265,-1.235803770224465,-1.333901911288157
178,1519069852,-1.3213806840843834,-1.3144960102063206,-0.11197738820201042,-1.224090576531882,-0.9508302165097159,-1.2653342374542655,-1.314320384766545,-1.329004559553809,-0.11795106898380656,-0.13152919223498694,-1.3297670404772812,-0.31791639761372475,-0.12890693924118035,-1.2315734515556,-1.3085999777651511,-1.3280623063624324,-0.12442591980753763,-1.294693852192122,-1.3279990458178976,-1.3033078207255753,-1.2237117343717094,-1.2243635486856397,-1.225136109572028,-0.06988146558126072,-1.3277014876951392,-1.2133253557480534,-1.2238189075791628,-1.3293037764992335,-1.3357900636286566,-1.9085431753021382,-1.2235402825930521,-1.273348113088567,-1.2303836163776913,-1.2938861941291722,-1.2230658624927084,-0.09392383295145909,-1.2986130964825402,-1.3177698245828746,-1.2244293792781435,-0.12624044226476552,0.07030409756829685,-1.225539177254075,-0.12076515837871127,-1.2279794228429985,-1.2921375720247223,-0.12985638918951975,-1.3000412369398247,-1.304091873456367,-1.3346901727656726,-1.2286480485794233,-0.11795106898380656,-0.12716573015695715,-0.08561433735712642,-1.2240403805665143,-1.2741707152742894,-1.2288186011314688,-0.933631614261043,-1.3306526328338615,-1.2971177463867873,-1.302337204455892,-0.7131738111634448,-0.8216585527674913,-1.2283421525493776,-1.3353726520196643,-1.232388527308226,-1.2231551885763638,-1.279904712482795,-1.2224134504815196,-1.3047796143568966,-0.11588170546250143,-1.2652454329069889,-0.7437537294391771,-1.306283155090962,-1.229958126545453,-0.11588170546250143,-1.2241633432658034,-1.250694104059139,-1.3169958095123047,-1.3008265928367977,-1.3158806427805576,-0.09385113719264739,-1.272955391273559,-0.1207651583787118,-1.2229264993274214,-1.306513623185362,-0.9678597867013045,-1.2968669410939482,-0.11588170546250143,-1.3293068347200336,-1.3186517581329882,-1.2976638797489204,-1.7025917679681797,-1.22323494388193,-0.12985638918951828,-1.3285149645027903,-1.335422788794922,-1.2650430256839715,-1.2245680908577745,-1.2656984254811505,-1.3280807559205658,-1.2734218425583426,0.14837957284543185,0.26933707428919357,-0.12716573015695715,-0.12442591980753763,-1.31408209622065,-0.0893124125649763,-0.08075530505562963,-1.223425626616725,-1.2313095482802388,-1.3297318761278536
179,1519069857,-1.3213806840843834,-1.3144960102063206,-0.11197738820201042,-1.2233373066820994,-0.9507605181327419,-1.2645891022812454,-1.3137344295744398,-1.3285092017725986,-0.11795106898380656,-0.13152919223498694,-1.3287712152960942,-0.31791639761372475,-0.12890693924118035,-1.2308245793938908,-1.305999803335847,-1.3280623063624324,-0.12442591980753763,-1.294693852192122,-1.327501587350722,-1.3033078207255753,-1.2230155511477694,-1.2236673081247484,-1.224382524532291,-0.06988146558126072,-1.3277014876951392,-1.2133253557480534,-1.2238189075791628,-1.3293037764992335,-1.3357900636286566,0.6607689905659733,-1.2228408625083504,-1.272662227702743,-1.2303836163776913,-1.2938861941291722,-1.2223700724099906,-0.09392383295145909,-1.2986130964825402,-1.3177698245828746,-1.2239216267890127,-0.12624044226476552,0.07030409756829685,-1.2247897612252017,-0.12076515837871127,-1.2265936235641417,-1.2921375720247223,-0.12985638918951975,-1.3000412369398247,-1.3036067760650893,-1.3346901727656726,-1.2279552584140827,-0.11795106898380656,-0.12716573015695715,-0.08561433735712642,-1.22329177329499,-1.2727984932284988,-1.2288186011314688,-0.933631614261043,-1.3306526328338615,-1.2971177463867873,-1.302337204455892,-0.7121374636018346,-0.8216585527674913,-1.2269559757934059,-1.3353726520196643,-1.2316416929230525,-1.2224562791614384,-1.279904712482795,-1.2216606274156856,-1.3047796143568966,-0.11588170546250143,-1.2644992046997627,-0.7437537294391771,-1.303896948751441,-1.2292648819373566,-0.11588170546250143,-1.2234665042135147,-1.250694104059139,-1.3169958095123047,-1.3008265928367977,-1.3152941700491285,-0.09385113719264739,-1.2722685746122047,-0.1207651583787118,-1.2222288256827927,-1.3041176537310135,-0.9678597867013045,-1.2968669410939482,-0.11588170546250143,-1.3293068347200336,-1.3180727483318961,-1.2976638797489204,0.4261332223229323,-1.2225394977784076,-0.12985638918951828,-1.3280174392963173,-1.335422788794922,-1.264298004725966,-1.2238175610370592,-1.2649535899220532,-1.3275832951574895,-1.272736378477607,0.14837957284543185,0.26933707428919357,-0.12716573015695715,-0.12442591980753763,-1.313495748975595,-0.0893124125649763,-0.08075530505562963,-1.2219199577066577,-1.2313095482802388,-1.3297318761278536
180,1519069863,-1.3189324573262968,-1.3127368797793957,-0.11197738820201042,-1.220324227282969,-0.9505514230018199,-1.2623536967621851,-1.3119765639981242,-1.3260324128665462,-0.11795106898380656,-0.13152919223498694,-1.3267795649337202,-0.31791639761372475,-0.12890693924118035,-1.2285779629087628,-1.3034125522386966,-1.3250915717950316,-0.12442591980753763,-1.2909556222712468,-1.3255117534820207,-1.2947708956800648,-1.2195346350280682,-1.2208823458811833,-1.2213681843733433,-0.06988146558126072,-1.32522728010068,-1.2112267090257334,-1.2215682599269664,-1.3275119930773345,-1.3321732990200505,0.8442912881279813,-1.220043182169544,-1.2699186861594471,-1.2281399336307919,-1.2920971152957588,-1.2195869120791198,-0.09392383295145909,-1.2957571663983891,-1.31429375418337,-1.2223983693216203,-0.12624044226476552,0.07030409756829685,-1.222541513138582,-0.12076515837871127,-1.2238220250064284,-1.2892850501637214,-0.12985638918951975,-1.2981654905251538,-1.30166638649998,-1.3321076445558426,-1.22449130758738,-0.11795106898380656,-0.12716573015695715,-0.08561433735712642,-1.220297344208893,-1.2700540491369177,-1.2268366779139817,-0.9336058583480851,-1.3258826466317168,-1.2971177463867873,-1.294736531468783,-0.7111011160402244,-0.8202933151226789,-1.2241836222814626,-1.333300424764775,-1.229401189767532,-1.2196606415017368,-1.279904712482795,-1.2194021582181829,-1.3023509359826735,-0.11588170546250143,-1.2615142918708577,-0.7426052706104582,-1.3014991809092626,-1.2257986588968757,-0.11588170546250143,-1.2206791480043595,-1.250694104059139,-1.3146813412647436,-1.2978818956971656,-1.3135347518548408,-0.09385113719264739,-1.2688344913054332,-0.1207651583787118,-1.2194381311042786,-1.3017071670750187,-0.9675679976082698,-1.2968669410939482,-0.11588170546250143,-1.3263237909946701,-1.3151776993264364,-1.2911936316178871,0.40546598940748463,-1.2190622672607954,-0.12985638918951828,-1.326027338470426,-1.3328392883693387,-1.2613179208939436,-1.2208154417541983,-1.262719083244761,-1.3250959913421072,-1.2693090580739277,0.14837957284543185,0.26933707428919357,-0.12716573015695715,-0.12442591980753763,-1.311150359995374,-0.0893124125649763,-0.08075530505562963,-1.2196614543415567,-1.2290624373081256,-1.3267532795847798
181,1519069869,-1.315504939864976,-1.3086322421165708,-0.11197738820201042,-1.2165578780340565,-0.9503423278708981,-1.2586280208970846,-1.3090467880375987,-1.3230602661792832,-0.11795106898380656,-0.13152919223498694,-1.3232941767995656,-0.31791639761372475,-0.12890693924118035,-1.224084729938507,-1.3009467804637898,-1.322120837227631,-0.12442591980753763,-1.2909556222712468,-1.3225270026789682,-1.2947708956800648,-1.2153575356844273,-1.2167049025158354,-1.2168466741349215,-0.06988146558126072,-1.322258230987329,-1.208288603614485,-1.2170669646225736,-1.3251229485148024,-1.3290732150698166,0.7525301393469772,-1.2158466616613346,-1.2651174884586789,-1.2244004623859595,-1.2891153172400696,-1.214716381500096,-0.09392383295145909,-1.2934724223310683,-1.3119763739170336,-1.2198596068759662,-0.12624044226476552,0.07030409756829685,-1.2187944329942155,-0.12076515837871127,-1.2196646271698584,-1.2859571079925536,-0.12985638918951975,-1.2981654905251538,-1.2987558021523156,-1.3290086107040464,-1.2203345665953367,-0.11795106898380656,-0.12716573015695715,-0.08561433735712642,-1.2158057005797471,-1.265937382999546,-1.2243592738921227,-0.9335801024351271,-1.3234976535306444,-1.2971177463867873,-1.294736531468783,-0.7109974812840635,-0.8189280774778663,-1.2200250920135476,-1.330192083882441,-1.2249201834564913,-1.2147682755972586,-1.2732916478984972,-1.2156380428890121,-1.2994365219336055,-0.11588170546250143,-1.2570369226275004,-0.7412654019769529,-1.2991002422820053,-1.2209459466402024,-0.11588170546250143,-1.215801274638338,-1.250694104059139,-1.3123668730171825,-1.2978818956971656,-1.3094294427348363,-0.09385113719264739,-1.2640267746759533,-0.1207651583787118,-1.2152520892365075,-1.2992979427843845,-0.9673126821518645,-1.2968669410939482,-0.11588170546250143,-1.3239373560143795,-1.3128616601220686,-1.2911936316178871,0.38479875649203693,-1.2141941445361382,-0.12985638918951828,-1.3225446620251162,-1.3297390878586388,-1.2583378370619211,-1.2178133224713374,-1.2582500698901766,-1.3221112267636486,-1.2651962735895126,0.14837957284543185,0.26933707428919357,-0.12716573015695715,-0.12442591980753763,-1.3082186237700977,-0.0893124125649763,-0.08075530505562963,-1.2158972820663887,-1.2253172523546034,-1.3243704023503209
