,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/12output-load,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/8output-data-rate,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/17output-load,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/9input-data-rate,HundredGigE0/0/0/3packets-sent,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/11output-load,HundredGigE0/0/0/15output-load,HundredGigE0/0/0/9output-load,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/12input-load,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/11input-load,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/13output-packet-rate,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/14output-load,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/12output-packet-rate,HundredGigE0/0/0/8input-data-rate,HundredGigE0/0/0/10input-packet-rate,HundredGigE0/0/0/12output-data-rate,protocol-route-memory,HundredGigE0/0/0/8output-packet-rate,HundredGigE0/0/0/17output-data-rate,HundredGigE0/0/0/0output-load,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/18output-load,HundredGigE0/0/0/2packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/8input-packet-rate,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/14output-packet-rate,HundredGigE0/0/0/3packets-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/9input-packet-rate,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/16output-packet-rate,HundredGigE0/0/0/1input-load,HundredGigE0/0/0/10output-load,HundredGigE0/0/0/10input-load,HundredGigE0/0/0/18output-packet-rate,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/8output-load,HundredGigE0/0/0/19packets-sent,HundredGigE0/0/0/9input-load,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/18input-load,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/13output-data-rate,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/17output-packet-rate,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/11output-packet-rate,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4output-load,HundredGigE0/0/0/16output-load,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/12input-packet-rate,HundredGigE0/0/0/18output-data-rate,HundredGigE0/0/0/7output-load,HundredGigE0/0/0/13output-load,HundredGigE0/0/0/8input-load
60,1504286075,-0.9641589796226254,-1.1272395630648115,-0.9428020219597302,-1.1955593393648523,0.8731007538300216,-1.1376316991956772,-0.9013531278269025,-1.0477231401192564,0.8288856164545784,-1.1546323581954054,-1.1414826121408752,0.9087212805047103,-0.7804600132296351,0.9283886043978755,-1.1536999093548221,-0.6003777778321007,-1.1271639798116044,0.6689607667446457,-1.129425244166059,-1.1426914526517467,-1.1061693614280004,0.8564810735473554,-1.1435468856416964,0.7125931615839151,-1.191990384673904,-1.0925651623051302,-1.1360268331700474,-0.9689700507036926,-0.9303601488472754,1.0078537794120381,-0.6588826885436765,-0.9503223431908577,0.7907033193645379,0.8600539962140593,-0.9067636755105838,1.2636060335318842,-1.0625771177939909,-1.1397470103243634,-1.021678185631795,-1.1379851423026188,-1.1314932832507223,-1.1346234583668673,0.9738987626986149,-1.0530116723093175,-1.1290588184148362,0.7435892202722825,-1.1424202900464744,-1.1724529294262858,0.7764471525680794,-1.1478024704982324,-1.1794281123130015,-1.1383139507573075,-1.0250673370442396,-0.3707146827404921,1.0582782103755357,-0.808897732177638,-0.9600335636012143,-1.228565205412928,0.9013973381294579,-1.125415934870261,0.8446099152236117,-1.349313904396951,-1.238105226360797,-1.1473459439057858,0.8653842835127455,-1.2555120744704282,-0.9005711624947287,-1.1331779340180606,0.801463010517377,-1.053596656506537,-1.1446754323330885,-1.1421017247321157,3.074390235363253,-0.9587587391484304,-1.1433211561816208,-1.114589134142473,-0.8741962491498878,-0.9769862702838162,0.9968187111364788,0.8858349275048755,1.024414246633642
61,1504286080,-0.9468885551586164,-1.1169522557400633,-0.9428020219597302,-1.1880652700333294,0.8739639658297699,-1.1293696383677894,-0.9013531278269025,-1.0349967719356437,0.8162796338793616,-1.1546323581954054,-1.1323817128878786,0.9087212805047103,-0.7804600132296351,0.9283886043978755,-1.1178170764197068,-0.6003777778321007,-1.1168978432487842,0.6689607667446457,-1.119355742440467,-1.1330506999488288,-1.0962918592034971,0.8474610479321198,-1.133806251901456,0.7125931615839151,-1.1852124689935206,-1.0818277130993388,-1.126252937051545,-0.9525314232877415,-0.936218186460353,1.0186212562064938,-0.6829163694178171,-0.9520819213976746,0.7907033193645379,0.8630476734747801,-0.9029331900913056,1.4770612637848504,-1.0516158167354814,-1.1300855283278006,-0.9265178742398823,-1.1379851423026188,-1.121290692618507,-1.1251198652789671,0.9752693091062866,-1.0398014125730624,-1.1200177904458208,0.6759065196368295,-1.1424202900464744,-1.1637008363102668,0.7664134955489742,-1.1389510525666138,-1.1727629405065918,-1.128563778850683,-1.0319620076800369,-0.3707146827404921,1.0582782103755357,-0.9565469521201044,-0.9469016726125379,-1.2232875877503688,0.9013973381294579,-1.113957451199383,0.8446099152236117,-1.349313904396951,-1.238105226360797,-1.1379534165470633,0.8575207043873789,-1.2506924777443023,-0.8984653749356858,-1.1236196570420898,0.8560311837533235,-1.0396921513636994,-1.1353659762191872,-1.1325155445768391,3.074390235363253,-0.9587587391484304,-1.1338929087070977,-1.1016384627874314,-0.8242872219733384,-0.958515221266316,0.6848099845116976,0.8335860869270149,1.024414246633642
62,1504286086,-0.9156264227360594,-1.0973502590421522,-0.9428020219597302,-1.1743402497389914,0.8994261262960547,-1.1120664359461903,-0.9013531278269025,-1.0084827666692013,0.8886131923380722,-1.1390147047960466,-1.1141726849706473,0.9087212805047103,-0.7804600132296351,0.6007772566376549,-1.0819342434845916,-0.6003777778321007,-1.0988921397739637,0.6689607667446457,-1.1004994454891628,-1.1151175492640082,-1.0766859704160503,0.8830760553222765,-1.1168515803717973,0.7125931615839151,-1.1727964988654185,-1.0603479029124383,-1.1074261095231064,-0.9199473853259936,-0.9711403577656574,0.9733059191430141,-0.7654560324819548,-0.9723665469471562,0.7907033193645379,0.8858708153201577,-0.9033918367216296,1.4770612637848504,-1.0289037661843918,-1.1120693258757641,-0.9265178742398823,-1.1379851423026188,-1.1027962880942022,-1.1075649156261673,0.9265457556225404,-1.0130970318326944,-1.1009135700833699,0.6722794210643142,-1.1064815230349063,-1.1473265890843332,0.8396269475220292,-1.121463755744168,-1.1593684063251277,-1.10930627705622,-1.0155128892274643,-0.3707146827404921,1.0582782103755357,-0.9565469521201044,-0.9635373807559091,-1.2137257390842255,0.9013973381294579,-1.0925137073614366,0.8446099152236117,-1.349313904396951,-1.238105226360797,-1.1198147790842827,0.8930409155174662,-1.2416796254939404,-0.9053431488180433,-1.1052142904470523,0.903798304867015,-1.013456958935929,-1.1170415223872041,-1.1135134389407895,2.831088150977363,-0.9587587391484304,-1.116041049886573,-1.0765139271029993,-0.8877034283586968,-0.9693135535682721,0.6848099845116976,0.8858349275048755,0.9409009151514786
63,1504286091,-0.9141109262223589,-1.0963538803033344,-0.9428020219597302,-1.173597048988336,0.8982441266899898,-1.111233646830014,-0.9013531278269025,-1.0070738331136064,0.8935228449812276,-1.1390147047960466,-1.113192545805989,0.9087212805047103,-0.7804600132296351,0.6007772566376549,-1.0819342434845916,-0.6003777778321007,-1.0977878431018604,0.6689607667446457,-1.0994743667888902,-1.1142099187044987,-1.075490101240945,0.8799848173770551,-1.1159448026594445,0.6030358869615423,-1.172313449695329,-1.0592784486368447,-1.106472596793783,-0.9183230711398053,-0.9750866212514242,0.9685309135059244,-0.7653069093327874,-0.9749820326839639,0.7907033193645379,0.8860633910503795,-0.903475739663317,1.4770612637848504,-1.027795846007942,-1.111016255021274,-1.021678185631795,-1.1379851423026188,-1.1018986141432925,-1.106708661348285,0.9230628074122184,-1.0118406787201497,-1.099889468579913,0.6692857631515922,-1.1064815230349063,-1.1465276194234477,0.8454309154763697,-1.120592447226129,-1.1586868456508999,-1.1084097365752132,-1.0145036829921286,-0.3707146827404921,1.0582782103755357,-0.9565469521201044,-0.9727794408355599,-1.2133062435544326,0.9013973381294579,-1.091472589921047,0.8446099152236117,-1.349313904396951,-1.238105226360797,-1.118838634068426,0.8907223938695161,-1.2412309875094931,-0.9058797850024446,-1.1042289735892372,0.9015845395788983,-1.0122058814268582,-1.116050338311799,-1.1125022795215793,2.831088150977363,-0.9587587391484304,-1.1151633884562857,-1.0751615918721875,-0.8973610614929952,-0.97776907160594,0.6848099845116976,0.8858349275048755,0.9409009151514786
64,1504286097,-0.8970527342915718,-1.0858567116234787,-1.0219928536478038,-1.1649982816186162,0.89337261981109,-1.101008222838782,-0.9013531278269025,-0.9931013974475246,0.8869262573363952,-1.1390147047960466,-1.1035761707540268,1.0325088397928228,-0.9143737519794594,0.6007772566376549,-1.0819342434845916,-0.6003777778321007,-1.0872733807430228,0.6689607667446457,-1.0884101242525608,-1.1047218124609026,-1.0643921810627566,0.8626964349478536,-1.1054031584651438,0.6030358869615423,-1.1656246650927178,-1.0473372356329091,-1.0960376148954418,-0.9006706224589975,-0.982126600301319,0.9272975795320798,-0.7380670807515484,-0.9828806867510548,-1.2617381697432284,0.8801052146698807,-0.9026555072394886,1.0501508032789177,-1.0153575698918114,-1.099893374183082,-1.021678185631795,-1.1302290821795142,-1.092331958590434,-1.097307505253134,0.8926844576788684,-0.9975888339071508,-1.0894668964101415,0.649371430080007,-1.0705427560233385,-1.1377037864829649,0.8298588315204428,-1.110653090965683,-1.1508944142708515,-1.0980652094627619,-0.9872362509701175,-0.4505292566309497,1.0582782103755357,-0.9565469521201044,-0.9944184811023725,-1.2078125948528744,0.9013973381294579,-1.0807558552026366,0.8446099152236117,-1.255029745132958,-1.238105226360797,-1.108712794415406,0.8792618871339614,-1.235959886514105,-0.9008496698815698,-1.0938320152750256,0.9599982741658516,-0.9967720380772992,-1.1062417455546674,-1.1027683276089963,2.831088150977363,-0.8648998892289907,-1.10488531671596,-1.0613443155411133,-0.8189518861858588,-0.995747011687523,0.6848099845116976,0.8858349275048755,0.9409009151514786
65,1504286102,-0.8859523774185849,-1.0760267188167998,-0.8636111902716566,-1.1560143248535564,0.7673663612028708,-1.0918644204320613,-0.7672214823257453,-0.9825213153923519,0.7585279241584147,-1.1390147047960466,-1.093551512355183,0.9087212805047103,-0.7804600132296351,0.6007772566376549,-1.0819342434845916,-0.6003777778321007,-1.078069898878975,0.6689607667446457,-1.0790486220476927,-1.095228479516768,-1.0553356525668673,0.740667702991737,-1.0953445513526552,0.6030358869615423,-1.1569018795257857,-1.0376162948484184,-1.0863601265056142,-0.8895537406487237,-0.8369544818568351,0.778103214416563,-0.6355946234153727,-0.8470348404587673,-1.2617381697432284,0.7530752602617551,-0.7761265389806093,1.0501508032789177,-1.0051341615364584,-1.0900782118251666,-0.8313575628479698,-1.1302290821795142,-1.082295839352575,-1.0879468202377804,0.7619670223196356,-0.9871061302715636,-1.0799862911637157,0.5652105950206148,-1.0705427560233385,-1.1287771286057133,0.7194127354481374,-1.1009411710849988,-1.1420233954472212,-1.087931191788213,-0.8488335192195147,-0.21108553495957685,1.0582782103755357,-0.808897732177638,-0.8530632136030082,-1.1992813259397226,0.7308891153613382,-1.0711247337685443,0.7221467409763992,-1.255029745132958,-0.7425791667278627,-1.0985780887403367,0.7503373640076746,-1.2276771478581159,-0.7733238545922468,-1.0838803629739444,0.8564876302044816,-0.9856582137507748,-1.096982310517378,-1.0933709272092604,2.831088150977363,-0.7710410393095511,-1.094741077497196,-1.049140336045436,-0.4838387700153065,-0.8517793739333309,0.6848099845116976,0.7290884057712934,0.773874252187152
66,1504286108,-0.8859523774185849,-1.0670159586341712,-0.4676570318312886,-1.1429946982343944,0.37667323853263573,-1.082449974834828,-0.3648265458222736,-0.9783364471946608,0.3422176200074413,-1.1390147047960466,-1.0825433348072064,0.5373586026403733,-0.3787187969801622,0.27316590887743436,-1.0819342434845916,0.16573499899935407,-1.0688565734488704,0.20983135161410205,-1.0696833662555951,-1.0847301702385221,-1.0478193289737305,0.35068783510302864,-1.0859872411400204,0.27436406309442385,-1.144475908686092,-1.0301761534518543,-1.0764571560641338,-0.8895537406487237,-0.45291393664050433,0.3862641599136105,-0.27894175832341955,-0.4566815547646849,-1.2617381697432284,0.36483091687822916,-0.356708549616726,0.4097851125200191,-0.9986628382720778,-1.0793548530975523,-0.5458766286722321,-1.1302290821795142,-1.0729135851253393,-1.0783221721577072,0.3731845000699748,-0.9829058878368074,-1.0710803304330128,0.2345372160698653,-1.0705427560233385,-1.1174662200925878,0.31567658552625993,-1.0908754516487178,-1.1289139061258062,-1.0770946157463368,-0.46202457606672964,0.1081727606022536,0.6794688817385489,-0.36595007235023913,-0.5208241445870673,-1.1844501076874483,0.3898726698250989,-1.061829288081098,0.35475721823476164,-1.255029745132958,-0.7425791667278627,-1.0866969371925363,0.3606339195079605,-1.2104128638671432,-0.35303922569122426,-1.0740400644277666,0.4612848816305509,-0.980514332172234,-1.0874092150720382,-1.0835159076468448,2.3444839822055825,-0.3956056396317927,-1.0839893261027789,-1.0387449639272364,-0.018313838583702998,-0.5186732298324216,0.37280125788691637,0.36334652172626875,0.35630759477633567
67,1504286113,-0.8859523774185849,-1.0576735073845231,-0.07170287339092057,-1.1299662161242432,0.050553301143518525,-1.0718179998670183,-0.029497432069380554,-0.9741946917489863,-0.010133464153692732,-1.0921617445979703,-1.0721233308909437,0.16599592477603628,0.023022419269310597,-0.05444543888278625,-1.0819342434845916,0.16573499899935407,-1.0594938199678778,-0.24929806351644157,-1.0610358402469984,-1.074177681153061,-1.0394142484464979,0.012906667532488205,-1.076702976469293,-0.05430776077269455,-1.1314366891372345,-1.02269278402732,-1.066545183636979,-0.8895537406487237,-0.11299274636897365,0.05918749562905916,0.005958018160835388,-0.10982578398184938,-1.2930731543097593,0.04075514105588241,-0.02495110629106725,0.19632988226705286,-0.9929210342353281,-1.0699354665350993,-0.16523538310458183,-1.0914487815639906,-1.0628058470813537,-1.0687429346266664,0.048666773137843525,-0.978908778549501,-1.0622078161955266,-0.09884347090630223,-1.0705427560233385,-1.1038350329372382,-0.02652991719339212,-1.080276425144149,-1.1155697569907939,-1.0667411296474536,-0.13684323610724147,0.42743105616408406,-0.07814977553542474,-0.07065163246530645,-0.21865703170178083,-1.1689336748575774,0.04885622428885955,-1.052123475688089,-0.012632304506875873,-1.255029745132958,-0.2470531070949284,-1.0757452336032833,0.03095250982395453,-1.193491464833122,-0.023490265564118755,-1.0643508779340234,0.12834142899458012,-0.975351493982559,-1.076240353090468,-1.0728765894260925,1.8578798134338026,-0.02017023995403424,-1.073968086843831,-1.0281501746533717,0.08271986189818861,-0.20464012136028242,0.06079253126213518,0.0498534782591047,0.0222542688476826
68,1504286119,-0.8859523774185849,-1.044743737876045,0.24506045336137383,-1.1100032974653198,-0.3021370969459118,-1.0593061441552347,0.3058316816835125,-0.9682214614615576,-0.3761000793810914,-1.0531176110995732,-1.0576289810224386,-0.2053667530883008,0.42476363551878343,-0.05444543888278625,-1.0460514105494765,0.16573499899935407,-1.0460300038837793,-0.4788627710817134,-1.048196017998687,-1.0599830102668217,-1.0268562487065818,-0.34390111657018974,-1.063724618439075,-0.38297958463981296,-1.1124903431409563,-1.0129930673984147,-1.0526782536652384,-0.8895537406487237,0.2488686354920001,-0.2945372656964292,0.4361783035086896,0.24947440264026347,-1.2930731543097593,-0.3097268523196051,0.3213139417084225,-0.23058057823887962,-0.9848376791832042,-1.0564240349455134,0.12024555107115585,-1.052668480948467,-1.0491804449049842,-1.0557760353986843,-0.3022936977881764,-0.9731641615456587,-1.0493002752385914,-0.45156579117944734,-1.0346039890117706,-1.0870831542250066,-0.386148323776066,-1.0647032129565237,-1.0966207848263414,-1.0512800184108688,0.24119410144870151,0.6668747778354569,-0.4569591041724116,0.37229602736209255,0.15543483629333335,-1.1475181942297048,-0.2921602212473798,-1.0390340386446537,-0.3800218272485134,-1.255029745132958,0.7439990121709402,-1.059218126030646,-0.32813677839814415,-1.1703894185593744,0.32153283669040456,-1.0506108070907296,-0.2699993889310623,-0.9689769695040794,-1.0612562066133162,-1.0591382779677787,1.1279735602761323,0.3552651597237242,-1.0594722998062192,-1.0143370596907297,0.37764911992253397,0.1602947585224504,-0.5632249219874272,-0.31588840578592003,-0.3117990570809705
69,1504286124,-0.8859523774185849,-1.0386211728021186,0.32425128504944745,-1.101640741755793,-0.4341460721492757,-1.0531599445826725,0.473496238559959,-0.9653325957930455,-0.5149260594499695,-1.0374999577002144,-1.0504914959732434,-0.3291543123764131,0.5586773742686076,-0.38205678664300685,-1.0460514105494765,0.5487913874150815,-1.0398416548412464,-0.4788627710817134,-1.0426442058571523,-1.0534604778649936,-1.0215597357910926,-0.4776981631961841,-1.0567067896873301,-0.6020941338845586,-1.103398254340978,-1.0085553026278884,-1.0461433918878333,-0.8895537406487237,0.33331609060885864,-0.42693357089601136,0.5315177035430263,0.3241404946113971,-1.2930731543097593,-0.4409059383697822,0.47391374123605245,-0.4440358084918459,-0.9814343205457814,-1.0498597069881226,0.310566173854981,-1.029400300579153,-1.0424355837693695,-1.0497696733769302,-0.43365239798035643,-0.9704872540372196,-1.0431850867442907,-0.6095441562780446,-1.0346039890117706,-1.0791872599186685,-0.5159599469117105,-1.0573576355116476,-1.0877185344759461,-1.044770204923629,0.385953889298521,0.8265039256163721,-0.4569591041724116,0.5199452473045588,0.3095730977341904,-1.1387378201050784,-0.4626684440154994,-1.0321168121481656,-0.502485001495726,-1.255029745132958,0.7439990121709402,-1.0513628706126852,-0.45829562912834293,-1.1588625285744796,0.4758225325688522,-1.0442343784543835,-0.4179108614288329,-0.9659704348010918,-1.0538315387171584,-1.0528019177151284,0.8846714758902422,0.4491240096431638,-1.0528517991529358,-1.0074817527469437,0.4365404212729414,0.32266077916706576,-0.5632249219874272,-0.47263492751950203,-0.3953123885631337
70,1504286130,-0.8859523774185849,-1.0293122892321709,0.4826329484255946,-1.0879531860593823,-0.6163646356654878,-1.0434044465366183,0.6411607954364055,-0.9606126184467553,-0.688674766387084,-1.0140734776011764,-1.0403949659600786,-0.5767294309526378,0.8265048517682563,-0.38205678664300685,-1.0460514105494765,0.5487913874150815,-1.030282705692171,-0.7084274786469852,-1.0335991953676043,-1.0437648265312431,-1.0132919091723975,-0.6552235423360392,-1.0462277439647112,-0.7116514085069314,-1.0900401579801022,-1.0013178479525042,-1.036042200866601,-0.8895537406487237,0.48557985767424594,-0.6096865790786862,0.7047739490173124,0.4799464995063131,-1.2930731543097593,-0.621979645431971,0.6407854994974177,-0.6574910387448121,-0.9753591678639744,-1.0392115697887299,0.5008867966388061,-0.9983760600867341,-1.0320133711022716,-1.0401825109831606,-0.614979459861416,-0.9661466836641751,-1.0329677113607916,-0.7753060319497189,-1.0346039890117706,-1.0668303555320748,-0.6852044111489046,-1.046795745752461,-1.0742491964569265,-1.0351840225835696,0.5568870164292401,0.9861330733972874,-0.8357684328093984,0.6675944672470252,0.47230758855033705,-1.1241633718400164,-0.6331766667836191,-1.0213630249019716,-0.7474113499901509,-1.1441072048223777,0.7439990121709402,-1.0392935267145074,-0.6335367561881593,-1.1422034332475706,0.6409740165341046,-1.0343260235279492,-0.6215202121291662,-0.9612596213423156,-1.0423499252007504,-1.042716515971074,0.6413693915043521,0.636841709482043,-1.0426733967775565,-0.9967155807994844,0.462879420730119,0.4842481300084882,-0.8752336486122084,-0.629381449253084,-0.6458523830096236
71,1504286135,-0.8859523774185849,-1.01990337075127,0.5618237801136682,-1.0738614212321511,-0.7650925619616222,-1.0337136728040452,0.8423582636881414,-0.9557910459781591,-0.8212776855325556,-1.0140734776011764,-1.0300198782819496,-0.7005169902407502,0.9604185905180805,-0.7096681344032275,-1.0460514105494765,0.5487913874150815,-1.0207843401003422,-0.937992186212257,-1.0245031898910906,-1.0331268949029433,-1.0049753545215592,-0.7974016960961898,-1.035920888345988,-0.930765957751677,-1.0765434048187639,-0.9944645425638949,-1.0259205490002001,-0.8895537406487237,0.6049107319181525,-0.7588506663560465,0.8745755082025544,0.5979708475934914,-1.2930731543097593,-0.7697786005631083,0.8360568655841863,-1.0844014992507447,-0.9696310844723155,-1.0292876421300268,0.5960471080307187,-0.9983760600867341,-1.0222329243864872,-1.030828448113375,-0.76298589806972,-0.9617515602595224,-1.0228707992184756,-0.9341955103261012,-1.0346039890117706,-1.0536745182553926,-0.8181456248481642,-1.036401415601499,-1.0613266875319625,-1.0251928271986885,0.6620236697496686,1.1457622211782026,-1.2145777614463853,0.8152436871894915,0.6141008331940382,-1.1097223254661646,-0.8036848895517388,-1.0113444479268718,-0.8698745242373634,-1.1441072048223777,1.2395250718038744,-1.0279291719813655,-0.7783851873282528,-1.123766020748887,0.838924839947222,-1.0245574948495144,-0.767035340758357,-0.9561543441890871,-1.0307941806801533,-1.03317241980371,0.6413693915043521,0.7307005594014826,-1.0322322208065091,-0.9859233455444751,0.5724226441135604,0.6203809496867337,-1.1872423752369896,-0.7861279709866661,-0.7293657144917868
72,1504286141,-0.8859523774185849,-1.0102480742561502,0.7202054434898154,-1.0602204791768441,-0.8872688306230365,-1.023938819401089,0.9764899091892986,-0.9508889159575851,-0.9326499180962642,-1.006264650901497,-1.0191255498777037,-0.8243045495288626,1.3621598067675533,-0.7096681344032275,-1.0101685776143612,0.5487913874150815,-1.011187542731008,-1.1675568937775287,-1.0167810962819162,-1.0224158747512602,-0.9971334301190994,-0.9132855356019273,-1.025838141039085,-1.0403232323740499,-1.062109392578581,-0.9871587679572166,-1.0157919785771239,-0.8895537406487237,0.7472087304752941,-0.8813852891082584,0.9786386124631821,0.7437673494763847,-1.2930731543097593,-0.8911888450256704,0.9834569896308871,-1.0844014992507447,-0.9635270044797452,-1.018442232935252,0.7863677308145438,-0.9983760600867341,-1.0125124347329164,-1.0217745529894044,-0.8845621661043891,-0.9573142382196559,-1.0131671384100784,-1.0406916365951928,-1.0346039890117706,-1.0389398992420475,-0.9246275728732238,-1.0254895981590215,-1.047524036420737,-1.0145226208720115,0.8009923115387774,1.2255767950686602,-1.5933870900833722,0.9628929071319579,0.7813858323064305,-1.0941555701600723,-0.8889390009357986,-1.0028433418764895,-0.992337698484576,-1.1441072048223777,1.2395250718038744,-1.0167560184296132,-0.9038188380458995,-1.1056380253062585,0.9873522949758183,-1.0147538660838782,-0.9058292953942453,-0.9513952788752824,-1.0194756355430004,-1.0233952477183093,0.398067307118462,0.8245594093209222,-1.02133398490627,-0.975439380082545,0.7923195216329715,0.8004143174015463,-1.1872423752369896,-0.8906256521423874,-0.8963923774561133
73,1504286146,-0.8859523774185849,-0.993010352684209,0.8785871068659626,-1.0342712608406888,-1.0532426261029246,-1.0052934833512788,1.1776873774410344,-0.9425718642790174,-1.1059171767696259,-0.9984558242018176,-1.0004220959537091,-1.0718796681050873,1.4960735455173777,-0.7096681344032275,-0.9742857446792459,0.9318477758308088,-0.9935746266648335,-1.3971216013428005,-1.0001813390985224,-1.0055555744068463,-0.9829425732373552,-1.0626327305541872,-1.0078858302693354,-1.1498805069964226,-1.0363025668876154,-0.9740869259477961,-0.9972699016772483,-0.8895537406487237,0.8926521141675723,-1.0478458560988977,1.199987073543944,0.8836698387333973,-1.2930731543097593,-1.0561212045183594,1.161218871254368,-1.297856729503711,-0.9519274367102855,-0.9989799732091912,0.9766883535983689,-0.9983760600867341,-0.9944579358580793,-1.0042162922638207,-1.0497192951389718,-0.9490851360739588,-0.9948127862395066,-1.151656556560087,-0.9986652220002027,-1.0162142782565644,-1.0955980537242904,-1.0054267333234002,-1.0229519490315955,-0.9950660557476841,0.9677754317204529,1.465020516740033,-1.972196418720359,1.2581913470168904,0.9872128201204665,-1.0670601018434485,-1.0594472237039183,-0.985740059104428,-1.1148008727317884,-1.1441072048223777,1.2395250718038744,-0.9950333818183207,-1.0622407321347591,-1.0734197344139447,1.1648192397299242,-0.9966554108724358,-1.086981480697602,-0.9426198900374565,-0.9982290882335862,-1.0038072468913424,0.15476522273257193,1.0122771091598015,-1.0021104354603103,-0.9568043342037884,0.9413037083061352,1.0233304213127974,-1.499251101861771,-1.0473721738759694,-1.06341904042044
74,1504286152,-0.8859523774185849,-0.9912340226486499,0.9577779385540363,-1.031644727105884,-1.06635571114567,-1.0034307016826025,1.1776873774410344,-0.9417118011926863,-1.119140831342138,-0.9984558242018176,-0.9985867831615077,-1.0718796681050873,1.4960735455173777,-0.7096681344032275,-0.9742857446792459,0.9318477758308088,-0.9917383569844519,-1.3971216013428005,-0.9985993381256376,-1.0037346479830478,-0.9812698197112723,-1.0730010620817,-1.006019442518061,-1.1498805069964226,-1.0336425763498494,-0.9727541300323306,-0.9953456584468748,-0.8895537406487237,0.925320200437635,-1.060997659714889,1.2113452867388586,0.9193851852267962,-1.2930731543097593,-1.0691521622633677,1.1660044148021413,-1.297856729503711,-0.950677083965601,-0.997079542884806,1.0718486649902814,-0.9983760600867341,-0.9926096615800402,-1.0023489232055587,-1.062770920562489,-0.9481937747285858,-0.9928056748120407,-1.1576959360014043,-0.9986652220002027,-1.0135254183403934,-1.1094441210663448,-1.0032901316092666,-1.0202534439013022,-0.9930550975842992,0.9889687626625003,1.465020516740033,-1.972196418720359,1.2581913470168904,1.0016586425421534,-1.063739084479797,-1.0594472237039183,-0.9839840692699907,-1.1148008727317884,-1.1441072048223777,1.2395250718038744,-0.9927532896772631,-1.0722203396013414,-1.070356587360836,1.1686198466308417,-0.9947634289671115,-1.101576355973381,-0.9417081417502682,-0.9960683000087172,-1.0018362595325467,-0.08853686165331816,1.0122771091598015,-1.000059890303284,-0.9548623987719328,0.9660218462582557,1.0366117964921635,-1.499251101861771,-1.0473721738759694,-1.06341904042044
