,Time,HundredGigE0/0/0/0output-packet-rate,HundredGigE0/0/0/1output-load,HundredGigE0/0/0/13input-load,HundredGigE0/0/0/19input-load,HundredGigE0/0/0/17output-load,HundredGigE0/0/0/9input-data-rate,HundredGigE0/0/0/6output-packet-rate,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/11output-load,HundredGigE0/0/0/15output-load,HundredGigE0/0/0/9output-load,HundredGigE0/0/0/6input-load,HundredGigE0/0/0/13input-packet-rate,HundredGigE0/0/0/12input-load,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/11input-load,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/5input-packet-rate,HundredGigE0/0/0/13output-packet-rate,HundredGigE0/0/0/7input-packet-rate,HundredGigE0/0/0/4input-load,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/5input-load,HundredGigE0/0/0/7input-load,HundredGigE0/0/0/8input-data-rate,HundredGigE0/0/0/9output-packet-rate,protocol-route-memory,HundredGigE0/0/0/8output-packet-rate,HundredGigE0/0/0/0output-load,HundredGigE0/0/0/19input-data-rate,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/19input-packet-rate,HundredGigE0/0/0/8input-packet-rate,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/11input-data-rate,HundredGigE0/0/0/16input-data-rate,HundredGigE0/0/0/4output-packet-rate,HundredGigE0/0/0/15input-packet-rate,HundredGigE0/0/0/31output-packet-rate,HundredGigE0/0/0/5input-data-rate,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/14output-packet-rate,HundredGigE0/0/0/17input-packet-rate,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/9input-packet-rate,HundredGigE0/0/0/18input-packet-rate,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/16output-packet-rate,HundredGigE0/0/0/15input-data-rate,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/10output-load,HundredGigE0/0/0/10input-load,HundredGigE0/0/0/5output-load,HundredGigE0/0/0/16input-packet-rate,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/16input-load,HundredGigE0/0/0/14input-data-rate,HundredGigE0/0/0/19packets-sent,HundredGigE0/0/0/9input-load,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/31output-data-rate,HundredGigE0/0/0/18input-load,HundredGigE0/0/0/5output-packet-rate,HundredGigE0/0/0/31input-load,HundredGigE0/0/0/30input-packet-rate,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/17output-packet-rate,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/19output-load,HundredGigE0/0/0/14input-load,HundredGigE0/0/0/6output-load,HundredGigE0/0/0/10output-packet-rate,HundredGigE0/0/0/31output-load,HundredGigE0/0/0/17input-load,HundredGigE0/0/0/13input-data-rate,HundredGigE0/0/0/15output-packet-rate,HundredGigE0/0/0/15input-load,HundredGigE0/0/0/11output-packet-rate,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/9output-data-rate,HundredGigE0/0/0/7output-packet-rate,HundredGigE0/0/0/4output-load,HundredGigE0/0/0/16output-load,HundredGigE0/0/0/30input-load,HundredGigE0/0/0/30output-load,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/14input-packet-rate,HundredGigE0/0/0/12input-packet-rate,HundredGigE0/0/0/0input-load,HundredGigE0/0/0/7output-load,HundredGigE0/0/0/18input-data-rate,HundredGigE0/0/0/30output-packet-rate,HundredGigE0/0/0/13output-load,HundredGigE0/0/0/8input-load,HundredGigE0/0/0/4input-packet-rate,HundredGigE0/0/0/12input-data-rate,HundredGigE0/0/0/11input-packet-rate
60,1504286075,1.4070635806694212,0.6730348956547013,1.1511744982742846,-0.8850711680622214,0.1252247195776393,-0.8245592565598495,1.9985356981403828,-1.122855851674418,0.1839794987816438,0.6898873320770029,-0.5397174125395693,-0.3180216910758438,1.2541619846782166,0.8112271749420303,-1.1404200363001755,-0.8731308557850445,-1.1386189061489864,0.7308990434758467,-1.3468477174878095,0.4438960262973238,0.9840589002338348,-1.1326949918507232,-1.1232366337604016,-1.124891680663339,0.6539352664509999,0.39807433412511756,-0.8846494404053472,-0.4848007115633182,-0.36403504753792226,-0.21704386433123404,1.452237782021331,-0.8243958484006955,-1.1198106409845323,-0.8634483857492338,-0.8313000249613566,-1.1352115816627086,-0.8863239831688675,0.9722927562910733,-0.4425931669983301,0.3870649413814994,0.7337808189286193,0.6697813459603262,-1.1425670351307984,0.06101419926971477,-0.9052121462377336,-1.1255032747321536,-0.9276144645729547,-0.8335526439644054,-1.1226456470947728,0.6028276157863428,0.4677578660476279,-1.1233706222076345,-0.16567236386544468,0.6942527981237263,-1.2113272821328587,0.9884973205984363,-1.1311651884100191,1.0196951018844937,0.6962184457964566,-1.1285278587204384,-0.6038486305982939,-1.3485881990731083,0.7601940963153876,-0.7552628121448678,-1.8164432179297707,-0.08051103105021207,0.10871852378764575,-1.1229841101082112,-1.1302148138877706,0.20732510058217768,-1.124926206225111,-0.30670593696870596,0.6232506155212248,2.2835767526197075,-0.9729546985711125,0.7812786603283144,-0.4098673158444918,1.1420431435005234,0.5398461506649979,0.38370459659829653,0.10845103355921697,-1.0641026058576168,0.29558244596374966,-1.1261770857770594,-0.36025836616724505,-0.7580927233244434,-0.5178992324616606,0.2710252744805952,0.7735802383196696,0.4539498393720357,-1.1258714236060037,0.5405747521142444,0.8073787283707488,1.113874939676783,-0.660401928894818,-0.6882305797122983,0.5588610940150852,-1.4676469866866713,-0.771731453146618,1.1175300873704075,0.817882193471198,-0.819175109425073
61,1504286081,1.3458585521698287,0.6730348956547013,1.1511744982742846,-0.8850711680622214,0.1252247195776393,-0.6116792572831494,2.11120726538703,-1.1130668837226076,0.1839794987816438,0.6898873320770029,-0.5397174125395693,-0.3180216910758438,1.228717056542571,0.7476588216702837,-1.1312807642991085,-0.8731308557850445,-1.1295120973749526,0.7839355499385765,-1.0394608916200647,0.3537697739215105,0.9840589002338348,-1.1231393355506416,-1.1133745013449623,-1.1162066399165393,0.8317239170173654,0.39807433412511756,-0.9104019376000335,-0.5321707846456974,-0.36403504753792226,-0.7876512484782386,1.452237782021331,-0.8074864536562553,-1.1107638998586384,-0.8588647489059885,-0.8562509513634372,-1.1255329881246665,-0.8945540230419955,1.1614161041297113,-0.8059105041352361,0.39775517509307257,0.7600301828983366,0.7568472351640853,-1.1318221886633246,-0.2812163727723956,-0.8382547591946262,-1.1160950772118952,-0.6536367933550289,-0.7799387964160374,-1.112902574733354,0.6385191228014601,0.4950404712838001,-1.1135932958589065,-0.16567236386544468,0.6942527981237263,-0.4931979905106518,1.0688107967892522,-1.1216636939299431,1.2063620642494615,0.7430800182255309,-1.1195322129300425,-0.6038486305982939,-1.3485881990731083,0.7761311487855906,-0.5178360202510881,-1.3060430728258443,0.25705329190732074,0.04577365126660471,-1.1131461689716835,-1.1211329522476454,-0.19153083852748723,-1.1154073910612363,-0.30670593696870596,0.6232506155212248,2.2835767526197075,-0.9904150594577805,0.7812786603283144,-0.4098673158444918,1.1122191617681623,0.2521797047933767,0.5523020708611844,0.32012647661879423,-1.0495003750118483,0.166856140122415,-1.1161717916152667,-0.3955506651852656,-0.4447691179942009,-0.5178992324616606,0.2710252744805952,0.7735802383196696,0.4539498393720357,-1.1170602992949732,0.585295085894248,0.7361492434119538,1.8508112115541928,-0.198916243643017,-0.6274935915790852,0.6322273030548488,-0.4701056754230732,-0.9784770618417858,1.010832530110516,0.7771758057899197,-0.8201449677342555
62,1504286086,1.3245446600650426,0.6730348956547013,1.1511744982742846,-0.8850711680622214,0.1252247195776393,-0.6484741851682042,2.0817216741933,-1.1030332651973591,0.1839794987816438,0.6898873320770029,-0.5397174125395693,-0.3180216910758438,1.1955244740066484,0.7476588216702837,-1.1214800675716339,-0.8731308557850445,-1.120282147863487,0.7681846136317607,-0.9171000719100161,0.40913078575492945,0.9840589002338348,-1.1137555958616818,-1.1036637064154409,-1.107145268132595,0.6539352664509999,0.39807433412511756,-0.8929656717181244,-0.4554982171783808,-0.36403504753792226,-1.212430328478362,1.452237782021331,-0.7937267446560091,-1.1007997979104087,-0.8540366514311035,-0.8468373511934616,-1.1157266129884453,-0.8528535493847967,1.1379515282944772,-0.9715099178808219,0.49989158758197294,0.7207517514312657,0.7111170799859744,-1.1210334754649098,-0.18033119389815638,-0.7327449845486276,-1.1060976850970246,-0.6887241624756614,-0.8351584230371549,-1.1029093427026946,0.6046714574771607,0.5600907748736859,-1.1035060241809362,-0.16567236386544468,-0.584053941278684,-0.4931979905106518,1.0647239324394242,-1.1115602494286736,1.2063620642494615,0.7766401158347284,-1.109703556502847,-0.6038486305982939,-1.3485881990731083,0.7559560674070434,-0.7552628121448678,-1.170536838223743,-0.08051103105021207,-0.028967624889419123,-1.103361518071263,-1.1119798645529304,-0.7082346482856297,-1.1054349539413815,-0.30670593696870596,0.6232506155212248,2.2835767526197075,-1.081939523145862,0.7812786603283144,-0.4098673158444918,1.0801054909264476,0.3020068137609195,0.5523020708611844,0.5636599770511861,-1.0397655544480027,0.2366883789796294,-1.1057170507735916,-0.30216215086465337,-0.5065923104300578,-1.1030581055027577,0.2710252744805952,0.7735802383196696,0.4539498393720357,-1.107714762485941,0.5660373059828179,0.7469758804559269,1.8508112115541928,-0.198916243643017,-0.7227011222923376,0.6802062582230459,-0.4701056754230732,-0.9784770618417858,1.0596699355140369,0.7588066317880104,-0.795504505066588
63,1504286092,1.353049743507901,0.884612261226368,1.1511744982742846,-0.8850711680622214,-1.0215700807649404,-0.5812795628105594,2.0676294582076653,-1.091746588229339,0.8724189135774805,0.6898873320770029,-0.5397174125395693,-0.3180216910758438,1.1034497180286227,0.7476588216702837,-1.1108263529265319,-0.8731308557850445,-1.1100905294595917,0.7745466809282714,-0.8943334974897892,0.6473253580772134,1.2362330513983228,-1.103479799052273,-1.0929737942710762,-1.096095809618406,0.6539352664509999,0.7588291994260047,-0.8558436588465278,-0.460863462629144,-0.36403504753792226,-0.9149983418025448,1.452237782021331,-0.798570636662159,-1.0895882775816137,-0.8504002995354623,-0.8167398890583146,-1.104960911973072,-0.8322142510346283,1.127285725421063,-0.9425872798416283,0.48632194107502247,0.7919526731266863,0.7211460851993872,-1.1090214307899227,0.0018074533666863398,-0.6301948647834091,-1.094939642362379,-0.6236758255669563,-0.8746557948564265,-1.0919268288431052,0.4785658561230104,0.5136525625648234,-1.0921918662096464,-1.2961426114179075,-0.584053941278684,-0.4931979905106518,1.0934110834885402,-1.100239933940702,1.2063620642494615,0.8574806949954156,-1.098924517502332,-0.6038486305982939,-1.3485881990731083,0.7716104724550147,-0.7552628121448678,-1.0761294911228207,-0.41807535400774487,-0.05369706480129713,-1.0925303180593038,-1.1013947781801792,-0.8512460840193824,-1.0943118228486426,-0.30670593696870596,0.9120538301702075,2.2835767526197075,-1.1862325041042325,0.7812786603283144,-0.4098673158444918,1.0393425210681961,0.4063806802162226,0.5523020708611844,0.982412793034058,-1.0300307338841572,0.3622438439858424,-1.0937320498893375,-0.3435679338238983,-0.6258644128181026,-1.1030581055027577,0.2710252744805952,0.7735802383196696,0.4539498393720357,-1.0970368354526683,0.7553978148971183,0.753286321444834,1.8508112115541928,-0.660401928894818,-0.8455613394084455,0.8222112378018694,-0.4701056754230732,-0.771731453146618,1.165126268394171,0.7404287094031924,-0.7585286570290056
64,1504286097,1.2144794815295483,0.6730348956547013,1.1511744982742846,-0.8850711680622214,-1.0215700807649404,-0.5966220707291063,1.946048258319083,-1.08266515713794,0.8724189135774805,0.6898873320770029,-0.5397174125395693,-0.3180216910758438,1.0532938500689362,0.7476588216702837,-1.1024082369889572,-0.8731308557850445,-1.1015559958957701,0.790066269333396,-0.6633174881554473,0.6576495810261668,0.9840589002338348,-1.095202874560834,-1.0845743566134314,-1.0873895798568562,0.6539352664509999,0.7588291994260047,-0.8357724685516135,-0.5404708652148269,0.9286608355558041,-0.9015224589110838,1.2645042203038634,-0.8188282373149797,-1.0809333166697201,-0.859414785327178,-0.7823102164643208,-1.0959172890482816,-0.8917814430958805,1.0522403230273172,-0.5184951176536726,0.46103606319377816,0.7781076953359564,0.7138755222192162,-1.0995512166001054,-0.16280288096633874,-0.6380360283636582,-1.0859914123176198,-0.6442953509268086,-0.9103664040862292,-1.0830606445885678,0.35127492796761994,0.4832045247898108,-1.083213321509344,-0.16567236386544468,-1.8623606806810944,-0.4931979905106518,1.0477700371043306,-1.0914521675532043,1.0196951018844937,0.8362976596727083,-1.0901095574675341,-0.6038486305982939,-1.2496471388302033,0.7773141740578088,-0.9926896040386474,-0.7294577062914481,-0.08051103105021207,0.05517391041323163,-1.0833738647670723,-1.0926823342382552,-0.8556340366499109,-1.0854913220002256,-0.30670593696870596,0.9120538301702075,2.2835767526197075,-1.145882649003372,0.7812786603283144,-0.4098673158444918,1.0291297807550472,0.3564761999614631,0.5523020708611844,1.1946356253955737,-1.0202959133203116,0.16899461417400868,-1.0841209961141889,-0.45195286048805566,-0.8946536564812757,-0.5178992324616606,0.2710252744805952,0.7735802383196696,0.4539498393720357,-1.0876873076679106,0.7802169107256917,0.7293698520426108,1.113874939676783,-1.121887614146619,-0.9083695059340339,0.7304807484324501,-0.4701056754230732,-0.771731453146618,1.127173446013136,0.7394624991130536,-0.8544537054215859
65,1504286103,1.143426516003096,0.46145753008303453,0.651662371841054,-0.6877586975397018,-1.0215700807649404,-0.6574646901840598,1.912416600450393,-1.0723003994014244,0.8724189135774805,0.6898873320770029,-0.5397174125395693,-0.3180216910758438,0.7327040664111688,0.556953761855044,-1.0923837585940495,-0.6478902792000217,-1.0912830553078376,0.6300120793466335,-0.7310842146905707,0.3269583990183609,1.2362330513983228,-1.085347942165814,-1.0740897913023095,-1.076825339224939,0.6539352664509999,0.39807433412511756,-0.7101434349024931,-0.5627114125961956,0.9286608355558041,-0.6306572127927182,1.0767706585863959,-0.6075173435625688,-1.0708022486976625,-0.6765276752816914,-0.6614317727592013,-1.0857423156104828,-0.7200683504149223,0.7313885713029141,-0.7337903348809668,0.4106628876240742,0.5652316003547329,0.5914284078171846,-1.0882511441278166,-0.3231285165826973,-0.5021994004587551,-1.0758510162567103,-0.7915939492156976,-0.7668049616120562,-1.0731770941206111,-0.19522657889300338,0.4123419911594386,-1.0728623778635356,-0.16567236386544468,-1.8623606806810944,-0.4931979905106518,0.7567852953965684,-1.080831860131606,0.6463611771545583,0.7814139035371659,-1.0794449608120535,-0.6038486305982939,-1.2496471388302033,0.5614102392507819,-0.7552628121448678,-0.28791154154663967,-0.41807535400774487,0.3494388854640135,-1.0725188814201667,-1.0826424998934485,-0.9810041118078657,-1.0751096109910991,0.8792236859769481,0.6232506155212248,2.033361163856591,-0.9879015718061488,0.5611288839766924,-0.4098673158444918,0.7728510190141306,-0.04740191930961331,0.38370459659829653,1.036932767507122,-1.0008262721926202,0.05427900039483953,-1.073537106871493,-0.40835999288429997,-0.7135583616573741,-0.5178992324616606,-0.8130758234417855,1.227170672919914,0.13988513936911778,-1.0778013748756283,0.8634068430399838,0.5799479884328986,0.3769386677993736,-0.660401928894818,-0.7968774336083856,0.4989499022465547,-0.4701056754230732,-0.771731453146618,1.3355559236146686,0.5752284587396396,-0.6740297518414816
66,1504286108,1.0190988079804255,0.03830279893970099,0.4019063086244387,-0.29313375649466256,-1.0215700807649404,-0.2554368004792133,1.7953563775212085,-1.0633150818412747,0.1839794987816438,-0.19276263690387105,-0.032091305610460384,-0.3180216910758438,0.3659953505075434,0.23911199549631104,-1.082277052341623,-0.422649702614999,-1.081775309804955,0.3011510370924544,-0.5283170318107577,-0.22254309997899996,1.4884072025628108,-1.0758368029386873,-1.064990297927565,-1.0680261981349057,0.29835796531826897,-0.3234353964766566,-0.32844519451716053,-0.227544070719032,0.9286608355558041,-0.9369447796543526,1.0767706585863959,-0.2218504615580795,-1.062444913828292,-0.27157863897044887,-0.32475713138595547,-1.0762170877332955,-0.41759403639272974,0.3960108122986187,-0.6869175513183694,-0.05060580351584948,0.14002760012064827,0.2473038776677775,-1.0782976379212594,-0.9340486499663143,-0.16283845315473966,-1.066675058399451,-0.3258888681600299,-0.4781961318501214,-1.0640885230149941,-0.4419062565288505,0.025722092303531896,-1.0636006581058914,-1.2961426114179075,-0.584053941278684,-0.4931979905106518,0.33103949761157025,-1.0709866194986346,0.4596942147895906,0.43998668608184455,-1.0707169119913345,-0.05374568963440476,-1.2496471388302033,0.17878021706316868,-0.5178360202510881,-0.23727184087554426,-0.7556396769652777,0.48816950737959247,-1.0630842968956498,-1.073771955074073,-1.210431349346923,-1.0659277101824973,-0.30670593696870596,0.33444740087224223,1.7831455750934746,-0.7666476321251843,0.23090421944925918,0.2268908355567704,0.43497617948875544,-0.30582201861332886,0.04650964807252061,0.5772899706694521,-0.9862240413468518,-0.2613548535880855,-1.0646242008344446,-0.073613099646198,-0.8203741739252562,-0.5178992324616606,-0.8130758234417855,1.0003754556197917,0.13988513936911778,-1.0685467965730524,0.5193406367942428,0.2388375595333305,-0.359997604078036,-0.660401928894818,-0.5159402991721872,0.2678508893852427,-0.4701056754230732,-0.3582402357562822,1.5781675504579653,0.2450902468927041,-0.35521914076990124
67,1504286114,0.910352014523578,-0.17327456663196578,-0.0976058178087919,0.10149118455037665,0.1252247195776393,0.13634689942635173,1.7358779635724497,-1.053928113980779,0.1839794987816438,-0.19276263690387105,-0.032091305610460384,-0.3180216910758438,-0.06428490860677388,-0.07872977086242192,-1.0717585824159905,0.027831450555046367,-1.0710867406204814,-0.06447504253883331,-0.2256510340836618,-0.46263395814905084,1.740581353727299,-1.0656406241649075,-1.0552539395080258,-1.0587839785460602,-0.05721933581446199,-0.3234353964766566,-0.059970128671802306,0.02599816942857204,0.9286608355558041,-1.2141629419929783,0.8890370968689282,0.08345395023564336,-1.0533865084500194,0.05297340711027164,-0.10918894479461058,-1.066018223269639,-0.042841767376661295,0.07895259478369104,-0.5698421214654271,-0.3696248832243753,-0.27978374301815206,-0.09721828624671802,-1.0677192640932307,-1.2960667397181211,0.09461308439677182,-1.0570827677278047,0.13480373159269032,-0.278264653866891,-1.0542572416292728,-0.42511412684461636,-0.2593723169057704,-1.0539385419487959,-0.16567236386544468,-0.584053941278684,0.22493130111155513,-0.059585633631679055,-1.0612358563710884,0.08636029005965522,0.03810111264993287,-1.0611580591412848,-0.05374568963440476,-1.2496471388302033,-0.2050168473579055,-0.2804092283573084,0.11713934484890759,-0.41807535400774487,0.7794239419193632,-1.0527615114708977,-1.0641366273613033,-1.1781037799669076,-1.0563905244353997,-0.30670593696870596,0.04564418622325955,1.7831455750934746,-0.28335422646944525,-0.20939533325398504,0.2268908355567704,0.000628977965518871,-0.5965833159736172,-0.2906853004532553,0.18404549615690927,-0.9764892207830063,-0.6980460030204231,-1.0552353292733165,0.1751451313407077,-0.8020855071602015,-0.5178992324616606,-0.8130758234417855,1.227170672919914,-0.1741795606338001,-1.058681804489968,0.23051989941136317,-0.07857048600725693,-0.359997604078036,-0.660401928894818,-0.3899117913165576,-0.00686328925900177,0.5274356358405249,-0.15149462706111433,1.7396221986248344,-0.0706766399345077,0.014448415389435752
68,1504286119,1.0111085953825674,-0.5964292977752993,-0.3473618810254072,0.29880365507289625,-1.0215700807649404,0.4788247619184666,1.784506032818654,-1.044491718399734,-0.5044599160141928,-0.19276263690387105,0.4755348013186485,-0.3180216910758438,-0.2661316942981945,-0.26943483067766166,-1.0610246062620905,0.25307202714006904,-1.0602985639928246,-0.309183285552803,0.3017872970498208,-0.7086243722899322,1.740581353727299,-1.0558556767341707,-1.045662745555242,-1.0488540774460278,-0.41279663694719293,-0.3234353964766566,0.27127644999298745,0.3044406512835642,0.9286608355558041,-0.9586024485870578,0.8890370968689282,0.36386644635385335,-1.0443496329977289,0.33770892781266815,0.20738814881090178,-1.0554284735953643,0.21978924872234384,-0.13117234132661024,-0.614318001323119,-0.6684880733652601,-0.5841947740375348,-0.32817624685196267,-1.0568989519472023,-1.6044092400920507,0.20323626222904587,-1.0475556503747074,0.45617213512939253,-0.06711668922624604,-1.0447695693805772,-0.7051805093820583,-0.5446181555345347,-1.0441581566232914,-0.16567236386544468,0.6942527981237263,0.22493130111155513,-0.3233070350960719,-1.0516334795562172,-0.10030667230531247,-0.23269180974030007,-1.0512962458637514,0.49635725132948433,-1.2496471388302033,-0.4969263003473492,-0.2804092283573084,-0.13098851654213842,-0.7556396769652777,1.0219260520614315,-1.0431272355557935,-1.0550474284127482,-1.5687211141376212,-1.046796377805866,-0.30670593696870596,-0.2431590284257231,2.033361163856591,0.15456234878216993,-0.5396199977814182,0.2268908355567704,-0.2476495806968514,-0.9019677866178584,-0.6278802489790312,-0.029819504110421554,-0.9618869899372378,-0.9774732790953309,-1.0456524241220788,0.46205440097860695,-0.8851552145167371,-0.5178992324616606,-0.8130758234417855,1.4539658902200363,-0.1741795606338001,-1.0490536321410802,-0.06400003775437406,-0.30852948017006504,-0.359997604078036,-0.660401928894818,-0.1979783506471787,-0.12364011145426347,0.5274356358405249,0.26199659032922146,1.903702513748882,-0.2998212513841222,0.2883121554448403
69,1504286125,0.9782488460738763,-0.38485193220363256,-0.3473618810254072,0.49611612559541585,-1.0215700807649404,0.47509685095901505,1.879821459250443,-1.0348151066920437,-0.5044599160141928,-0.19276263690387105,0.4755348013186485,-0.3180216910758438,-0.3805115395233329,-0.5237082437646481,-1.0503325571361244,0.47831260372509177,-1.0491190891328683,-0.4355763558434817,0.6215853323841108,-0.8447882310809769,1.992755504891787,-1.0458222054087112,-1.035957217699985,-1.0394870872823496,-0.41279663694719293,-0.6841902617775436,0.5618067304192564,0.5103835343551666,0.9286608355558041,-1.159200591057091,0.7013035351514606,0.5685859680725792,-1.0352045083892685,0.5577234962884414,0.47054550442762516,-1.0449708590425155,0.4680529469901781,-0.19367469858561231,-0.9974497424205775,-1.0024999576290263,-0.6693936567036934,-0.4208694490992529,-1.0459137605719504,-1.8015832846717414,0.4512707160689837,-1.03783911974704,0.4399954909244256,0.12471399283774057,-1.035285372884113,-0.9568649001786969,-0.8373857036274581,-1.0346163461357185,0.9647978836870184,0.6942527981237263,-0.4931979905106518,-0.4541130611573449,-1.0421673137852072,-0.10030667230531247,-0.44752409830397566,-1.041495499632048,0.49635725132948433,-1.2496471388302033,-0.6357774073270825,-0.04298243646352873,-0.7728250388819777,-1.0932039999228105,1.2307285403608537,-1.0340303442784295,-1.0455782207918483,-1.6140334413018533,-1.0368542985789262,-0.30670593696870596,-0.5319622430747057,2.033361163856591,0.6685203037878155,-0.6496948859572292,0.2268908355567704,-0.4562217038519029,-0.973690969867722,-0.7964777232419191,-0.2534280339522558,-0.9521521693733922,-0.7782019097129173,-1.036135169158571,0.5612716899967793,-0.8905709928298512,-0.5178992324616606,-0.8130758234417855,1.4539658902200363,-0.1741795606338001,-1.0399842768089205,-0.32910475023439467,-0.506151287229782,-0.359997604078036,-0.660401928894818,0.04965869642574248,-0.45394714862120356,1.524976947104123,0.46874219902438935,2.101057190130265,-0.49581256974448573,0.5103794001754677
70,1504286130,0.790538776618697,-0.38485193220363256,-0.8468740074586378,0.890741066640455,0.1252247195776393,0.7462357262232173,1.6819349897056854,-1.0204381562794829,-0.5044599160141928,-0.19276263690387105,0.4755348013186485,-0.3180216910758438,-0.7323366035527424,-0.7144133035798879,-1.0347500309965743,0.7035531803101145,-1.0331372938711045,-0.698850267968178,1.002373421600012,-1.1366582278164425,1.992755504891787,-1.03089346490799,-1.0215530533476767,-1.024925195046337,-0.5905852875135584,-1.0449451270784307,0.7891927966483124,0.5738493437898354,-0.040861076764490654,-1.125414627522071,0.513569973433993,0.9095481194330515,-1.0217866988013784,0.8629631524696217,0.6751040133115245,-1.0291860507889807,0.686189700997549,-0.29100699540610225,-1.4689473334388874,-1.2075671033779656,-0.9310841347058239,-0.6480864712425458,-1.030159035035455,-2.259734432902939,0.8318362092456806,-1.022997192096553,0.7622752546980274,0.34106276432594734,-1.020523477745036,-0.8825185691453622,-1.0783721118778073,-1.0202073824886562,0.9647978836870184,0.6942527981237263,-1.2113272821328587,-0.6245748548453373,-1.027456499543455,-0.2869736346702802,-0.7555710678263309,-1.0272867223586688,0.49635725132948433,-1.1298763816940551,-0.8946252436368823,0.19444435543025093,-1.1319065527315635,-1.4307683228803432,1.26731582350998,-1.019769637359667,-1.030205086713919,-0.8914540581236122,-1.0219732355224411,-0.30670593696870596,-0.8207654577236884,1.7831455750934746,0.9059275907765996,-0.8698446623088514,0.8636489869580326,-0.8625806281668188,-0.8748878360920199,-1.133672671767695,-0.44643750181573383,-0.932682528245701,-0.7082467700481401,-1.021640227689393,0.6599765023763563,-1.045462252584916,-1.1030581055027577,-0.8130758234417855,1.6807611075201585,-0.488244260636718,-1.0263460882064885,-0.6683909824687069,-0.7521259563418197,-1.0969338759554457,-0.660401928894818,0.265013364218734,-0.8346423163461225,1.524976947104123,0.8822334164147251,2.082200127437801,-0.7159546091597738,0.7071697127230264
71,1504286136,0.7764360513834776,-0.5964292977752993,-0.8468740074586378,0.890741066640455,0.1252247195776393,0.957785666815892,1.7832489806884801,-1.015129271558255,-0.5044599160141928,-0.19276263690387105,0.9831609082477574,-0.922784251154499,-0.8242890281455006,-0.7779816568516345,-1.0288545867009562,0.7035531803101145,-1.0275019590393988,-0.7538917895788991,1.186790288642786,-1.1509330462815772,1.992755504891787,-1.0251806296910169,-1.0162186690024548,-1.0194549642839692,-0.7683739380799238,-1.0449451270784307,0.8341431311942512,0.6465782265668476,-0.040861076764490654,-1.0329123171028283,0.513569973433993,0.9513549582626402,-1.017023324010502,0.9184251582728896,0.7592075276328984,-1.0232679979091186,0.7795116352268439,-0.3758676794457802,-1.5679660887148745,-1.3015948246614932,-0.9926598646590703,-0.6874349453199291,-1.023962362271472,-2.5038064525268706,0.9030216746899026,-1.017897249631363,0.9119661736087776,0.4237004694429671,-1.015014211259961,-0.7967140790333738,-1.176031647053612,-1.0147536409565283,-0.16567236386544468,0.6942527981237263,-1.2113272821328587,-0.7053102009045225,-1.0216951458538346,-0.2869736346702802,-0.7984500431039608,-1.0220477793421319,1.0464601922933734,-1.1298763816940551,-0.9796191180887827,0.19444435543025093,-1.0516436279524755,-1.4307683228803432,1.20593766084671,-1.0142892928839518,-1.025106378227065,-1.1087920384152954,-1.016606319051949,-0.30670593696870596,-0.8207654577236884,1.7831455750934746,0.8710403821719519,-0.9799195504846624,0.8636489869580326,-0.9402598136653513,-1.234896435511238,-1.133672671767695,-0.4299610838273881,-0.9180802973999326,-0.8293778059820902,-1.016174987593271,0.7917671171355568,-1.0707081114906634,-1.1030581055027577,0.2710252744805952,1.6807611075201585,-0.488244260636718,-1.021263747407331,-0.743491727994427,-0.8267604288455177,-1.0969338759554457,-0.660401928894818,0.2981867684435837,-0.8077095537339417,1.524976947104123,0.8822334164147251,2.1588696025874143,-0.7862170844839178,0.7860616245605894
